time,current_plan_index,leg,touchdown_index,hip_x,hip_y,hip_z,n_in_reach,n_safe,n_valid,min_valid_reach_dist,sel_x,sel_y,sel_in_reach,sel_passes_all,ik_max_reach
23.3340,252,BR,26,0.41790,-0.11058,0.29992,134,134,134,0.27882,0.49178,-0.10246,1,1,0.450
23.3420,252,FL,18,0.73317,0.16159,0.30029,134,134,134,0.27918,0.85575,0.19120,1,1,0.450
23.3420,252,BL,11,0.28157,0.14873,0.30245,134,134,134,0.28134,0.34954,0.15701,1,1,0.450
23.3420,252,FR,3,0.60435,-0.12273,0.30937,131,131,131,0.28824,0.72307,-0.14002,1,1,0.450
23.3420,252,BR,26,0.41783,-0.11068,0.29992,134,134,134,0.27882,0.49175,-0.10274,1,1,0.450
23.3520,253,FL,17,0.73396,0.16132,0.30030,134,134,134,0.27920,0.85643,0.19085,1,1,0.450
23.3520,253,BL,10,0.28248,0.14853,0.30253,134,134,134,0.28142,0.35027,0.15659,1,1,0.450
23.3520,253,FR,2,0.60524,-0.12257,0.30944,131,131,131,0.28830,0.72447,-0.14015,1,1,0.450
23.3520,253,BR,25,0.41860,-0.11101,0.29992,134,134,134,0.27882,0.48850,-0.10373,1,1,0.450
23.3620,253,FL,17,0.73437,0.16075,0.30029,134,134,134,0.27919,0.85777,0.19053,1,1,0.450
23.3620,253,BL,10,0.28241,0.14765,0.30274,134,134,134,0.28163,0.35049,0.15560,1,1,0.450
23.3620,253,FR,2,0.60506,-0.12214,0.30948,131,131,131,0.28834,0.72461,-0.14012,1,1,0.450
23.3620,253,BR,25,0.41882,-0.11072,0.29992,134,134,134,0.27882,0.49246,-0.10302,1,1,0.450
23.3720,253,FL,17,0.73397,0.16065,0.30038,134,134,134,0.27927,0.85749,0.18990,1,1,0.450
23.3720,253,BL,10,0.28180,0.14796,0.30281,134,134,134,0.28170,0.35047,0.15512,1,1,0.450
23.3720,253,FR,2,0.60415,-0.12156,0.30966,131,131,131,0.28853,0.72407,-0.13962,1,1,0.450
23.3720,253,BR,25,0.41866,-0.11120,0.29991,134,134,134,0.27880,0.49279,-0.10368,1,1,0.450
23.3800,254,FL,16,0.73378,0.16048,0.30040,134,134,134,0.27930,0.86157,0.19002,1,1,0.450
23.3800,254,BL,9,0.28134,0.14798,0.30284,134,134,134,0.28173,0.35045,0.15451,1,1,0.450
23.3800,254,FR,1,0.60341,-0.12115,0.30975,131,131,131,0.28861,0.72383,-0.13923,1,1,0.450
23.3800,254,BR,24,0.41865,-0.11167,0.29990,134,134,134,0.27879,0.48875,-0.10495,1,1,0.450
23.3900,254,FL,16,0.73524,0.15978,0.30039,134,134,134,0.27929,0.86394,0.18947,1,1,0.450
23.3900,254,BL,9,0.28241,0.14683,0.30289,134,134,134,0.28177,0.35172,0.15324,1,1,0.450
23.3900,254,FR,1,0.60414,-0.12100,0.30967,131,131,131,0.28854,0.72540,-0.13961,1,1,0.450
23.3900,254,BR,24,0.42009,-0.11169,0.29989,134,134,134,0.27878,0.49408,-0.10480,1,1,0.450
23.4000,254,FL,16,0.73717,0.15892,0.30053,134,134,134,0.27942,0.86556,0.18849,1,1,0.450
23.4000,254,BL,9,0.28440,0.14585,0.30304,134,134,134,0.28193,0.35411,0.15165,1,1,0.450
23.4000,254,FR,1,0.60502,-0.12088,0.30974,131,131,131,0.28861,0.72824,-0.14091,1,1,0.450
23.4000,254,BR,24,0.42224,-0.11298,0.29987,134,134,134,0.27876,0.49659,-0.10609,1,1,0.450
23.4100,255,FL,15,0.73755,0.15846,0.30063,134,134,134,0.27952,0.86615,0.18765,1,1,0.450
23.4100,255,BL,8,0.28432,0.14563,0.30280,134,134,134,0.28169,0.35496,0.15031,1,1,0.450
23.4100,255,FR,30,0.87314,-0.11874,0.30003,134,134,134,0.27892,0.97692,-0.12861,1,1,0.450
23.4100,255,BR,23,0.42288,-0.11390,0.29984,134,134,134,0.27873,0.49304,-0.10765,1,1,0.450
23.4300,255,FL,15,0.73921,0.15755,0.30057,134,134,134,0.27947,0.86788,0.18719,1,1,0.450
23.4300,255,BL,8,0.28587,0.14383,0.30289,134,134,134,0.28178,0.35665,0.14840,1,1,0.450
23.4300,255,FR,30,0.87482,-0.11913,0.30002,134,134,134,0.27892,0.98960,-0.12962,1,1,0.450
23.4300,255,BR,23,0.42453,-0.11441,0.29987,134,134,134,0.27877,0.50084,-0.10827,1,1,0.450
23.4400,256,FL,14,0.74107,0.15686,0.30071,134,134,134,0.27961,0.87189,0.18464,1,1,0.450
23.4400,256,BL,7,0.28572,0.14420,0.30325,134,134,134,0.28214,0.35953,0.14629,1,1,0.450
23.4400,256,FR,29,0.87864,-0.12091,0.30004,134,134,134,0.27894,0.98875,-0.13155,1,1,0.450
23.4400,256,BR,22,0.42813,-0.11700,0.29984,134,134,134,0.27874,0.50056,-0.11187,1,1,0.450
23.4500,256,FL,14,0.74074,0.15699,0.30066,134,134,134,0.27956,0.87281,0.18446,1,1,0.450
23.4500,256,BL,7,0.28461,0.14417,0.30305,134,134,134,0.28194,0.35920,0.14564,1,1,0.450
23.4500,256,FR,29,0.87895,-0.12107,0.30004,134,134,134,0.27894,0.99743,-0.13206,1,1,0.450
23.4500,256,BR,22,0.42825,-0.11678,0.29982,134,134,134,0.27872,0.50598,-0.11202,1,1,0.450
23.4580,256,FL,14,0.74078,0.15700,0.30072,134,134,134,0.27962,0.87366,0.18360,1,1,0.450
23.4600,256,BL,7,0.28417,0.14444,0.30294,134,134,134,0.28183,0.35941,0.14511,1,1,0.450
23.4600,256,FR,29,0.87996,-0.12164,0.30006,134,134,134,0.27896,0.99834,-0.13239,1,1,0.450
23.4600,256,BR,22,0.42911,-0.11770,0.29977,134,134,134,0.27866,0.50736,-0.11327,1,1,0.450
23.4700,257,FL,13,0.74161,0.15687,0.30063,134,134,134,0.27953,0.87499,0.18304,1,1,0.450
23.4700,257,BL,6,0.28464,0.14429,0.30257,134,134,134,0.28146,0.36028,0.14446,1,1,0.450
23.4700,257,FR,28,0.88136,-0.12211,0.30006,134,134,134,0.27896,0.99493,-0.13347,1,1,0.450
23.4700,257,BR,21,0.43045,-0.11842,0.29974,134,134,134,0.27864,0.50406,-0.11495,1,1,0.450
23.4780,257,FL,13,0.74139,0.15693,0.30060,134,134,134,0.27950,0.87536,0.18301,1,1,0.450
23.4800,257,BL,6,0.28416,0.14417,0.30255,134,134,134,0.28144,0.36001,0.14393,1,1,0.450
23.4800,257,FR,28,0.88144,-0.12218,0.30004,134,134,134,0.27894,1.00221,-0.13389,1,1,0.450
23.4800,257,BR,21,0.43036,-0.11820,0.29974,134,134,134,0.27864,0.50851,-0.11487,1,1,0.450
23.4960,258,FL,12,0.74144,0.15669,0.30076,134,134,134,0.27966,0.87553,0.18242,1,1,0.450
23.4960,258,BL,5,0.28426,0.14406,0.30292,134,134,134,0.28180,0.36017,0.14332,1,1,0.450
23.4960,258,FR,27,0.88186,-0.12263,0.30007,134,134,134,0.27897,0.99759,-0.13499,1,1,0.450
23.4960,258,BR,20,0.43071,-0.11890,0.29972,134,134,134,0.27862,0.50421,-0.11654,1,1,0.450
23.5080,258,FL,12,0.74170,0.15641,0.30090,134,134,134,0.27979,0.87630,0.18202,1,1,0.450
23.5080,258,BL,5,0.28428,0.14350,0.30354,134,134,134,0.28243,0.36041,0.14221,1,1,0.450
23.5080,258,FR,27,0.88246,-0.12311,0.30004,134,134,134,0.27893,1.00484,-0.13584,1,1,0.450
23.5080,258,BR,20,0.43113,-0.11914,0.29976,134,134,134,0.27865,0.50885,-0.11703,1,1,0.450
23.5200,258,FL,12,0.74159,0.15589,0.30120,134,134,134,0.28010,0.87607,0.18117,1,1,0.450
23.5200,258,BL,5,0.28438,0.14309,0.30428,134,134,134,0.28317,0.36035,0.14110,1,1,0.450
23.5200,258,FR,27,0.88263,-0.12381,0.30007,134,134,134,0.27897,1.00493,-0.13639,1,1,0.450
23.5200,258,BR,20,0.43124,-0.12016,0.29977,134,134,134,0.27867,0.50926,-0.11821,1,1,0.450
23.5340,259,FL,11,0.74159,0.15521,0.30144,134,134,134,0.28033,0.87579,0.18040,1,1,0.450
23.5340,259,BL,4,0.28445,0.14234,0.30514,133,133,133,0.28402,0.36045,0.13958,1,1,0.450
23.5340,259,FR,26,0.88262,-0.12447,0.30007,134,134,134,0.27897,0.99984,-0.13776,1,1,0.450
23.5340,259,BR,19,0.43126,-0.12111,0.29983,134,134,134,0.27873,0.50410,-0.12003,1,1,0.450
23.5480,259,FL,11,0.74173,0.15491,0.30162,134,134,134,0.28052,0.87607,0.18019,1,1,0.450
23.5500,259,BL,4,0.28468,0.14140,0.30576,132,132,132,0.28464,0.36033,0.13827,1,1,0.450
23.5500,259,FR,26,0.88304,-0.12478,0.30002,134,134,134,0.27892,1.00660,-0.13848,1,1,0.450
23.5500,259,BR,19,0.43147,-0.12133,0.29986,134,134,134,0.27876,0.50838,-0.12045,1,1,0.450
23.5640,260,FL,10,0.74103,0.15425,0.30197,134,134,134,0.28087,0.87502,0.17911,1,1,0.450
23.5640,260,BL,3,0.28447,0.14087,0.30651,132,132,132,0.28539,0.35949,0.13677,1,1,0.450
23.5640,260,FR,25,0.88261,-0.12562,0.30006,134,134,134,0.27895,1.00092,-0.13996,1,1,0.450
23.5640,260,BR,18,0.43100,-0.12268,0.29988,134,134,134,0.27878,0.50297,-0.12275,1,1,0.450
23.5740,260,FL,10,0.74009,0.15451,0.30219,134,134,134,0.28108,0.87371,0.17921,1,1,0.450
23.5740,260,BL,3,0.28392,0.14062,0.30695,132,132,132,0.28582,0.35830,0.13615,1,1,0.450
23.5740,260,FR,25,0.88152,-0.12576,0.29999,134,134,134,0.27889,1.00596,-0.14063,1,1,0.450
23.5740,260,BR,18,0.42973,-0.12244,0.29993,134,134,134,0.27883,0.50553,-0.12310,1,1,0.450
23.5820,260,FL,10,0.73929,0.15418,0.30238,134,134,134,0.28127,0.87241,0.17828,1,1,0.450
23.5840,260,BL,3,0.28383,0.14050,0.30711,132,132,132,0.28599,0.35712,0.13539,1,1,0.450
23.5840,260,FR,25,0.88077,-0.12654,0.30004,134,134,134,0.27893,1.00516,-0.14126,1,1,0.450
23.5840,260,BR,18,0.42899,-0.12353,0.29992,134,134,134,0.27881,0.50491,-0.12443,1,1,0.450
23.5940,261,FL,9,0.73924,0.15396,0.30238,134,134,134,0.28127,0.87203,0.17766,1,1,0.450
23.5940,261,BL,2,0.28417,0.14040,0.30705,132,132,132,0.28593,0.35670,0.13496,1,1,0.450
23.5940,261,FR,24,0.88061,-0.12718,0.30004,134,134,134,0.27894,0.99976,-0.14280,1,1,0.450
23.5940,261,BR,17,0.42885,-0.12417,0.29993,134,134,134,0.27883,0.50465,-0.12544,1,1,0.450
23.6020,261,FL,9,0.73814,0.15466,0.30262,134,134,134,0.28151,0.87002,0.17813,1,1,0.450
23.6020,261,BL,2,0.28368,0.14066,0.30728,132,132,132,0.28615,0.35580,0.13527,1,1,0.450
23.6020,261,FR,24,0.87890,-0.12712,0.29997,134,134,134,0.27887,1.00401,-0.14337,1,1,0.450
23.6040,261,BR,17,0.42699,-0.12340,0.29997,134,134,134,0.27887,0.50138,-0.12646,1,1,0.450
23.6120,261,FL,9,0.73812,0.15447,0.30270,134,134,134,0.28159,0.86950,0.17735,1,1,0.450
23.6120,261,BL,2,0.28419,0.14070,0.30711,132,132,132,0.28598,0.35536,0.13534,1,1,0.450
23.6120,261,FR,24,0.87845,-0.12789,0.30001,134,134,134,0.27891,1.00344,-0.14423,1,1,0.450
23.6120,261,BR,17,0.42668,-0.12412,0.29995,134,134,134,0.27885,0.50075,-0.12751,1,1,0.450
23.6300,262,FL,8,0.73807,0.15430,0.30271,134,134,134,0.28160,0.86872,0.17657,1,1,0.450
23.6300,262,BL,1,0.28467,0.14076,0.30694,132,132,132,0.28581,0.35503,0.13546,1,1,0.450
23.6300,262,FR,23,0.87775,-0.12880,0.30002,134,134,134,0.27892,0.99738,-0.14621,1,1,0.450
23.6300,262,BR,16,0.42609,-0.12465,0.30000,134,134,134,0.27889,0.49985,-0.12859,1,1,0.450
23.6580,263,FL,7,0.73732,0.15521,0.30273,134,134,134,0.28162,0.86578,0.17672,1,1,0.450
23.6580,263,BL,30,0.55650,0.14345,0.29986,134,134,134,0.27876,0.63356,0.14655,1,1,0.450
23.6580,263,FR,22,0.87495,-0.12939,0.29998,134,134,134,0.27888,0.99053,-0.15235,1,1,0.450
23.6580,263,BR,15,0.42350,-0.12376,0.30006,134,134,134,0.27896,0.49583,-0.12948,1,1,0.450
23.6680,263,FL,7,0.73649,0.15503,0.30314,134,134,134,0.28203,0.86264,0.17539,1,1,0.450
23.6680,263,BL,30,0.55352,0.14112,0.29988,134,134,134,0.27878,0.62974,0.13871,1,1,0.450
23.6680,263,FR,22,0.87176,-0.13088,0.29989,134,134,134,0.27879,0.99097,-0.15678,1,1,0.450
23.6680,263,BR,15,0.42059,-0.12349,0.30016,134,134,134,0.27906,0.49120,-0.13106,1,1,0.450
23.6800,264,FL,6,0.73666,0.15493,0.30302,134,134,134,0.28190,0.86194,0.17494,1,1,0.450
23.6800,264,BL,29,0.55269,0.14056,0.29990,134,134,134,0.27880,0.62530,0.13830,1,1,0.450
23.6800,264,FR,21,0.87089,-0.13135,0.29987,134,134,134,0.27877,0.98593,-0.15695,1,1,0.450
23.6800,264,BR,14,0.42011,-0.12392,0.30017,134,134,134,0.27907,0.48987,-0.13190,1,1,0.450
23.6900,264,FL,6,0.73616,0.15547,0.30273,134,134,134,0.28162,0.86040,0.17547,1,1,0.450
23.6900,264,BL,29,0.55112,0.13952,0.29989,134,134,134,0.27879,0.62513,0.13399,1,1,0.450
23.6900,264,FR,21,0.86965,-0.13125,0.29981,134,134,134,0.27871,0.98897,-0.15915,1,1,0.450
23.6900,264,BR,14,0.41895,-0.12298,0.30021,134,134,134,0.27911,0.48773,-0.13205,1,1,0.450
23.7020,264,FL,6,0.73492,0.15511,0.30299,134,134,134,0.28188,0.85857,0.17493,1,1,0.450
23.7020,264,BL,29,0.54966,0.13928,0.29990,134,134,134,0.27880,0.62413,0.13375,1,1,0.450
23.7020,264,FR,21,0.86817,-0.13138,0.29984,134,134,134,0.27874,0.98759,-0.15892,1,1,0.450
23.7020,264,BR,14,0.41754,-0.12353,0.30025,134,134,134,0.27915,0.48618,-0.13236,1,1,0.450
23.7140,265,FL,5,0.73427,0.15493,0.30341,134,134,134,0.28229,0.85708,0.17456,1,1,0.450
23.7140,265,BL,28,0.54845,0.13893,0.29991,134,134,134,0.27880,0.61893,0.13377,1,1,0.450
23.7140,265,FR,20,0.86702,-0.13166,0.29987,134,134,134,0.27877,0.98244,-0.15886,1,1,0.450
23.7140,265,BR,13,0.41649,-0.12390,0.30043,134,134,134,0.27932,0.48479,-0.13283,1,1,0.450
23.7280,265,FL,5,0.73356,0.15497,0.30399,134,134,134,0.28287,0.85556,0.17479,1,1,0.450
23.7280,265,BL,28,0.54721,0.13809,0.29990,134,134,134,0.27880,0.62047,0.13103,1,1,0.450
23.7280,265,FR,20,0.86609,-0.13133,0.29986,134,134,134,0.27875,0.98631,-0.16014,1,1,0.450
23.7280,265,BR,13,0.41541,-0.12303,0.30067,134,134,134,0.27957,0.48315,-0.13260,1,1,0.450
23.7400,266,FL,4,0.73261,0.15406,0.30513,133,133,133,0.28401,0.85371,0.17354,1,1,0.450
23.7400,266,BL,27,0.54617,0.13793,0.29991,134,134,134,0.27881,0.61595,0.13136,1,1,0.450
23.7400,266,FR,19,0.86494,-0.13159,0.29997,134,134,134,0.27887,0.98138,-0.15943,1,1,0.450
23.7400,266,BR,12,0.41420,-0.12394,0.30096,134,134,134,0.27986,0.48204,-0.13279,1,1,0.450
23.7540,266,FL,4,0.73181,0.15365,0.30610,132,132,132,0.28498,0.85204,0.17309,1,1,0.450
23.7540,266,BL,27,0.54522,0.13715,0.29992,134,134,134,0.27881,0.61842,0.12961,1,1,0.450
23.7540,266,FR,19,0.86426,-0.13134,0.29999,134,134,134,0.27888,0.98572,-0.16026,1,1,0.450
23.7540,266,BR,12,0.41318,-0.12343,0.30138,134,134,134,0.28028,0.48081,-0.13245,1,1,0.450
23.7640,267,FL,3,0.73179,0.15266,0.30738,132,132,132,0.28626,0.85136,0.17181,1,1,0.450
23.7640,267,BL,26,0.54506,0.13713,0.29992,134,134,134,0.27882,0.61481,0.13029,1,1,0.450
23.7640,267,FR,18,0.86399,-0.13153,0.30012,134,134,134,0.27902,0.98163,-0.15933,1,1,0.450
23.7660,267,BR,11,0.41289,-0.12431,0.30168,134,134,134,0.28057,0.48058,-0.13251,1,1,0.450
23.7740,267,FL,3,0.73086,0.15218,0.30788,132,132,132,0.28675,0.84963,0.17104,1,1,0.450
23.7740,267,BL,26,0.54405,0.13644,0.29993,134,134,134,0.27882,0.61749,0.12912,1,1,0.450
23.7740,267,FR,18,0.86320,-0.13133,0.30011,134,134,134,0.27901,0.98585,-0.15997,1,1,0.450
23.7740,267,BR,11,0.41168,-0.12383,0.30204,134,134,134,0.28094,0.47936,-0.13209,1,1,0.450
23.7840,267,FL,3,0.73110,0.15160,0.30869,131,131,131,0.28756,0.84986,0.17046,1,1,0.450
23.7840,267,BL,26,0.54442,0.13659,0.29992,134,134,134,0.27882,0.61839,0.12950,1,1,0.450
23.7840,267,FR,18,0.86341,-0.13138,0.30022,134,134,134,0.27912,0.98617,-0.15957,1,1,0.450
23.7840,267,BR,11,0.41192,-0.12432,0.30220,134,134,134,0.28109,0.47967,-0.13203,1,1,0.450
23.7940,267,FL,3,0.73108,0.15111,0.30912,131,131,131,0.28799,0.84997,0.17005,1,1,0.450
23.7940,267,BL,26,0.54445,0.13675,0.29992,134,134,134,0.27882,0.61840,0.12980,1,1,0.450
23.7940,267,FR,18,0.86343,-0.13134,0.30026,134,134,134,0.27916,0.98622,-0.15934,1,1,0.450
23.7940,267,BR,11,0.41186,-0.12443,0.30233,134,134,134,0.28122,0.47971,-0.13178,1,1,0.450
23.8040,268,FL,2,0.73122,0.15090,0.30915,131,131,131,0.28802,0.85044,0.16997,1,1,0.450
23.8040,268,BL,25,0.54461,0.13696,0.29992,134,134,134,0.27882,0.61454,0.13064,1,1,0.450
23.8040,268,FR,17,0.86359,-0.13122,0.30027,134,134,134,0.27916,0.98634,-0.15909,1,1,0.450
23.8040,268,BR,10,0.41204,-0.12438,0.30239,134,134,134,0.28128,0.47986,-0.13149,1,1,0.450
23.8120,268,FL,2,0.73010,0.15015,0.30939,131,131,131,0.28825,0.84927,0.16928,1,1,0.450
23.8120,268,BL,25,0.54425,0.13663,0.29992,134,134,134,0.27882,0.61797,0.12999,1,1,0.450
23.8120,268,FR,17,0.86329,-0.13081,0.30028,134,134,134,0.27918,0.98719,-0.15871,1,1,0.450
23.8120,268,BR,10,0.41104,-0.12387,0.30267,134,134,134,0.28156,0.47946,-0.13057,1,1,0.450
23.8220,268,FL,2,0.73012,0.14986,0.30949,131,131,131,0.28836,0.85001,0.16933,1,1,0.450
23.8220,268,BL,25,0.54469,0.13710,0.29991,134,134,134,0.27880,0.61893,0.13068,1,1,0.450
23.8220,268,FR,17,0.86355,-0.13066,0.30034,134,134,134,0.27924,0.98740,-0.15821,1,1,0.450
23.8220,268,BR,10,0.41133,-0.12390,0.30271,134,134,134,0.28160,0.47991,-0.13017,1,1,0.450
23.8300,269,FL,1,0.73024,0.14967,0.30945,131,131,131,0.28832,0.85099,0.16950,1,1,0.450
23.8300,269,BL,24,0.54532,0.13760,0.29990,134,134,134,0.27880,0.61545,0.13184,1,1,0.450
23.8300,269,FR,16,0.86409,-0.13035,0.30036,134,134,134,0.27926,0.99202,-0.15834,1,1,0.450
23.8320,269,BR,9,0.41176,-0.12361,0.30273,134,134,134,0.28162,0.48058,-0.12947,1,1,0.450
23.8440,269,FL,1,0.73103,0.14952,0.30931,131,131,131,0.28818,0.85286,0.17009,1,1,0.450
23.8440,269,BL,24,0.54702,0.13783,0.29989,134,134,134,0.27879,0.62098,0.13185,1,1,0.450
23.8440,269,FR,16,0.86581,-0.12946,0.30037,134,134,134,0.27927,0.99461,-0.15763,1,1,0.450
23.8440,269,BR,9,0.41303,-0.12224,0.30285,134,134,134,0.28174,0.48220,-0.12788,1,1,0.450
23.8580,270,FL,30,0.99817,0.15011,0.30002,134,134,134,0.27892,1.10184,0.16148,1,1,0.450
23.8580,270,BL,23,0.54802,0.13913,0.29986,134,134,134,0.27875,0.61827,0.13385,1,1,0.450
23.8580,270,FR,15,0.86638,-0.12888,0.30055,134,134,134,0.27945,0.99528,-0.15643,1,1,0.450
23.8580,270,BR,8,0.41319,-0.12197,0.30285,134,134,134,0.28174,0.48348,-0.12624,1,1,0.450
23.8760,270,FL,30,1.00044,0.15077,0.30002,134,134,134,0.27892,1.11507,0.16279,1,1,0.450
23.8760,270,BL,23,0.55030,0.14014,0.29988,134,134,134,0.27877,0.62655,0.13488,1,1,0.450
23.8760,270,FR,15,0.86872,-0.12751,0.30061,134,134,134,0.27951,0.99744,-0.15573,1,1,0.450
23.8760,270,BR,8,0.41557,-0.11958,0.30308,134,134,134,0.28197,0.48590,-0.12354,1,1,0.450
23.8880,271,FL,29,1.00430,0.15250,0.30004,134,134,134,0.27893,1.11427,0.16458,1,1,0.450
23.8880,271,BL,22,0.55394,0.14276,0.29986,134,134,134,0.27876,0.62624,0.13840,1,1,0.450
23.8880,271,FR,14,0.87086,-0.12657,0.30070,134,134,134,0.27959,1.00124,-0.15335,1,1,0.450
23.8880,271,BR,7,0.41601,-0.11931,0.30337,134,134,134,0.28225,0.48909,-0.12114,1,1,0.450
23.8960,271,FL,29,1.00498,0.15287,0.30003,134,134,134,0.27893,1.12330,0.16536,1,1,0.450
23.8960,271,BL,22,0.55444,0.14287,0.29985,134,134,134,0.27875,0.63199,0.13886,1,1,0.450
23.8960,271,FR,14,0.87082,-0.12651,0.30069,134,134,134,0.27959,1.00257,-0.15282,1,1,0.450
23.8960,271,BR,7,0.41495,-0.11927,0.30323,134,134,134,0.28212,0.48921,-0.12015,1,1,0.450
23.9060,271,FL,29,1.00589,0.15342,0.30006,134,134,134,0.27895,1.12412,0.16570,1,1,0.450
23.9060,271,BL,22,0.55521,0.14369,0.29980,134,134,134,0.27870,0.63326,0.14004,1,1,0.450
23.9060,271,FR,14,0.87090,-0.12651,0.30075,134,134,134,0.27964,1.00332,-0.15203,1,1,0.450
23.9060,271,BR,7,0.41466,-0.11952,0.30319,134,134,134,0.28208,0.48948,-0.11965,1,1,0.450
23.9160,272,FL,28,1.00759,0.15412,0.30006,134,134,134,0.27896,1.12101,0.16692,1,1,0.450
23.9160,272,BL,21,0.55684,0.14469,0.29977,134,134,134,0.27867,0.63026,0.14193,1,1,0.450
23.9160,272,FR,13,0.87193,-0.12620,0.30066,134,134,134,0.27955,1.00498,-0.15118,1,1,0.450
23.9160,272,BR,6,0.41521,-0.11927,0.30279,134,134,134,0.28168,0.49061,-0.11874,1,1,0.450
23.9260,272,FL,28,1.00824,0.15416,0.30004,134,134,134,0.27893,1.12885,0.16741,1,1,0.450
23.9260,272,BL,21,0.55732,0.14439,0.29976,134,134,134,0.27866,0.63528,0.14182,1,1,0.450
23.9260,272,FR,13,0.87228,-0.12621,0.30056,134,134,134,0.27946,1.00598,-0.15123,1,1,0.450
23.9260,272,BR,6,0.41522,-0.11903,0.30265,134,134,134,0.28154,0.49092,-0.11828,1,1,0.450
23.9340,272,FL,28,1.00758,0.15468,0.30006,134,134,134,0.27896,1.12810,0.16779,1,1,0.450
23.9340,272,BL,21,0.55660,0.14516,0.29976,134,134,134,0.27866,0.63487,0.14277,1,1,0.450
23.9340,272,FR,13,0.87135,-0.12597,0.30083,134,134,134,0.27972,1.00505,-0.15050,1,1,0.450
23.9340,272,BR,6,0.41435,-0.11911,0.30321,134,134,134,0.28210,0.49020,-0.11753,1,1,0.450
23.9440,273,FL,27,1.00866,0.15530,0.30007,134,134,134,0.27896,1.12422,0.16904,1,1,0.450
23.9440,273,BL,20,0.55765,0.14592,0.29978,134,134,134,0.27868,0.63096,0.14441,1,1,0.450
23.9440,273,FR,12,0.87213,-0.12558,0.30089,134,134,134,0.27979,1.00608,-0.14984,1,1,0.450
23.9440,273,BR,5,0.41494,-0.11873,0.30350,134,134,134,0.28239,0.49097,-0.11671,1,1,0.450
23.9540,273,FL,27,1.00971,0.15555,0.30003,134,134,134,0.27893,1.13190,0.16979,1,1,0.450
23.9540,273,BL,20,0.55851,0.14583,0.29978,134,134,134,0.27868,0.63612,0.14457,1,1,0.450
23.9540,273,FR,12,0.87286,-0.12542,0.30091,134,134,134,0.27981,1.00741,-0.14970,1,1,0.450
23.9540,273,BR,5,0.41539,-0.11825,0.30367,134,134,134,0.28255,0.49166,-0.11604,1,1,0.450
23.9640,273,FL,27,1.00929,0.15608,0.30006,134,134,134,0.27896,1.13140,0.17021,1,1,0.450
23.9640,273,BL,20,0.55805,0.14659,0.29979,134,134,134,0.27869,0.63594,0.14549,1,1,0.450
23.9640,273,FR,12,0.87228,-0.12508,0.30119,134,134,134,0.28009,1.00667,-0.14901,1,1,0.450
23.9640,273,BR,5,0.41502,-0.11810,0.30431,134,134,134,0.28320,0.49118,-0.11524,1,1,0.450
23.9740,274,FL,26,1.00999,0.15680,0.30006,134,134,134,0.27896,1.12701,0.17156,1,1,0.450
23.9740,274,BL,19,0.55874,0.14757,0.29984,134,134,134,0.27874,0.63149,0.14725,1,1,0.450
23.9740,274,FR,11,0.87281,-0.12437,0.30141,134,134,134,0.28030,1.00717,-0.14824,1,1,0.450
23.9740,274,BR,4,0.41551,-0.11729,0.30514,133,133,133,0.28402,0.49169,-0.11386,1,1,0.450
23.9860,274,FL,26,1.00944,0.15675,0.30001,134,134,134,0.27891,1.13276,0.17209,1,1,0.450
23.9860,274,BL,19,0.55802,0.14715,0.29987,134,134,134,0.27877,0.63480,0.14715,1,1,0.450
23.9860,274,FR,11,0.87231,-0.12444,0.30155,134,134,134,0.28045,1.00670,-0.14843,1,1,0.450
23.9860,274,BR,4,0.41499,-0.11696,0.30557,133,133,133,0.28445,0.49126,-0.11324,1,1,0.450
23.9960,274,FL,26,1.00926,0.15751,0.30005,134,134,134,0.27895,1.13253,0.17268,1,1,0.450
23.9960,274,BL,19,0.55780,0.14836,0.29987,134,134,134,0.27877,0.63481,0.14840,1,1,0.450
23.9960,274,FR,11,0.87183,-0.12383,0.30183,134,134,134,0.28072,1.00603,-0.14745,1,1,0.450
23.9960,274,BR,4,0.41485,-0.11642,0.30623,132,132,132,0.28510,0.49061,-0.11195,1,1,0.450
24.0080,275,FL,25,1.00952,0.15824,0.30005,134,134,134,0.27895,1.12763,0.17407,1,1,0.450
24.0080,275,BL,18,0.55804,0.14940,0.29992,134,134,134,0.27882,0.62983,0.15033,1,1,0.450
24.0080,275,FR,10,0.87190,-0.12318,0.30203,134,134,134,0.28092,1.00595,-0.14663,1,1,0.450
24.0080,275,BR,3,0.41510,-0.11569,0.30678,132,132,132,0.28566,0.49047,-0.11052,1,1,0.450
24.0200,275,FL,25,1.00909,0.15842,0.29999,134,134,134,0.27889,1.13332,0.17488,1,1,0.450
24.0200,275,BL,18,0.55741,0.14923,0.29995,134,134,134,0.27885,0.63314,0.15069,1,1,0.450
24.0200,275,FR,10,0.87144,-0.12333,0.30220,134,134,134,0.28109,1.00538,-0.14663,1,1,0.450
24.0200,275,BR,3,0.41492,-0.11540,0.30705,132,132,132,0.28593,0.48975,-0.10996,1,1,0.450
24.0300,275,FL,25,1.00852,0.15912,0.30003,134,134,134,0.27893,1.13269,0.17542,1,1,0.450
24.0300,275,BL,18,0.55682,0.15020,0.29995,134,134,134,0.27885,0.63276,0.15189,1,1,0.450
