time,current_plan_index,phase,period,dt,leg,event_ordinal,pred_touchdown_horizon_index,pred_touchdown_time
24.9520,213,3,30,0.03000,FL,0,27,7.20000
24.9520,213,3,30,0.03000,BL,0,20,6.99000
24.9520,213,3,30,0.03000,FR,0,12,6.75000
24.9520,213,3,30,0.03000,BR,0,5,6.54000
24.9520,213,3,30,0.03000,BR,1,35,7.44000
24.9900,214,4,30,0.03000,FL,0,26,7.20000
24.9900,214,4,30,0.03000,BL,0,19,6.99000
24.9900,214,4,30,0.03000,FR,0,11,6.75000
24.9900,214,4,30,0.03000,BR,0,4,6.54000
24.9900,214,4,30,0.03000,BR,1,34,7.44000
25.0020,215,5,30,0.03000,FL,0,25,7.20000
25.0020,215,5,30,0.03000,BL,0,18,6.99000
25.0020,215,5,30,0.03000,FR,0,10,6.75000
25.0020,215,5,30,0.03000,BR,0,3,6.54000
25.0020,215,5,30,0.03000,BR,1,33,7.44000
25.0140,215,5,30,0.03000,FL,0,25,7.20000
25.0140,215,5,30,0.03000,BL,0,18,6.99000
25.0140,215,5,30,0.03000,FR,0,10,6.75000
25.0140,215,5,30,0.03000,BR,0,3,6.54000
25.0140,215,5,30,0.03000,BR,1,33,7.44000
25.0240,216,6,30,0.03000,FL,0,24,7.20000
25.0240,216,6,30,0.03000,BL,0,17,6.99000
25.0240,216,6,30,0.03000,FR,0,9,6.75000
25.0240,216,6,30,0.03000,FR,1,39,7.65000
25.0240,216,6,30,0.03000,BR,0,2,6.54000
25.0240,216,6,30,0.03000,BR,1,32,7.44000
25.0340,216,6,30,0.03000,FL,0,24,7.20000
25.0340,216,6,30,0.03000,BL,0,17,6.99000
25.0340,216,6,30,0.03000,FR,0,9,6.75000
25.0340,216,6,30,0.03000,FR,1,39,7.65000
25.0340,216,6,30,0.03000,BR,0,2,6.54000
25.0340,216,6,30,0.03000,BR,1,32,7.44000
25.0440,216,6,30,0.03000,FL,0,24,7.20000
25.0440,216,6,30,0.03000,BL,0,17,6.99000
25.0440,216,6,30,0.03000,FR,0,9,6.75000
25.0440,216,6,30,0.03000,FR,1,39,7.65000
25.0440,216,6,30,0.03000,BR,0,2,6.54000
25.0440,216,6,30,0.03000,BR,1,32,7.44000
25.0540,217,7,30,0.03000,FL,0,23,7.20000
25.0540,217,7,30,0.03000,BL,0,16,6.99000
25.0540,217,7,30,0.03000,FR,0,8,6.75000
25.0540,217,7,30,0.03000,FR,1,38,7.65000
25.0540,217,7,30,0.03000,BR,0,1,6.54000
25.0540,217,7,30,0.03000,BR,1,31,7.44000
25.0720,217,7,30,0.03000,FL,0,23,7.20000
25.0720,217,7,30,0.03000,BL,0,16,6.99000
25.0720,217,7,30,0.03000,FR,0,8,6.75000
25.0720,217,7,30,0.03000,FR,1,38,7.65000
25.0720,217,7,30,0.03000,BR,0,1,6.54000
25.0720,217,7,30,0.03000,BR,1,31,7.44000
25.0820,217,7,30,0.03000,FL,0,23,7.20000
25.0820,217,7,30,0.03000,BL,0,16,6.99000
25.0820,217,7,30,0.03000,FR,0,8,6.75000
25.0820,217,7,30,0.03000,FR,1,38,7.65000
25.0820,217,7,30,0.03000,BR,0,1,6.54000
25.0820,217,7,30,0.03000,BR,1,31,7.44000
25.0900,218,8,30,0.03000,FL,0,22,7.20000
25.0900,218,8,30,0.03000,BL,0,15,6.99000
25.0900,218,8,30,0.03000,FR,0,7,6.75000
25.0900,218,8,30,0.03000,FR,1,37,7.65000
25.0900,218,8,30,0.03000,BR,0,30,7.44000
25.1000,218,8,30,0.03000,FL,0,22,7.20000
25.1000,218,8,30,0.03000,BL,0,15,6.99000
25.1000,218,8,30,0.03000,FR,0,7,6.75000
25.1000,218,8,30,0.03000,FR,1,37,7.65000
25.1000,218,8,30,0.03000,BR,0,30,7.44000
25.1100,218,8,30,0.03000,FL,0,22,7.20000
25.1100,218,8,30,0.03000,BL,0,15,6.99000
25.1100,218,8,30,0.03000,FR,0,7,6.75000
25.1100,218,8,30,0.03000,FR,1,37,7.65000
25.1100,218,8,30,0.03000,BR,0,30,7.44000
25.1200,219,9,30,0.03000,FL,0,21,7.20000
25.1200,219,9,30,0.03000,BL,0,14,6.99000
25.1200,219,9,30,0.03000,FR,0,6,6.75000
25.1200,219,9,30,0.03000,FR,1,36,7.65000
25.1200,219,9,30,0.03000,BR,0,29,7.44000
25.1340,219,9,30,0.03000,FL,0,21,7.20000
25.1340,219,9,30,0.03000,BL,0,14,6.99000
25.1340,219,9,30,0.03000,FR,0,6,6.75000
25.1340,219,9,30,0.03000,FR,1,36,7.65000
25.1340,219,9,30,0.03000,BR,0,29,7.44000
25.1440,220,10,30,0.03000,FL,0,20,7.20000
25.1440,220,10,30,0.03000,BL,0,13,6.99000
25.1440,220,10,30,0.03000,FR,0,5,6.75000
25.1440,220,10,30,0.03000,FR,1,35,7.65000
25.1440,220,10,30,0.03000,BR,0,28,7.44000
25.1520,220,10,30,0.03000,FL,0,20,7.20000
25.1520,220,10,30,0.03000,BL,0,13,6.99000
25.1520,220,10,30,0.03000,FR,0,5,6.75000
25.1520,220,10,30,0.03000,FR,1,35,7.65000
25.1520,220,10,30,0.03000,BR,0,28,7.44000
25.1620,220,10,30,0.03000,FL,0,20,7.20000
25.1620,220,10,30,0.03000,BL,0,13,6.99000
25.1620,220,10,30,0.03000,FR,0,5,6.75000
25.1620,220,10,30,0.03000,FR,1,35,7.65000
25.1620,220,10,30,0.03000,BR,0,28,7.44000
25.1720,220,10,30,0.03000,FL,0,20,7.20000
25.1720,220,10,30,0.03000,BL,0,13,6.99000
25.1720,220,10,30,0.03000,FR,0,5,6.75000
25.1720,220,10,30,0.03000,FR,1,35,7.65000
25.1720,220,10,30,0.03000,BR,0,28,7.44000
25.1820,221,11,30,0.03000,FL,0,19,7.20000
25.1820,221,11,30,0.03000,BL,0,12,6.99000
25.1820,221,11,30,0.03000,FR,0,4,6.75000
25.1820,221,11,30,0.03000,FR,1,34,7.65000
25.1820,221,11,30,0.03000,BR,0,27,7.44000
25.1920,221,11,30,0.03000,FL,0,19,7.20000
25.1920,221,11,30,0.03000,BL,0,12,6.99000
25.1920,221,11,30,0.03000,FR,0,4,6.75000
25.1920,221,11,30,0.03000,FR,1,34,7.65000
25.1920,221,11,30,0.03000,BR,0,27,7.44000
25.2020,221,11,30,0.03000,FL,0,19,7.20000
25.2020,221,11,30,0.03000,BL,0,12,6.99000
25.2020,221,11,30,0.03000,FR,0,4,6.75000
25.2020,221,11,30,0.03000,FR,1,34,7.65000
25.2020,221,11,30,0.03000,BR,0,27,7.44000
25.2140,222,12,30,0.03000,FL,0,18,7.20000
25.2140,222,12,30,0.03000,BL,0,11,6.99000
25.2140,222,12,30,0.03000,FR,0,3,6.75000
25.2140,222,12,30,0.03000,FR,1,33,7.65000
25.2140,222,12,30,0.03000,BR,0,26,7.44000
25.2240,222,12,30,0.03000,FL,0,18,7.20000
25.2240,222,12,30,0.03000,BL,0,11,6.99000
25.2240,222,12,30,0.03000,FR,0,3,6.75000
25.2240,222,12,30,0.03000,FR,1,33,7.65000
25.2240,222,12,30,0.03000,BR,0,26,7.44000
25.2320,222,12,30,0.03000,FL,0,18,7.20000
25.2320,222,12,30,0.03000,BL,0,11,6.99000
25.2320,222,12,30,0.03000,FR,0,3,6.75000
25.2320,222,12,30,0.03000,FR,1,33,7.65000
25.2320,222,12,30,0.03000,BR,0,26,7.44000
25.2420,223,13,30,0.03000,FL,0,17,7.20000
25.2420,223,13,30,0.03000,BL,0,10,6.99000
25.2420,223,13,30,0.03000,FR,0,2,6.75000
25.2420,223,13,30,0.03000,FR,1,32,7.65000
25.2420,223,13,30,0.03000,BR,0,25,7.44000
25.2520,223,13,30,0.03000,FL,0,17,7.20000
25.2520,223,13,30,0.03000,BL,0,10,6.99000
25.2520,223,13,30,0.03000,FR,0,2,6.75000
25.2520,223,13,30,0.03000,FR,1,32,7.65000
25.2520,223,13,30,0.03000,BR,0,25,7.44000
25.2620,223,13,30,0.03000,FL,0,17,7.20000
25.2620,223,13,30,0.03000,BL,0,10,6.99000
25.2620,223,13,30,0.03000,FR,0,2,6.75000
25.2620,223,13,30,0.03000,FR,1,32,7.65000
25.2620,223,13,30,0.03000,BR,0,25,7.44000
25.2700,224,14,30,0.03000,FL,0,16,7.20000
25.2700,224,14,30,0.03000,BL,0,9,6.99000
25.2700,224,14,30,0.03000,BL,1,39,7.89000
25.2700,224,14,30,0.03000,FR,0,1,6.75000
25.2700,224,14,30,0.03000,FR,1,31,7.65000
25.2700,224,14,30,0.03000,BR,0,24,7.44000
25.2780,224,14,30,0.03000,FL,0,16,7.20000
25.2780,224,14,30,0.03000,BL,0,9,6.99000
25.2780,224,14,30,0.03000,BL,1,39,7.89000
25.2780,224,14,30,0.03000,FR,0,1,6.75000
25.2780,224,14,30,0.03000,FR,1,31,7.65000
25.2780,224,14,30,0.03000,BR,0,24,7.44000
25.2900,224,14,30,0.03000,FL,0,16,7.20000
25.2900,224,14,30,0.03000,BL,0,9,6.99000
25.2900,224,14,30,0.03000,BL,1,39,7.89000
25.2900,224,14,30,0.03000,FR,0,1,6.75000
25.2900,224,14,30,0.03000,FR,1,31,7.65000
25.2900,224,14,30,0.03000,BR,0,24,7.44000
25.3020,225,15,30,0.03000,FL,0,15,7.20000
25.3020,225,15,30,0.03000,BL,0,8,6.99000
25.3020,225,15,30,0.03000,BL,1,38,7.89000
25.3020,225,15,30,0.03000,FR,0,30,7.65000
25.3020,225,15,30,0.03000,BR,0,23,7.44000
25.3220,225,15,30,0.03000,FL,0,15,7.20000
25.3220,225,15,30,0.03000,BL,0,8,6.99000
25.3220,225,15,30,0.03000,BL,1,38,7.89000
25.3220,225,15,30,0.03000,FR,0,30,7.65000
25.3220,225,15,30,0.03000,BR,0,23,7.44000
25.3340,226,16,30,0.03000,FL,0,14,7.20000
25.3340,226,16,30,0.03000,BL,0,7,6.99000
25.3340,226,16,30,0.03000,BL,1,37,7.89000
25.3340,226,16,30,0.03000,FR,0,29,7.65000
25.3340,226,16,30,0.03000,BR,0,22,7.44000
25.3440,226,16,30,0.03000,FL,0,14,7.20000
25.3440,226,16,30,0.03000,BL,0,7,6.99000
25.3440,226,16,30,0.03000,BL,1,37,7.89000
25.3440,226,16,30,0.03000,FR,0,29,7.65000
25.3440,226,16,30,0.03000,BR,0,22,7.44000
25.3540,227,17,30,0.03000,FL,0,13,7.20000
25.3540,227,17,30,0.03000,BL,0,6,6.99000
25.3540,227,17,30,0.03000,BL,1,36,7.89000
25.3540,227,17,30,0.03000,FR,0,28,7.65000
25.3540,227,17,30,0.03000,BR,0,21,7.44000
25.3620,227,17,30,0.03000,FL,0,13,7.20000
25.3620,227,17,30,0.03000,BL,0,6,6.99000
25.3620,227,17,30,0.03000,BL,1,36,7.89000
25.3620,227,17,30,0.03000,FR,0,28,7.65000
25.3620,227,17,30,0.03000,BR,0,21,7.44000
25.3740,227,17,30,0.03000,FL,0,13,7.20000
25.3740,227,17,30,0.03000,BL,0,6,6.99000
25.3740,227,17,30,0.03000,BL,1,36,7.89000
25.3740,227,17,30,0.03000,FR,0,28,7.65000
25.3740,227,17,30,0.03000,BR,0,21,7.44000
25.3840,228,18,30,0.03000,FL,0,12,7.20000
25.3840,228,18,30,0.03000,BL,0,5,6.99000
25.3840,228,18,30,0.03000,BL,1,35,7.89000
25.3840,228,18,30,0.03000,FR,0,27,7.65000
25.3840,228,18,30,0.03000,BR,0,20,7.44000
25.3940,228,18,30,0.03000,FL,0,12,7.20000
25.3940,228,18,30,0.03000,BL,0,5,6.99000
25.3940,228,18,30,0.03000,BL,1,35,7.89000
25.3940,228,18,30,0.03000,FR,0,27,7.65000
25.3940,228,18,30,0.03000,BR,0,20,7.44000
25.4040,228,18,30,0.03000,FL,0,12,7.20000
25.4040,228,18,30,0.03000,BL,0,5,6.99000
25.4040,228,18,30,0.03000,BL,1,35,7.89000
25.4040,228,18,30,0.03000,FR,0,27,7.65000
25.4040,228,18,30,0.03000,BR,0,20,7.44000
25.4120,228,18,30,0.03000,FL,0,12,7.20000
25.4120,228,18,30,0.03000,BL,0,5,6.99000
25.4120,228,18,30,0.03000,BL,1,35,7.89000
25.4120,228,18,30,0.03000,FR,0,27,7.65000
25.4120,228,18,30,0.03000,BR,0,20,7.44000
25.4220,229,19,30,0.03000,FL,0,11,7.20000
25.4220,229,19,30,0.03000,BL,0,4,6.99000
25.4220,229,19,30,0.03000,BL,1,34,7.89000
25.4220,229,19,30,0.03000,FR,0,26,7.65000
25.4220,229,19,30,0.03000,BR,0,19,7.44000
25.4320,229,19,30,0.03000,FL,0,11,7.20000
25.4320,229,19,30,0.03000,BL,0,4,6.99000
25.4320,229,19,30,0.03000,BL,1,34,7.89000
25.4320,229,19,30,0.03000,FR,0,26,7.65000
25.4320,229,19,30,0.03000,BR,0,19,7.44000
25.4400,229,19,30,0.03000,FL,0,11,7.20000
25.4400,229,19,30,0.03000,BL,0,4,6.99000
25.4400,229,19,30,0.03000,BL,1,34,7.89000
25.4400,229,19,30,0.03000,FR,0,26,7.65000
25.4400,229,19,30,0.03000,BR,0,19,7.44000
25.4500,230,20,30,0.03000,FL,0,10,7.20000
25.4500,230,20,30,0.03000,BL,0,3,6.99000
25.4500,230,20,30,0.03000,BL,1,33,7.89000
25.4500,230,20,30,0.03000,FR,0,25,7.65000
25.4500,230,20,30,0.03000,BR,0,18,7.44000
25.4600,230,20,30,0.03000,FL,0,10,7.20000
25.4600,230,20,30,0.03000,BL,0,3,6.99000
25.4600,230,20,30,0.03000,BL,1,33,7.89000
25.4600,230,20,30,0.03000,FR,0,25,7.65000
25.4600,230,20,30,0.03000,BR,0,18,7.44000
25.4680,230,20,30,0.03000,FL,0,10,7.20000
25.4680,230,20,30,0.03000,BL,0,3,6.99000
25.4680,230,20,30,0.03000,BL,1,33,7.89000
25.4680,230,20,30,0.03000,FR,0,25,7.65000
25.4680,230,20,30,0.03000,BR,0,18,7.44000
25.4780,231,21,30,0.03000,FL,0,9,7.20000
25.4780,231,21,30,0.03000,FL,1,39,8.10000
25.4780,231,21,30,0.03000,BL,0,2,6.99000
25.4780,231,21,30,0.03000,BL,1,32,7.89000
25.4780,231,21,30,0.03000,FR,0,24,7.65000
25.4780,231,21,30,0.03000,BR,0,17,7.44000
25.4880,231,21,30,0.03000,FL,0,9,7.20000
25.4880,231,21,30,0.03000,FL,1,39,8.10000
25.4880,231,21,30,0.03000,BL,0,2,6.99000
25.4880,231,21,30,0.03000,BL,1,32,7.89000
25.4880,231,21,30,0.03000,FR,0,24,7.65000
25.4880,231,21,30,0.03000,BR,0,17,7.44000
25.4980,231,21,30,0.03000,FL,0,9,7.20000
25.4980,231,21,30,0.03000,FL,1,39,8.10000
25.4980,231,21,30,0.03000,BL,0,2,6.99000
25.4980,231,21,30,0.03000,BL,1,32,7.89000
25.4980,231,21,30,0.03000,FR,0,24,7.65000
25.4980,231,21,30,0.03000,BR,0,17,7.44000
25.5080,232,22,30,0.03000,FL,0,8,7.20000
25.5080,232,22,30,0.03000,FL,1,38,8.10000
25.5080,232,22,30,0.03000,BL,0,1,6.99000
25.5080,232,22,30,0.03000,BL,1,31,7.89000
25.5080,232,22,30,0.03000,FR,0,23,7.65000
25.5080,232,22,30,0.03000,BR,0,16,7.44000
25.5280,232,22,30,0.03000,FL,0,8,7.20000
25.5280,232,22,30,0.03000,FL,1,38,8.10000
25.5280,232,22,30,0.03000,BL,0,1,6.99000
25.5280,232,22,30,0.03000,BL,1,31,7.89000
25.5280,232,22,30,0.03000,FR,0,23,7.65000
25.5280,232,22,30,0.03000,BR,0,16,7.44000
25.5360,233,23,30,0.03000,FL,0,7,7.20000
25.5360,233,23,30,0.03000,FL,1,37,8.10000
25.5360,233,23,30,0.03000,BL,0,30,7.89000
25.5360,233,23,30,0.03000,FR,0,22,7.65000
25.5360,233,23,30,0.03000,BR,0,15,7.44000
25.5460,233,23,30,0.03000,FL,0,7,7.20000
25.5460,233,23,30,0.03000,FL,1,37,8.10000
25.5460,233,23,30,0.03000,BL,0,30,7.89000
25.5460,233,23,30,0.03000,FR,0,22,7.65000
25.5460,233,23,30,0.03000,BR,0,15,7.44000
25.5560,233,23,30,0.03000,FL,0,7,7.20000
25.5560,233,23,30,0.03000,FL,1,37,8.10000
25.5560,233,23,30,0.03000,BL,0,30,7.89000
25.5560,233,23,30,0.03000,FR,0,22,7.65000
25.5560,233,23,30,0.03000,BR,0,15,7.44000
25.5660,234,24,30,0.03000,FL,0,6,7.20000
25.5660,234,24,30,0.03000,FL,1,36,8.10000
25.5660,234,24,30,0.03000,BL,0,29,7.89000
25.5660,234,24,30,0.03000,FR,0,21,7.65000
25.5660,234,24,30,0.03000,BR,0,14,7.44000
25.5760,234,24,30,0.03000,FL,0,6,7.20000
25.5760,234,24,30,0.03000,FL,1,36,8.10000
25.5760,234,24,30,0.03000,BL,0,29,7.89000
25.5760,234,24,30,0.03000,FR,0,21,7.65000
25.5760,234,24,30,0.03000,BR,0,14,7.44000
25.5840,234,24,30,0.03000,FL,0,6,7.20000
25.5840,234,24,30,0.03000,FL,1,36,8.10000
25.5840,234,24,30,0.03000,BL,0,29,7.89000
25.5840,234,24,30,0.03000,FR,0,21,7.65000
25.5840,234,24,30,0.03000,BR,0,14,7.44000
25.5940,235,25,30,0.03000,FL,0,5,7.20000
25.5940,235,25,30,0.03000,FL,1,35,8.10000
25.5940,235,25,30,0.03000,BL,0,28,7.89000
25.5940,235,25,30,0.03000,FR,0,20,7.65000
25.5940,235,25,30,0.03000,BR,0,13,7.44000
25.6020,235,25,30,0.03000,FL,0,5,7.20000
25.6020,235,25,30,0.03000,FL,1,35,8.10000
25.6020,235,25,30,0.03000,BL,0,28,7.89000
25.6020,235,25,30,0.03000,FR,0,20,7.65000
25.6020,235,25,30,0.03000,BR,0,13,7.44000
25.6120,235,25,30,0.03000,FL,0,5,7.20000
25.6120,235,25,30,0.03000,FL,1,35,8.10000
25.6120,235,25,30,0.03000,BL,0,28,7.89000
25.6120,235,25,30,0.03000,FR,0,20,7.65000
25.6120,235,25,30,0.03000,BR,0,13,7.44000
25.6220,235,25,30,0.03000,FL,0,5,7.20000
25.6220,235,25,30,0.03000,FL,1,35,8.10000
25.6220,235,25,30,0.03000,BL,0,28,7.89000
25.6220,235,25,30,0.03000,FR,0,20,7.65000
25.6220,235,25,30,0.03000,BR,0,13,7.44000
25.6300,236,26,30,0.03000,FL,0,4,7.20000
25.6300,236,26,30,0.03000,FL,1,34,8.10000
25.6300,236,26,30,0.03000,BL,0,27,7.89000
25.6300,236,26,30,0.03000,FR,0,19,7.65000
25.6300,236,26,30,0.03000,BR,0,12,7.44000
25.6400,236,26,30,0.03000,FL,0,4,7.20000
25.6400,236,26,30,0.03000,FL,1,34,8.10000
25.6400,236,26,30,0.03000,BL,0,27,7.89000
25.6400,236,26,30,0.03000,FR,0,19,7.65000
25.6400,236,26,30,0.03000,BR,0,12,7.44000
25.6500,236,26,30,0.03000,FL,0,4,7.20000
25.6500,236,26,30,0.03000,FL,1,34,8.10000
25.6500,236,26,30,0.03000,BL,0,27,7.89000
25.6500,236,26,30,0.03000,FR,0,19,7.65000
25.6500,236,26,30,0.03000,BR,0,12,7.44000
25.6580,237,27,30,0.03000,FL,0,3,7.20000
25.6580,237,27,30,0.03000,FL,1,33,8.10000
25.6580,237,27,30,0.03000,BL,0,26,7.89000
25.6580,237,27,30,0.03000,FR,0,18,7.65000
25.6580,237,27,30,0.03000,BR,0,11,7.44000
25.6680,237,27,30,0.03000,FL,0,3,7.20000
25.6680,237,27,30,0.03000,FL,1,33,8.10000
25.6680,237,27,30,0.03000,BL,0,26,7.89000
25.6680,237,27,30,0.03000,FR,0,18,7.65000
25.6680,237,27,30,0.03000,BR,0,11,7.44000
25.6780,237,27,30,0.03000,FL,0,3,7.20000
25.6780,237,27,30,0.03000,FL,1,33,8.10000
25.6780,237,27,30,0.03000,BL,0,26,7.89000
25.6780,237,27,30,0.03000,FR,0,18,7.65000
25.6780,237,27,30,0.03000,BR,0,11,7.44000
25.6880,238,28,30,0.03000,FL,0,2,7.20000
25.6880,238,28,30,0.03000,FL,1,32,8.10000
25.6880,238,28,30,0.03000,BL,0,25,7.89000
25.6880,238,28,30,0.03000,FR,0,17,7.65000
25.6880,238,28,30,0.03000,BR,0,10,7.44000
25.6960,238,28,30,0.03000,FL,0,2,7.20000
25.6960,238,28,30,0.03000,FL,1,32,8.10000
25.6960,238,28,30,0.03000,BL,0,25,7.89000
25.6960,238,28,30,0.03000,FR,0,17,7.65000
25.6960,238,28,30,0.03000,BR,0,10,7.44000
25.7060,238,28,30,0.03000,FL,0,2,7.20000
25.7060,238,28,30,0.03000,FL,1,32,8.10000
25.7060,238,28,30,0.03000,BL,0,25,7.89000
25.7060,238,28,30,0.03000,FR,0,17,7.65000
25.7060,238,28,30,0.03000,BR,0,10,7.44000
25.7160,239,29,30,0.03000,FL,0,1,7.20000
25.7160,239,29,30,0.03000,FL,1,31,8.10000
25.7160,239,29,30,0.03000,BL,0,24,7.89000
25.7160,239,29,30,0.03000,FR,0,16,7.65000
25.7160,239,29,30,0.03000,BR,0,9,7.44000
25.7160,239,29,30,0.03000,BR,1,39,8.34000
25.7260,239,29,30,0.03000,FL,0,1,7.20000
25.7260,239,29,30,0.03000,FL,1,31,8.10000
25.7260,239,29,30,0.03000,BL,0,24,7.89000
25.7260,239,29,30,0.03000,FR,0,16,7.65000
25.7260,239,29,30,0.03000,BR,0,9,7.44000
25.7260,239,29,30,0.03000,BR,1,39,8.34000
25.7340,239,29,30,0.03000,FL,0,1,7.20000
25.7340,239,29,30,0.03000,FL,1,31,8.10000
25.7340,239,29,30,0.03000,BL,0,24,7.89000
25.7340,239,29,30,0.03000,FR,0,16,7.65000
25.7340,239,29,30,0.03000,BR,0,9,7.44000
25.7340,239,29,30,0.03000,BR,1,39,8.34000
25.7440,240,0,30,0.03000,FL,0,30,8.10000
25.7440,240,0,30,0.03000,BL,0,23,7.89000
25.7440,240,0,30,0.03000,FR,0,15,7.65000
25.7440,240,0,30,0.03000,BR,0,8,7.44000
25.7440,240,0,30,0.03000,BR,1,38,8.34000
25.7660,240,0,30,0.03000,FL,0,30,8.10000
25.7660,240,0,30,0.03000,BL,0,23,7.89000
25.7660,240,0,30,0.03000,FR,0,15,7.65000
25.7660,240,0,30,0.03000,BR,0,8,7.44000
25.7660,240,0,30,0.03000,BR,1,38,8.34000
25.7760,241,1,30,0.03000,FL,0,29,8.10000
25.7760,241,1,30,0.03000,BL,0,22,7.89000
25.7760,241,1,30,0.03000,FR,0,14,7.65000
25.7760,241,1,30,0.03000,BR,0,7,7.44000
25.7760,241,1,30,0.03000,BR,1,37,8.34000
25.7840,241,1,30,0.03000,FL,0,29,8.10000
25.7840,241,1,30,0.03000,BL,0,22,7.89000
25.7840,241,1,30,0.03000,FR,0,14,7.65000
25.7840,241,1,30,0.03000,BR,0,7,7.44000
25.7840,241,1,30,0.03000,BR,1,37,8.34000
25.7940,241,1,30,0.03000,FL,0,29,8.10000
25.7940,241,1,30,0.03000,BL,0,22,7.89000
25.7940,241,1,30,0.03000,FR,0,14,7.65000
25.7940,241,1,30,0.03000,BR,0,7,7.44000
25.7940,241,1,30,0.03000,BR,1,37,8.34000
25.8040,242,2,30,0.03000,FL,0,28,8.10000
25.8040,242,2,30,0.03000,BL,0,21,7.89000
25.8040,242,2,30,0.03000,FR,0,13,7.65000
25.8040,242,2,30,0.03000,BR,0,6,7.44000
25.8040,242,2,30,0.03000,BR,1,36,8.34000
25.8120,242,2,30,0.03000,FL,0,28,8.10000
25.8120,242,2,30,0.03000,BL,0,21,7.89000
25.8120,242,2,30,0.03000,FR,0,13,7.65000
25.8120,242,2,30,0.03000,BR,0,6,7.44000
25.8120,242,2,30,0.03000,BR,1,36,8.34000
25.8220,242,2,30,0.03000,FL,0,28,8.10000
25.8220,242,2,30,0.03000,BL,0,21,7.89000
25.8220,242,2,30,0.03000,FR,0,13,7.65000
25.8220,242,2,30,0.03000,BR,0,6,7.44000
25.8220,242,2,30,0.03000,BR,1,36,8.34000
25.8300,242,2,30,0.03000,FL,0,28,8.10000
25.8300,242,2,30,0.03000,BL,0,21,7.89000
25.8300,242,2,30,0.03000,FR,0,13,7.65000
25.8300,242,2,30,0.03000,BR,0,6,7.44000
25.8300,242,2,30,0.03000,BR,1,36,8.34000
25.8400,243,3,30,0.03000,FL,0,27,8.10000
25.8400,243,3,30,0.03000,BL,0,20,7.89000
25.8400,243,3,30,0.03000,FR,0,12,7.65000
25.8400,243,3,30,0.03000,BR,0,5,7.44000
25.8400,243,3,30,0.03000,BR,1,35,8.34000
25.8500,243,3,30,0.03000,FL,0,27,8.10000
25.8500,243,3,30,0.03000,BL,0,20,7.89000
25.8500,243,3,30,0.03000,FR,0,12,7.65000
25.8500,243,3,30,0.03000,BR,0,5,7.44000
25.8500,243,3,30,0.03000,BR,1,35,8.34000
25.8600,243,3,30,0.03000,FL,0,27,8.10000
25.8600,243,3,30,0.03000,BL,0,20,7.89000
25.8600,243,3,30,0.03000,FR,0,12,7.65000
25.8600,243,3,30,0.03000,BR,0,5,7.44000
25.8600,243,3,30,0.03000,BR,1,35,8.34000
25.8700,244,4,30,0.03000,FL,0,26,8.10000
25.8700,244,4,30,0.03000,BL,0,19,7.89000
25.8700,244,4,30,0.03000,FR,0,11,7.65000
25.8700,244,4,30,0.03000,BR,0,4,7.44000
25.8700,244,4,30,0.03000,BR,1,34,8.34000
25.8780,244,4,30,0.03000,FL,0,26,8.10000
25.8780,244,4,30,0.03000,BL,0,19,7.89000
25.8780,244,4,30,0.03000,FR,0,11,7.65000
25.8780,244,4,30,0.03000,BR,0,4,7.44000
25.8780,244,4,30,0.03000,BR,1,34,8.34000
25.8880,244,4,30,0.03000,FL,0,26,8.10000
25.8880,244,4,30,0.03000,BL,0,19,7.89000
25.8880,244,4,30,0.03000,FR,0,11,7.65000
25.8880,244,4,30,0.03000,BR,0,4,7.44000
25.8880,244,4,30,0.03000,BR,1,34,8.34000
25.9000,245,5,30,0.03000,FL,0,25,8.10000
25.9000,245,5,30,0.03000,BL,0,18,7.89000
25.9000,245,5,30,0.03000,FR,0,10,7.65000
25.9000,245,5,30,0.03000,BR,0,3,7.44000
25.9000,245,5,30,0.03000,BR,1,33,8.34000
25.9080,245,5,30,0.03000,FL,0,25,8.10000
25.9080,245,5,30,0.03000,BL,0,18,7.89000
25.9080,245,5,30,0.03000,FR,0,10,7.65000
25.9080,245,5,30,0.03000,BR,0,3,7.44000
25.9080,245,5,30,0.03000,BR,1,33,8.34000
25.9180,245,5,30,0.03000,FL,0,25,8.10000
25.9180,245,5,30,0.03000,BL,0,18,7.89000
25.9180,245,5,30,0.03000,FR,0,10,7.65000
25.9180,245,5,30,0.03000,BR,0,3,7.44000
25.9180,245,5,30,0.03000,BR,1,33,8.34000
25.9280,246,6,30,0.03000,FL,0,24,8.10000
25.9280,246,6,30,0.03000,BL,0,17,7.89000
25.9280,246,6,30,0.03000,FR,0,9,7.65000
25.9280,246,6,30,0.03000,FR,1,39,8.55000
25.9280,246,6,30,0.03000,BR,0,2,7.44000
25.9280,246,6,30,0.03000,BR,1,32,8.34000
25.9360,246,6,30,0.03000,FL,0,24,8.10000
25.9360,246,6,30,0.03000,BL,0,17,7.89000
25.9360,246,6,30,0.03000,FR,0,9,7.65000
25.9360,246,6,30,0.03000,FR,1,39,8.55000
25.9360,246,6,30,0.03000,BR,0,2,7.44000
25.9360,246,6,30,0.03000,BR,1,32,8.34000
25.9460,246,6,30,0.03000,FL,0,24,8.10000
25.9460,246,6,30,0.03000,BL,0,17,7.89000
25.9460,246,6,30,0.03000,FR,0,9,7.65000
25.9460,246,6,30,0.03000,FR,1,39,8.55000
