time,current_plan_index,phase,period,dt,leg,event_ordinal,pred_touchdown_horizon_index,pred_touchdown_time
19.3280,212,2,30,0.03000,FL,0,28,7.20000
19.3280,212,2,30,0.03000,BL,0,21,6.99000
19.3280,212,2,30,0.03000,FR,0,13,6.75000
19.3280,212,2,30,0.03000,BR,0,6,6.54000
19.3280,212,2,30,0.03000,BR,1,36,7.44000
19.3620,213,3,30,0.03000,FL,0,27,7.20000
19.3620,213,3,30,0.03000,BL,0,20,6.99000
19.3620,213,3,30,0.03000,FR,0,12,6.75000
19.3620,213,3,30,0.03000,BR,0,5,6.54000
19.3620,213,3,30,0.03000,BR,1,35,7.44000
19.3720,213,3,30,0.03000,FL,0,27,7.20000
19.3720,213,3,30,0.03000,BL,0,20,6.99000
19.3720,213,3,30,0.03000,FR,0,12,6.75000
19.3720,213,3,30,0.03000,BR,0,5,6.54000
19.3720,213,3,30,0.03000,BR,1,35,7.44000
19.3820,214,4,30,0.03000,FL,0,26,7.20000
19.3820,214,4,30,0.03000,BL,0,19,6.99000
19.3820,214,4,30,0.03000,FR,0,11,6.75000
19.3820,214,4,30,0.03000,BR,0,4,6.54000
19.3820,214,4,30,0.03000,BR,1,34,7.44000
19.3920,214,4,30,0.03000,FL,0,26,7.20000
19.3920,214,4,30,0.03000,BL,0,19,6.99000
19.3920,214,4,30,0.03000,FR,0,11,6.75000
19.3920,214,4,30,0.03000,BR,0,4,6.54000
19.3920,214,4,30,0.03000,BR,1,34,7.44000
19.4040,214,4,30,0.03000,FL,0,26,7.20000
19.4040,214,4,30,0.03000,BL,0,19,6.99000
19.4040,214,4,30,0.03000,FR,0,11,6.75000
19.4040,214,4,30,0.03000,BR,0,4,6.54000
19.4040,214,4,30,0.03000,BR,1,34,7.44000
19.4160,215,5,30,0.03000,FL,0,25,7.20000
19.4160,215,5,30,0.03000,BL,0,18,6.99000
19.4160,215,5,30,0.03000,FR,0,10,6.75000
19.4160,215,5,30,0.03000,BR,0,3,6.54000
19.4160,215,5,30,0.03000,BR,1,33,7.44000
19.4260,215,5,30,0.03000,FL,0,25,7.20000
19.4260,215,5,30,0.03000,BL,0,18,6.99000
19.4260,215,5,30,0.03000,FR,0,10,6.75000
19.4260,215,5,30,0.03000,BR,0,3,6.54000
19.4260,215,5,30,0.03000,BR,1,33,7.44000
19.4360,215,5,30,0.03000,FL,0,25,7.20000
19.4360,215,5,30,0.03000,BL,0,18,6.99000
19.4360,215,5,30,0.03000,FR,0,10,6.75000
19.4360,215,5,30,0.03000,BR,0,3,6.54000
19.4360,215,5,30,0.03000,BR,1,33,7.44000
19.4500,216,6,30,0.03000,FL,0,24,7.20000
19.4500,216,6,30,0.03000,BL,0,17,6.99000
19.4500,216,6,30,0.03000,FR,0,9,6.75000
19.4500,216,6,30,0.03000,FR,1,39,7.65000
19.4500,216,6,30,0.03000,BR,0,2,6.54000
19.4500,216,6,30,0.03000,BR,1,32,7.44000
19.4640,216,6,30,0.03000,FL,0,24,7.20000
19.4640,216,6,30,0.03000,BL,0,17,6.99000
19.4640,216,6,30,0.03000,FR,0,9,6.75000
19.4640,216,6,30,0.03000,FR,1,39,7.65000
19.4640,216,6,30,0.03000,BR,0,2,6.54000
19.4640,216,6,30,0.03000,BR,1,32,7.44000
19.4920,217,7,30,0.03000,FL,0,23,7.20000
19.4920,217,7,30,0.03000,BL,0,16,6.99000
19.4920,217,7,30,0.03000,FR,0,8,6.75000
19.4920,217,7,30,0.03000,FR,1,38,7.65000
19.4920,217,7,30,0.03000,BR,0,1,6.54000
19.4920,217,7,30,0.03000,BR,1,31,7.44000
19.5400,219,9,30,0.03000,FL,0,21,7.20000
19.5400,219,9,30,0.03000,BL,0,14,6.99000
19.5400,219,9,30,0.03000,FR,0,6,6.75000
19.5400,219,9,30,0.03000,FR,1,36,7.65000
19.5400,219,9,30,0.03000,BR,0,29,7.44000
19.5520,219,9,30,0.03000,FL,0,21,7.20000
19.5520,219,9,30,0.03000,BL,0,14,6.99000
19.5520,219,9,30,0.03000,FR,0,6,6.75000
19.5520,219,9,30,0.03000,FR,1,36,7.65000
19.5520,219,9,30,0.03000,BR,0,29,7.44000
19.5640,220,10,30,0.03000,FL,0,20,7.20000
19.5640,220,10,30,0.03000,BL,0,13,6.99000
19.5640,220,10,30,0.03000,FR,0,5,6.75000
19.5640,220,10,30,0.03000,FR,1,35,7.65000
19.5640,220,10,30,0.03000,BR,0,28,7.44000
19.5760,220,10,30,0.03000,FL,0,20,7.20000
19.5760,220,10,30,0.03000,BL,0,13,6.99000
19.5760,220,10,30,0.03000,FR,0,5,6.75000
19.5760,220,10,30,0.03000,FR,1,35,7.65000
19.5760,220,10,30,0.03000,BR,0,28,7.44000
19.5860,220,10,30,0.03000,FL,0,20,7.20000
19.5860,220,10,30,0.03000,BL,0,13,6.99000
19.5860,220,10,30,0.03000,FR,0,5,6.75000
19.5860,220,10,30,0.03000,FR,1,35,7.65000
19.5860,220,10,30,0.03000,BR,0,28,7.44000
19.5960,221,11,30,0.03000,FL,0,19,7.20000
19.5960,221,11,30,0.03000,BL,0,12,6.99000
19.5960,221,11,30,0.03000,FR,0,4,6.75000
19.5960,221,11,30,0.03000,FR,1,34,7.65000
19.5960,221,11,30,0.03000,BR,0,27,7.44000
19.6060,221,11,30,0.03000,FL,0,19,7.20000
19.6060,221,11,30,0.03000,BL,0,12,6.99000
19.6060,221,11,30,0.03000,FR,0,4,6.75000
19.6060,221,11,30,0.03000,FR,1,34,7.65000
19.6060,221,11,30,0.03000,BR,0,27,7.44000
19.6140,221,11,30,0.03000,FL,0,19,7.20000
19.6140,221,11,30,0.03000,BL,0,12,6.99000
19.6140,221,11,30,0.03000,FR,0,4,6.75000
19.6140,221,11,30,0.03000,FR,1,34,7.65000
19.6140,221,11,30,0.03000,BR,0,27,7.44000
19.6240,222,12,30,0.03000,FL,0,18,7.20000
19.6240,222,12,30,0.03000,BL,0,11,6.99000
19.6240,222,12,30,0.03000,FR,0,3,6.75000
19.6240,222,12,30,0.03000,FR,1,33,7.65000
19.6240,222,12,30,0.03000,BR,0,26,7.44000
19.6360,222,12,30,0.03000,FL,0,18,7.20000
19.6360,222,12,30,0.03000,BL,0,11,6.99000
19.6360,222,12,30,0.03000,FR,0,3,6.75000
19.6360,222,12,30,0.03000,FR,1,33,7.65000
19.6360,222,12,30,0.03000,BR,0,26,7.44000
19.6440,222,12,30,0.03000,FL,0,18,7.20000
19.6440,222,12,30,0.03000,BL,0,11,6.99000
19.6440,222,12,30,0.03000,FR,0,3,6.75000
19.6440,222,12,30,0.03000,FR,1,33,7.65000
19.6440,222,12,30,0.03000,BR,0,26,7.44000
19.6540,223,13,30,0.03000,FL,0,17,7.20000
19.6540,223,13,30,0.03000,BL,0,10,6.99000
19.6540,223,13,30,0.03000,FR,0,2,6.75000
19.6540,223,13,30,0.03000,FR,1,32,7.65000
19.6540,223,13,30,0.03000,BR,0,25,7.44000
19.6640,223,13,30,0.03000,FL,0,17,7.20000
19.6640,223,13,30,0.03000,BL,0,10,6.99000
19.6640,223,13,30,0.03000,FR,0,2,6.75000
19.6640,223,13,30,0.03000,FR,1,32,7.65000
19.6640,223,13,30,0.03000,BR,0,25,7.44000
19.6740,223,13,30,0.03000,FL,0,17,7.20000
19.6740,223,13,30,0.03000,BL,0,10,6.99000
19.6740,223,13,30,0.03000,FR,0,2,6.75000
19.6740,223,13,30,0.03000,FR,1,32,7.65000
19.6740,223,13,30,0.03000,BR,0,25,7.44000
19.6840,224,14,30,0.03000,FL,0,16,7.20000
19.6840,224,14,30,0.03000,BL,0,9,6.99000
19.6840,224,14,30,0.03000,BL,1,39,7.89000
19.6840,224,14,30,0.03000,FR,0,1,6.75000
19.6840,224,14,30,0.03000,FR,1,31,7.65000
19.6840,224,14,30,0.03000,BR,0,24,7.44000
19.6920,224,14,30,0.03000,FL,0,16,7.20000
19.6920,224,14,30,0.03000,BL,0,9,6.99000
19.6920,224,14,30,0.03000,BL,1,39,7.89000
19.6920,224,14,30,0.03000,FR,0,1,6.75000
19.6920,224,14,30,0.03000,FR,1,31,7.65000
19.6920,224,14,30,0.03000,BR,0,24,7.44000
19.7020,224,14,30,0.03000,FL,0,16,7.20000
19.7020,224,14,30,0.03000,BL,0,9,6.99000
19.7020,224,14,30,0.03000,BL,1,39,7.89000
19.7020,224,14,30,0.03000,FR,0,1,6.75000
19.7020,224,14,30,0.03000,FR,1,31,7.65000
19.7020,224,14,30,0.03000,BR,0,24,7.44000
19.7120,225,15,30,0.03000,FL,0,15,7.20000
19.7120,225,15,30,0.03000,BL,0,8,6.99000
19.7120,225,15,30,0.03000,BL,1,38,7.89000
19.7120,225,15,30,0.03000,FR,0,30,7.65000
19.7120,225,15,30,0.03000,BR,0,23,7.44000
19.7300,225,15,30,0.03000,FL,0,15,7.20000
19.7300,225,15,30,0.03000,BL,0,8,6.99000
19.7300,225,15,30,0.03000,BL,1,38,7.89000
19.7300,225,15,30,0.03000,FR,0,30,7.65000
19.7300,225,15,30,0.03000,BR,0,23,7.44000
19.7400,226,16,30,0.03000,FL,0,14,7.20000
19.7400,226,16,30,0.03000,BL,0,7,6.99000
19.7400,226,16,30,0.03000,BL,1,37,7.89000
19.7400,226,16,30,0.03000,FR,0,29,7.65000
19.7400,226,16,30,0.03000,BR,0,22,7.44000
19.7540,226,16,30,0.03000,FL,0,14,7.20000
19.7540,226,16,30,0.03000,BL,0,7,6.99000
19.7540,226,16,30,0.03000,BL,1,37,7.89000
19.7540,226,16,30,0.03000,FR,0,29,7.65000
19.7540,226,16,30,0.03000,BR,0,22,7.44000
19.7680,226,16,30,0.03000,FL,0,14,7.20000
19.7680,226,16,30,0.03000,BL,0,7,6.99000
19.7680,226,16,30,0.03000,BL,1,37,7.89000
19.7680,226,16,30,0.03000,FR,0,29,7.65000
19.7680,226,16,30,0.03000,BR,0,22,7.44000
19.7840,227,17,30,0.03000,FL,0,13,7.20000
19.7840,227,17,30,0.03000,BL,0,6,6.99000
19.7840,227,17,30,0.03000,BL,1,36,7.89000
19.7840,227,17,30,0.03000,FR,0,28,7.65000
19.7840,227,17,30,0.03000,BR,0,21,7.44000
19.7940,227,17,30,0.03000,FL,0,13,7.20000
19.7940,227,17,30,0.03000,BL,0,6,6.99000
19.7940,227,17,30,0.03000,BL,1,36,7.89000
19.7940,227,17,30,0.03000,FR,0,28,7.65000
19.7940,227,17,30,0.03000,BR,0,21,7.44000
19.8040,228,18,30,0.03000,FL,0,12,7.20000
19.8040,228,18,30,0.03000,BL,0,5,6.99000
19.8040,228,18,30,0.03000,BL,1,35,7.89000
19.8040,228,18,30,0.03000,FR,0,27,7.65000
19.8040,228,18,30,0.03000,BR,0,20,7.44000
19.8140,228,18,30,0.03000,FL,0,12,7.20000
19.8140,228,18,30,0.03000,BL,0,5,6.99000
19.8140,228,18,30,0.03000,BL,1,35,7.89000
19.8140,228,18,30,0.03000,FR,0,27,7.65000
19.8140,228,18,30,0.03000,BR,0,20,7.44000
19.8240,228,18,30,0.03000,FL,0,12,7.20000
19.8240,228,18,30,0.03000,BL,0,5,6.99000
19.8240,228,18,30,0.03000,BL,1,35,7.89000
19.8240,228,18,30,0.03000,FR,0,27,7.65000
19.8240,228,18,30,0.03000,BR,0,20,7.44000
19.8340,229,19,30,0.03000,FL,0,11,7.20000
19.8340,229,19,30,0.03000,BL,0,4,6.99000
19.8340,229,19,30,0.03000,BL,1,34,7.89000
19.8340,229,19,30,0.03000,FR,0,26,7.65000
19.8340,229,19,30,0.03000,BR,0,19,7.44000
19.8440,229,19,30,0.03000,FL,0,11,7.20000
19.8440,229,19,30,0.03000,BL,0,4,6.99000
19.8440,229,19,30,0.03000,BL,1,34,7.89000
19.8440,229,19,30,0.03000,FR,0,26,7.65000
19.8440,229,19,30,0.03000,BR,0,19,7.44000
19.8520,229,19,30,0.03000,FL,0,11,7.20000
19.8520,229,19,30,0.03000,BL,0,4,6.99000
19.8520,229,19,30,0.03000,BL,1,34,7.89000
19.8520,229,19,30,0.03000,FR,0,26,7.65000
19.8520,229,19,30,0.03000,BR,0,19,7.44000
19.8640,230,20,30,0.03000,FL,0,10,7.20000
19.8640,230,20,30,0.03000,BL,0,3,6.99000
19.8640,230,20,30,0.03000,BL,1,33,7.89000
19.8640,230,20,30,0.03000,FR,0,25,7.65000
19.8640,230,20,30,0.03000,BR,0,18,7.44000
19.8740,230,20,30,0.03000,FL,0,10,7.20000
19.8740,230,20,30,0.03000,BL,0,3,6.99000
19.8740,230,20,30,0.03000,BL,1,33,7.89000
19.8740,230,20,30,0.03000,FR,0,25,7.65000
19.8740,230,20,30,0.03000,BR,0,18,7.44000
19.8840,230,20,30,0.03000,FL,0,10,7.20000
19.8840,230,20,30,0.03000,BL,0,3,6.99000
19.8840,230,20,30,0.03000,BL,1,33,7.89000
19.8840,230,20,30,0.03000,FR,0,25,7.65000
19.8840,230,20,30,0.03000,BR,0,18,7.44000
19.8960,231,21,30,0.03000,FL,0,9,7.20000
19.8960,231,21,30,0.03000,FL,1,39,8.10000
19.8960,231,21,30,0.03000,BL,0,2,6.99000
19.8960,231,21,30,0.03000,BL,1,32,7.89000
19.8960,231,21,30,0.03000,FR,0,24,7.65000
19.8960,231,21,30,0.03000,BR,0,17,7.44000
19.9060,231,21,30,0.03000,FL,0,9,7.20000
19.9060,231,21,30,0.03000,FL,1,39,8.10000
19.9060,231,21,30,0.03000,BL,0,2,6.99000
19.9060,231,21,30,0.03000,BL,1,32,7.89000
19.9060,231,21,30,0.03000,FR,0,24,7.65000
19.9060,231,21,30,0.03000,BR,0,17,7.44000
19.9160,231,21,30,0.03000,FL,0,9,7.20000
19.9160,231,21,30,0.03000,FL,1,39,8.10000
19.9160,231,21,30,0.03000,BL,0,2,6.99000
19.9160,231,21,30,0.03000,BL,1,32,7.89000
19.9160,231,21,30,0.03000,FR,0,24,7.65000
19.9160,231,21,30,0.03000,BR,0,17,7.44000
19.9260,232,22,30,0.03000,FL,0,8,7.20000
19.9260,232,22,30,0.03000,FL,1,38,8.10000
19.9260,232,22,30,0.03000,BL,0,1,6.99000
19.9260,232,22,30,0.03000,BL,1,31,7.89000
19.9260,232,22,30,0.03000,FR,0,23,7.65000
19.9260,232,22,30,0.03000,BR,0,16,7.44000
19.9460,232,22,30,0.03000,FL,0,8,7.20000
19.9460,232,22,30,0.03000,FL,1,38,8.10000
19.9460,232,22,30,0.03000,BL,0,1,6.99000
19.9460,232,22,30,0.03000,BL,1,31,7.89000
19.9460,232,22,30,0.03000,FR,0,23,7.65000
19.9460,232,22,30,0.03000,BR,0,16,7.44000
19.9560,233,23,30,0.03000,FL,0,7,7.20000
19.9560,233,23,30,0.03000,FL,1,37,8.10000
19.9560,233,23,30,0.03000,BL,0,30,7.89000
19.9560,233,23,30,0.03000,FR,0,22,7.65000
19.9560,233,23,30,0.03000,BR,0,15,7.44000
19.9660,233,23,30,0.03000,FL,0,7,7.20000
19.9660,233,23,30,0.03000,FL,1,37,8.10000
19.9660,233,23,30,0.03000,BL,0,30,7.89000
19.9660,233,23,30,0.03000,FR,0,22,7.65000
19.9660,233,23,30,0.03000,BR,0,15,7.44000
19.9740,233,23,30,0.03000,FL,0,7,7.20000
19.9740,233,23,30,0.03000,FL,1,37,8.10000
19.9740,233,23,30,0.03000,BL,0,30,7.89000
19.9740,233,23,30,0.03000,FR,0,22,7.65000
19.9740,233,23,30,0.03000,BR,0,15,7.44000
19.9840,234,24,30,0.03000,FL,0,6,7.20000
19.9840,234,24,30,0.03000,FL,1,36,8.10000
19.9840,234,24,30,0.03000,BL,0,29,7.89000
19.9840,234,24,30,0.03000,FR,0,21,7.65000
19.9840,234,24,30,0.03000,BR,0,14,7.44000
19.9920,234,24,30,0.03000,FL,0,6,7.20000
19.9920,234,24,30,0.03000,FL,1,36,8.10000
19.9920,234,24,30,0.03000,BL,0,29,7.89000
19.9920,234,24,30,0.03000,FR,0,21,7.65000
19.9920,234,24,30,0.03000,BR,0,14,7.44000
20.0040,234,24,30,0.03000,FL,0,6,7.20000
20.0040,234,24,30,0.03000,FL,1,36,8.10000
20.0040,234,24,30,0.03000,BL,0,29,7.89000
20.0040,234,24,30,0.03000,FR,0,21,7.65000
20.0040,234,24,30,0.03000,BR,0,14,7.44000
20.0120,235,25,30,0.03000,FL,0,5,7.20000
20.0120,235,25,30,0.03000,FL,1,35,8.10000
20.0120,235,25,30,0.03000,BL,0,28,7.89000
20.0120,235,25,30,0.03000,FR,0,20,7.65000
20.0120,235,25,30,0.03000,BR,0,13,7.44000
20.0220,235,25,30,0.03000,FL,0,5,7.20000
20.0220,235,25,30,0.03000,FL,1,35,8.10000
20.0220,235,25,30,0.03000,BL,0,28,7.89000
20.0220,235,25,30,0.03000,FR,0,20,7.65000
20.0220,235,25,30,0.03000,BR,0,13,7.44000
20.0320,235,25,30,0.03000,FL,0,5,7.20000
20.0320,235,25,30,0.03000,FL,1,35,8.10000
20.0320,235,25,30,0.03000,BL,0,28,7.89000
20.0320,235,25,30,0.03000,FR,0,20,7.65000
20.0320,235,25,30,0.03000,BR,0,13,7.44000
20.0420,236,26,30,0.03000,FL,0,4,7.20000
20.0420,236,26,30,0.03000,FL,1,34,8.10000
20.0420,236,26,30,0.03000,BL,0,27,7.89000
20.0420,236,26,30,0.03000,FR,0,19,7.65000
20.0420,236,26,30,0.03000,BR,0,12,7.44000
20.0500,236,26,30,0.03000,FL,0,4,7.20000
20.0500,236,26,30,0.03000,FL,1,34,8.10000
20.0500,236,26,30,0.03000,BL,0,27,7.89000
20.0500,236,26,30,0.03000,FR,0,19,7.65000
20.0500,236,26,30,0.03000,BR,0,12,7.44000
20.0620,236,26,30,0.03000,FL,0,4,7.20000
20.0620,236,26,30,0.03000,FL,1,34,8.10000
20.0620,236,26,30,0.03000,BL,0,27,7.89000
20.0620,236,26,30,0.03000,FR,0,19,7.65000
20.0620,236,26,30,0.03000,BR,0,12,7.44000
20.0700,237,27,30,0.03000,FL,0,3,7.20000
20.0700,237,27,30,0.03000,FL,1,33,8.10000
20.0700,237,27,30,0.03000,BL,0,26,7.89000
20.0700,237,27,30,0.03000,FR,0,18,7.65000
20.0700,237,27,30,0.03000,BR,0,11,7.44000
20.0800,237,27,30,0.03000,FL,0,3,7.20000
20.0800,237,27,30,0.03000,FL,1,33,8.10000
20.0800,237,27,30,0.03000,BL,0,26,7.89000
20.0800,237,27,30,0.03000,FR,0,18,7.65000
20.0800,237,27,30,0.03000,BR,0,11,7.44000
20.0900,237,27,30,0.03000,FL,0,3,7.20000
20.0900,237,27,30,0.03000,FL,1,33,8.10000
20.0900,237,27,30,0.03000,BL,0,26,7.89000
20.0900,237,27,30,0.03000,FR,0,18,7.65000
20.0900,237,27,30,0.03000,BR,0,11,7.44000
20.1000,238,28,30,0.03000,FL,0,2,7.20000
20.1000,238,28,30,0.03000,FL,1,32,8.10000
20.1000,238,28,30,0.03000,BL,0,25,7.89000
20.1000,238,28,30,0.03000,FR,0,17,7.65000
20.1000,238,28,30,0.03000,BR,0,10,7.44000
20.1100,238,28,30,0.03000,FL,0,2,7.20000
20.1100,238,28,30,0.03000,FL,1,32,8.10000
20.1100,238,28,30,0.03000,BL,0,25,7.89000
20.1100,238,28,30,0.03000,FR,0,17,7.65000
20.1100,238,28,30,0.03000,BR,0,10,7.44000
20.1220,238,28,30,0.03000,FL,0,2,7.20000
20.1220,238,28,30,0.03000,FL,1,32,8.10000
20.1220,238,28,30,0.03000,BL,0,25,7.89000
20.1220,238,28,30,0.03000,FR,0,17,7.65000
20.1220,238,28,30,0.03000,BR,0,10,7.44000
20.1340,239,29,30,0.03000,FL,0,1,7.20000
20.1340,239,29,30,0.03000,FL,1,31,8.10000
20.1340,239,29,30,0.03000,BL,0,24,7.89000
20.1340,239,29,30,0.03000,FR,0,16,7.65000
20.1340,239,29,30,0.03000,BR,0,9,7.44000
20.1340,239,29,30,0.03000,BR,1,39,8.34000
20.1440,239,29,30,0.03000,FL,0,1,7.20000
20.1440,239,29,30,0.03000,FL,1,31,8.10000
20.1440,239,29,30,0.03000,BL,0,24,7.89000
20.1440,239,29,30,0.03000,FR,0,16,7.65000
20.1440,239,29,30,0.03000,BR,0,9,7.44000
20.1440,239,29,30,0.03000,BR,1,39,8.34000
20.1560,239,29,30,0.03000,FL,0,1,7.20000
20.1560,239,29,30,0.03000,FL,1,31,8.10000
20.1560,239,29,30,0.03000,BL,0,24,7.89000
20.1560,239,29,30,0.03000,FR,0,16,7.65000
20.1560,239,29,30,0.03000,BR,0,9,7.44000
20.1560,239,29,30,0.03000,BR,1,39,8.34000
20.1780,240,0,30,0.03000,FL,0,30,8.10000
20.1780,240,0,30,0.03000,BL,0,23,7.89000
20.1780,240,0,30,0.03000,FR,0,15,7.65000
20.1780,240,0,30,0.03000,BR,0,8,7.44000
20.1780,240,0,30,0.03000,BR,1,38,8.34000
20.2020,241,1,30,0.03000,FL,0,29,8.10000
20.2020,241,1,30,0.03000,BL,0,22,7.89000
20.2020,241,1,30,0.03000,FR,0,14,7.65000
20.2020,241,1,30,0.03000,BR,0,7,7.44000
20.2020,241,1,30,0.03000,BR,1,37,8.34000
20.2140,241,1,30,0.03000,FL,0,29,8.10000
20.2140,241,1,30,0.03000,BL,0,22,7.89000
20.2140,241,1,30,0.03000,FR,0,14,7.65000
20.2140,241,1,30,0.03000,BR,0,7,7.44000
20.2140,241,1,30,0.03000,BR,1,37,8.34000
20.2240,242,2,30,0.03000,FL,0,28,8.10000
20.2240,242,2,30,0.03000,BL,0,21,7.89000
20.2240,242,2,30,0.03000,FR,0,13,7.65000
20.2240,242,2,30,0.03000,BR,0,6,7.44000
20.2240,242,2,30,0.03000,BR,1,36,8.34000
20.2380,242,2,30,0.03000,FL,0,28,8.10000
20.2380,242,2,30,0.03000,BL,0,21,7.89000
20.2380,242,2,30,0.03000,FR,0,13,7.65000
20.2380,242,2,30,0.03000,BR,0,6,7.44000
20.2380,242,2,30,0.03000,BR,1,36,8.34000
20.2480,242,2,30,0.03000,FL,0,28,8.10000
20.2480,242,2,30,0.03000,BL,0,21,7.89000
20.2480,242,2,30,0.03000,FR,0,13,7.65000
20.2480,242,2,30,0.03000,BR,0,6,7.44000
20.2480,242,2,30,0.03000,BR,1,36,8.34000
20.2620,243,3,30,0.03000,FL,0,27,8.10000
20.2620,243,3,30,0.03000,BL,0,20,7.89000
20.2620,243,3,30,0.03000,FR,0,12,7.65000
20.2620,243,3,30,0.03000,BR,0,5,7.44000
20.2620,243,3,30,0.03000,BR,1,35,8.34000
20.2720,243,3,30,0.03000,FL,0,27,8.10000
20.2720,243,3,30,0.03000,BL,0,20,7.89000
20.2720,243,3,30,0.03000,FR,0,12,7.65000
20.2720,243,3,30,0.03000,BR,0,5,7.44000
20.2720,243,3,30,0.03000,BR,1,35,8.34000
20.2820,244,4,30,0.03000,FL,0,26,8.10000
20.2820,244,4,30,0.03000,BL,0,19,7.89000
20.2820,244,4,30,0.03000,FR,0,11,7.65000
20.2820,244,4,30,0.03000,BR,0,4,7.44000
20.2820,244,4,30,0.03000,BR,1,34,8.34000
20.2920,244,4,30,0.03000,FL,0,26,8.10000
20.2920,244,4,30,0.03000,BL,0,19,7.89000
20.2920,244,4,30,0.03000,FR,0,11,7.65000
20.2920,244,4,30,0.03000,BR,0,4,7.44000
20.2920,244,4,30,0.03000,BR,1,34,8.34000
20.3040,244,4,30,0.03000,FL,0,26,8.10000
20.3040,244,4,30,0.03000,BL,0,19,7.89000
20.3040,244,4,30,0.03000,FR,0,11,7.65000
20.3040,244,4,30,0.03000,BR,0,4,7.44000
20.3040,244,4,30,0.03000,BR,1,34,8.34000
20.3140,245,5,30,0.03000,FL,0,25,8.10000
20.3140,245,5,30,0.03000,BL,0,18,7.89000
20.3140,245,5,30,0.03000,FR,0,10,7.65000
20.3140,245,5,30,0.03000,BR,0,3,7.44000
20.3140,245,5,30,0.03000,BR,1,33,8.34000
20.3300,245,5,30,0.03000,FL,0,25,8.10000
20.3300,245,5,30,0.03000,BL,0,18,7.89000
20.3300,245,5,30,0.03000,FR,0,10,7.65000
20.3300,245,5,30,0.03000,BR,0,3,7.44000
20.3300,245,5,30,0.03000,BR,1,33,8.34000
20.3480,246,6,30,0.03000,FL,0,24,8.10000
20.3480,246,6,30,0.03000,BL,0,17,7.89000
20.3480,246,6,30,0.03000,FR,0,9,7.65000
20.3480,246,6,30,0.03000,FR,1,39,8.55000
20.3480,246,6,30,0.03000,BR,0,2,7.44000
20.3480,246,6,30,0.03000,BR,1,32,8.34000
20.3640,246,6,30,0.03000,FL,0,24,8.10000
20.3640,246,6,30,0.03000,BL,0,17,7.89000
20.3640,246,6,30,0.03000,FR,0,9,7.65000
20.3640,246,6,30,0.03000,FR,1,39,8.55000
20.3640,246,6,30,0.03000,BR,0,2,7.44000
20.3640,246,6,30,0.03000,BR,1,32,8.34000
20.3760,247,7,30,0.03000,FL,0,23,8.10000
20.3760,247,7,30,0.03000,BL,0,16,7.89000
20.3760,247,7,30,0.03000,FR,0,8,7.65000
20.3760,247,7,30,0.03000,FR,1,38,8.55000
20.3760,247,7,30,0.03000,BR,0,1,7.44000
20.3760,247,7,30,0.03000,BR,1,31,8.34000
20.3960,247,7,30,0.03000,FL,0,23,8.10000
20.3960,247,7,30,0.03000,BL,0,16,7.89000
20.3960,247,7,30,0.03000,FR,0,8,7.65000
20.3960,247,7,30,0.03000,FR,1,38,8.55000
20.3960,247,7,30,0.03000,BR,0,1,7.44000
20.3960,247,7,30,0.03000,BR,1,31,8.34000
20.4120,248,8,30,0.03000,FL,0,22,8.10000
20.4120,248,8,30,0.03000,BL,0,15,7.89000
20.4120,248,8,30,0.03000,FR,0,7,7.65000
20.4120,248,8,30,0.03000,FR,1,37,8.55000
20.4120,248,8,30,0.03000,BR,0,30,8.34000
20.4240,248,8,30,0.03000,FL,0,22,8.10000
20.4240,248,8,30,0.03000,BL,0,15,7.89000
20.4240,248,8,30,0.03000,FR,0,7,7.65000
20.4240,248,8,30,0.03000,FR,1,37,8.55000
20.4240,248,8,30,0.03000,BR,0,30,8.34000
20.4320,249,9,30,0.03000,FL,0,21,8.10000
20.4320,249,9,30,0.03000,BL,0,14,7.89000
20.4320,249,9,30,0.03000,FR,0,6,7.65000
20.4320,249,9,30,0.03000,FR,1,36,8.55000
20.4320,249,9,30,0.03000,BR,0,29,8.34000
20.4420,249,9,30,0.03000,FL,0,21,8.10000
20.4420,249,9,30,0.03000,BL,0,14,7.89000
20.4420,249,9,30,0.03000,FR,0,6,7.65000
20.4420,249,9,30,0.03000,FR,1,36,8.55000
20.4420,249,9,30,0.03000,BR,0,29,8.34000
20.4520,249,9,30,0.03000,FL,0,21,8.10000
20.4520,249,9,30,0.03000,BL,0,14,7.89000
20.4520,249,9,30,0.03000,FR,0,6,7.65000
20.4520,249,9,30,0.03000,FR,1,36,8.55000
20.4520,249,9,30,0.03000,BR,0,29,8.34000
20.4640,250,10,30,0.03000,FL,0,20,8.10000
20.4640,250,10,30,0.03000,BL,0,13,7.89000
20.4640,250,10,30,0.03000,FR,0,5,7.65000
20.4640,250,10,30,0.03000,FR,1,35,8.55000
20.4640,250,10,30,0.03000,BR,0,28,8.34000
20.4740,250,10,30,0.03000,FL,0,20,8.10000
20.4740,250,10,30,0.03000,BL,0,13,7.89000
20.4740,250,10,30,0.03000,FR,0,5,7.65000
20.4740,250,10,30,0.03000,FR,1,35,8.55000
20.4740,250,10,30,0.03000,BR,0,28,8.34000
20.4860,250,10,30,0.03000,FL,0,20,8.10000
20.4860,250,10,30,0.03000,BL,0,13,7.89000
20.4860,250,10,30,0.03000,FR,0,5,7.65000
20.4860,250,10,30,0.03000,FR,1,35,8.55000
20.4860,250,10,30,0.03000,BR,0,28,8.34000
