time,map_stamp,frame,leg,touchdown_index,touchdown_time,nominal_x,nominal_y,nominal_traversability,selected_x,selected_y,selected_z,selected_z_raw,selected_z_inpainted,selected_hole_mask_recon,selected_observed,selected_binary_safe,snap_distance,hip_distance,foothold_status
19.3220,0,map,BR,4,6.5400,-0.20939,-0.14512,1.00000,-0.20939,-0.14512,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.05043,0
19.3220,0,map,BR,34,7.4400,-0.04766,-0.15650,1.00000,-0.04766,-0.15650,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.03615,0
19.3320,0,map,FL,25,7.2000,0.36007,0.15611,1.00000,0.36007,0.15611,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.04285,0
19.3320,0,map,BL,18,6.9900,-0.10624,0.13143,1.00000,-0.10624,0.13143,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.02999,0
19.3320,0,map,FR,10,6.7500,0.30393,-0.16948,1.00000,0.30393,-0.16948,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.05568,0
19.3320,0,map,BR,3,6.5400,-0.20192,-0.14539,1.00000,-0.20192,-0.14539,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.05231,0
19.3320,0,map,BR,33,7.4400,-0.02490,-0.15560,1.00000,-0.02490,-0.15560,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.03744,0
19.3420,0,map,FL,25,7.2000,0.35964,0.15631,1.00000,0.35964,0.15631,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.04392,0
19.3420,0,map,BL,18,6.9900,-0.10763,0.13108,1.00000,-0.10763,0.13108,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.03325,0
19.3420,0,map,FR,10,6.7500,0.29915,-0.17066,1.00000,0.29915,-0.17066,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.05380,0
19.3440,0,map,BR,3,6.5400,-0.20570,-0.14631,1.00000,-0.20570,-0.14631,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.05453,0
19.3440,0,map,BR,33,7.4400,-0.02649,-0.15576,1.00000,-0.02649,-0.15576,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.04136,0
19.3520,0,map,FL,25,7.2000,0.37722,0.15627,1.00000,0.37722,0.15627,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.04872,0
19.3520,0,map,BL,18,6.9900,-0.09358,0.13110,1.00000,-0.09358,0.13110,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.03580,0
19.3520,0,map,FR,10,6.7500,0.30915,-0.17035,1.00000,0.30915,-0.17035,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.05847,0
19.3520,0,map,BR,3,6.5400,-0.20017,-0.14589,1.00000,-0.20017,-0.14589,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.05642,0
19.3520,0,map,BR,33,7.4400,-0.00476,-0.15543,1.00000,-0.00476,-0.15543,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.04481,0
19.3620,0,map,FL,24,7.2000,0.36939,0.15729,1.00000,0.36939,0.15729,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.04493,0
19.3620,0,map,BL,17,6.9900,-0.09754,0.13153,1.00000,-0.09754,0.13153,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.03677,0
19.3620,0,map,FR,9,6.7500,0.30398,-0.17022,1.00000,0.30398,-0.17022,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.05607,0
19.3620,0,map,FR,39,7.6500,0.43453,-0.17484,1.00000,0.43453,-0.17484,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.04893,0
19.3620,0,map,BR,2,6.5400,-0.20412,-0.14528,1.00000,-0.20412,-0.14528,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.05824,0
19.3620,0,map,BR,32,7.4400,-0.01240,-0.15425,1.00000,-0.01240,-0.15425,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.04196,0
19.3720,0,map,FL,24,7.2000,0.38882,0.15729,1.00000,0.38882,0.15729,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.05253,0
19.3720,0,map,BL,17,6.9900,-0.08670,0.13170,1.00000,-0.08670,0.13170,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.03936,0
19.3720,0,map,FR,9,6.7500,0.31196,-0.17158,1.00000,0.31196,-0.17158,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.06084,0
19.3720,0,map,FR,39,7.6500,0.46430,-0.17746,1.00000,0.46430,-0.17746,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.05616,0
19.3720,0,map,BR,2,6.5400,-0.19954,-0.14565,1.00000,-0.19954,-0.14565,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.05990,0
19.3720,0,map,BR,32,7.4400,0.00906,-0.15457,1.00000,0.00906,-0.15457,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.04922,0
19.3800,0,map,FL,24,7.2000,0.38396,0.15742,1.00000,0.38396,0.15742,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.05102,0
19.3800,0,map,BL,17,6.9900,-0.09088,0.13218,1.00000,-0.09088,0.13218,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.04020,0
19.3800,0,map,FR,9,6.7500,0.30678,-0.17122,1.00000,0.30678,-0.17122,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.05835,0
19.3800,0,map,FR,39,7.6500,0.45840,-0.17585,1.00000,0.45840,-0.17585,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.05458,0
19.3800,0,map,BR,2,6.5400,-0.20302,-0.14512,1.00000,-0.20302,-0.14512,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.06114,0
19.3800,0,map,BR,32,7.4400,0.00488,-0.15410,1.00000,0.00488,-0.15410,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.04893,0
19.3900,0,map,FL,23,7.2000,0.39371,0.15844,1.00000,0.39371,0.15844,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.05253,0
19.3900,0,map,BL,16,6.9900,-0.08070,0.13219,1.00000,-0.08070,0.13219,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.04290,0
19.3900,0,map,FR,8,6.7500,0.31380,-0.17111,1.00000,0.31380,-0.17111,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.06233,0
19.3900,0,map,FR,38,7.6500,0.47449,-0.17516,1.00000,0.47449,-0.17516,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.05562,0
19.3900,0,map,BR,1,6.5400,-0.19999,-0.14487,1.00000,-0.19999,-0.14487,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.06320,0
19.3900,0,map,BR,31,7.4400,0.01780,-0.15301,1.00000,0.01780,-0.15301,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.04875,0
19.4120,0,map,FL,23,7.2000,0.38790,0.16356,1.00000,0.38790,0.16356,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.05092,0
19.4120,0,map,BL,16,6.9900,-0.08568,0.13214,1.00000,-0.08568,0.13214,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.04390,0
19.4120,0,map,FR,8,6.7500,0.30771,-0.17210,1.00000,0.30771,-0.17210,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.06047,0
19.4120,0,map,FR,38,7.6500,0.45497,-0.15756,1.00000,0.45497,-0.15756,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.03804,0
19.4120,0,map,BR,1,6.5400,-0.20325,-0.14463,1.00000,-0.20325,-0.14463,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.06386,0
19.4120,0,map,BR,31,7.4400,0.00297,-0.14127,1.00000,0.00297,-0.14127,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.03970,0
19.4200,0,map,FL,22,7.2000,0.39122,0.16266,1.00000,0.39122,0.16266,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.05182,0
19.4200,0,map,BL,15,6.9900,-0.08348,0.13218,1.00000,-0.08348,0.13218,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.04727,0
19.4200,0,map,FR,7,6.7500,0.30709,-0.17180,1.00000,0.30709,-0.17180,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.06121,0
19.4200,0,map,FR,37,7.6500,0.46592,-0.16203,1.00000,0.46592,-0.16203,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.04199,0
19.4200,0,map,BR,30,7.4400,0.00932,-0.14127,1.00000,0.00932,-0.14127,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.04255,0
19.4300,0,map,FL,22,7.2000,0.40244,0.16596,1.00000,0.40244,0.16596,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.05691,0
19.4300,0,map,BL,15,6.9900,-0.07657,0.13205,1.00000,-0.07657,0.13205,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.04969,0
19.4300,0,map,FR,7,6.7500,0.31040,-0.17292,1.00000,0.31040,-0.17292,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.06481,0
19.4300,0,map,FR,37,7.6500,0.47606,-0.15259,1.00000,0.47606,-0.15259,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.04085,0
19.4300,0,map,BR,30,7.4400,0.01810,-0.13428,1.00000,0.01810,-0.13428,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.04253,0
19.4400,0,map,FL,22,7.2000,0.39817,0.16523,1.00000,0.39817,0.16523,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.05600,0
19.4400,0,map,BL,15,6.9900,-0.08094,0.13230,1.00000,-0.08094,0.13230,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.05019,0
19.4400,0,map,FR,7,6.7500,0.30544,-0.17268,1.00000,0.30544,-0.17268,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.06302,0
19.4400,0,map,FR,37,7.6500,0.47223,-0.15433,1.00000,0.47223,-0.15433,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.04096,0
19.4400,0,map,BR,30,7.4400,0.01421,-0.13429,1.00000,0.01421,-0.13429,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.04365,0
19.4520,0,map,FL,21,7.2000,0.40283,0.16531,1.00000,0.40283,0.16531,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.05680,0
19.4520,0,map,BL,14,6.9900,-0.07606,0.13251,1.00000,-0.07606,0.13251,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.05244,0
19.4520,0,map,FR,6,6.7500,0.30880,-0.17264,1.00000,0.30880,-0.17264,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.06503,0
19.4520,0,map,FR,36,7.6500,0.48137,-0.15422,1.00000,0.48137,-0.15422,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.04166,0
19.4520,0,map,BR,29,7.4400,0.02138,-0.13416,1.00000,0.02138,-0.13416,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.04310,0
19.4620,0,map,FL,21,7.2000,0.40142,0.16713,1.00000,0.40142,0.16713,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.05877,0
19.4620,0,map,BL,14,6.9900,-0.08119,0.13234,1.00000,-0.08119,0.13234,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.05317,0
19.4620,0,map,FR,6,6.7500,0.30319,-0.17382,1.00000,0.30319,-0.17382,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.06373,0
19.4620,0,map,FR,36,7.6500,0.47727,-0.14979,1.00000,0.47727,-0.14979,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.04169,0
19.4620,0,map,BR,29,7.4400,0.01660,-0.12996,1.00000,0.01660,-0.12996,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.04485,0
19.4700,0,map,FL,21,7.2000,0.40852,0.16657,1.00000,0.40852,0.16657,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.06153,0
19.4700,0,map,BL,14,6.9900,-0.07651,0.13236,1.00000,-0.07651,0.13236,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.05518,0
19.4700,0,map,FR,6,6.7500,0.30578,-0.17363,1.00000,0.30578,-0.17363,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.06575,0
19.4700,0,map,FR,36,7.6500,0.48862,-0.15095,1.00000,0.48862,-0.15095,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.04511,0
19.4700,0,map,BR,29,7.4400,0.02609,-0.12977,1.00000,0.02609,-0.12977,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.04716,0
19.4800,0,map,FL,20,7.2000,0.40236,0.16620,1.00000,0.40236,0.16620,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.05854,0
19.4800,0,map,BL,13,6.9900,-0.07973,0.13267,1.00000,-0.07973,0.13267,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.05565,0
19.4800,0,map,FR,5,6.7500,0.30264,-0.17380,1.00000,0.30264,-0.17380,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.06450,0
19.4800,0,map,FR,35,7.6500,0.48222,-0.15110,1.00000,0.48222,-0.15110,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.04180,0
19.4800,0,map,BR,28,7.4400,0.02019,-0.13020,1.00000,0.02019,-0.13020,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.04470,0
19.4880,0,map,FL,20,7.2000,0.41241,0.16738,1.00000,0.41241,0.16738,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.06429,0
19.4880,0,map,BL,13,6.9900,-0.07600,0.13200,1.00000,-0.07600,0.13200,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.05763,0
19.4900,0,map,FR,5,6.7500,0.30400,-0.17446,1.00000,0.30400,-0.17446,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.06674,0
19.4900,0,map,FR,35,7.6500,0.49478,-0.14909,1.00000,0.49478,-0.14909,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.04727,0
19.4900,0,map,BR,28,7.4400,0.02952,-0.12738,1.00000,0.02952,-0.12738,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.04936,0
19.5000,0,map,FL,20,7.2000,0.40964,0.16692,1.00000,0.40964,0.16692,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.06356,0
19.5000,0,map,BL,13,6.9900,-0.07867,0.13212,1.00000,-0.07867,0.13212,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.05804,0
19.5000,0,map,FR,5,6.7500,0.30126,-0.17424,1.00000,0.30126,-0.17424,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.06567,0
19.5000,0,map,FR,35,7.6500,0.49212,-0.14949,1.00000,0.49212,-0.14949,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.04681,0
19.5000,0,map,BR,28,7.4400,0.02745,-0.12753,1.00000,0.02745,-0.12753,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.04964,0
19.5100,0,map,FL,19,7.2000,0.41186,0.16624,1.00000,0.41186,0.16624,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.06347,0
19.5100,0,map,BL,12,6.9900,-0.07532,0.13193,1.00000,-0.07532,0.13193,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.05972,0
19.5100,0,map,FR,4,6.7500,0.30215,-0.17364,1.00000,0.30215,-0.17364,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.06715,0
19.5100,0,map,FR,34,7.6500,0.49741,-0.15013,1.00000,0.49741,-0.15013,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.04651,0
19.5100,0,map,BR,27,7.4400,0.03128,-0.12811,1.00000,0.03128,-0.12811,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.04846,0
19.5180,0,map,FL,19,7.2000,0.41317,0.16697,1.00000,0.41317,0.16697,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.06639,0
19.5180,0,map,BL,12,6.9900,-0.07867,0.13137,1.00000,-0.07867,0.13137,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.06029,0
19.5180,0,map,FR,4,6.7500,0.29800,-0.17369,1.00000,0.29800,-0.17369,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.06642,0
19.5180,0,map,FR,34,7.6500,0.49830,-0.14910,1.00000,0.49830,-0.14910,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.04969,0
19.5180,0,map,BR,27,7.4400,0.03080,-0.12639,1.00000,0.03080,-0.12639,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.05226,0
19.5280,0,map,FL,19,7.2000,0.41887,0.16646,1.00000,0.41887,0.16646,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.06834,0
19.5280,0,map,BL,12,6.9900,-0.07460,0.13117,1.00000,-0.07460,0.13117,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.06182,0
19.5280,0,map,FR,4,6.7500,0.30090,-0.17329,1.00000,0.30090,-0.17329,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.06787,0
19.5280,0,map,FR,34,7.6500,0.50708,-0.14959,1.00000,0.50708,-0.14959,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.05191,0
19.5280,0,map,BR,27,7.4400,0.03859,-0.12664,1.00000,0.03859,-0.12664,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.05372,0
19.5380,0,map,FL,18,7.2000,0.41336,0.16561,1.00000,0.41336,0.16561,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.06533,0
19.5380,0,map,BL,11,6.9900,-0.07692,0.13104,1.00000,-0.07692,0.13104,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.06214,0
19.5380,0,map,FR,3,6.7500,0.29776,-0.17252,1.00000,0.29776,-0.17252,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.06698,0
19.5380,0,map,FR,33,7.6500,0.50141,-0.15020,1.00000,0.50141,-0.15020,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.04864,0
19.5380,0,map,BR,26,7.4400,0.03319,-0.12755,1.00000,0.03319,-0.12755,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.05097,0
19.5480,0,map,FL,18,7.2000,0.42276,0.16611,1.00000,0.42276,0.16611,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.07070,0
19.5480,0,map,BL,11,6.9900,-0.07376,0.13020,1.00000,-0.07376,0.13020,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.06366,0
19.5480,0,map,FR,3,6.7500,0.29965,-0.17250,1.00000,0.29965,-0.17250,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.06847,0
19.5480,0,map,FR,33,7.6500,0.51363,-0.15008,1.00000,0.51363,-0.15008,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.05473,0
19.5480,0,map,BR,26,7.4400,0.04239,-0.12635,1.00000,0.04239,-0.12635,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.05628,0
19.5560,0,map,FL,18,7.2000,0.42048,0.16544,1.00000,0.42048,0.16544,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.07019,0
19.5560,0,map,BL,11,6.9900,-0.07587,0.12994,1.00000,-0.07587,0.12994,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.06401,0
19.5560,0,map,FR,3,6.7500,0.29651,-0.17140,1.00000,0.29651,-0.17140,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.06767,0
19.5560,0,map,FR,33,7.6500,0.51143,-0.15042,1.00000,0.51143,-0.15042,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.05439,0
19.5560,0,map,BR,26,7.4400,0.04076,-0.12693,1.00000,0.04076,-0.12693,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.05635,0
19.5660,0,map,FL,17,7.2000,0.42534,0.16508,1.00000,0.42534,0.16508,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.07185,0
19.5660,0,map,BL,10,6.9900,-0.07239,0.12951,1.00000,-0.07239,0.12951,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.06525,0
19.5660,0,map,FR,2,6.7500,0.29937,-0.17143,1.00000,0.29937,-0.17143,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.06907,0
19.5660,0,map,FR,32,7.6500,0.51533,-0.15138,1.00000,0.51533,-0.15138,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.05312,0
19.5660,0,map,BR,25,7.4400,0.04364,-0.12802,1.00000,0.04364,-0.12802,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.05444,0
19.5760,0,map,FL,17,7.2000,0.42476,0.16466,1.00000,0.42476,0.16466,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.07241,0
19.5760,0,map,BL,10,6.9900,-0.07445,0.12864,1.00000,-0.07445,0.12864,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.06568,0
19.5760,0,map,FR,2,6.7500,0.29661,-0.17074,1.00000,0.29661,-0.17074,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.06852,0
19.5760,0,map,FR,32,7.6500,0.51825,-0.15165,1.00000,0.51825,-0.15165,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.05712,0
19.5760,0,map,BR,25,7.4400,0.04503,-0.12734,1.00000,0.04503,-0.12734,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.05873,0
19.5840,0,map,FL,17,7.2000,0.42877,0.16385,1.00000,0.42877,0.16385,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.07381,0
19.5840,0,map,BL,10,6.9900,-0.07139,0.12804,1.00000,-0.07139,0.12804,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.06685,0
19.5840,0,map,FR,2,6.7500,0.29827,-0.17033,1.00000,0.29827,-0.17033,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.06981,0
19.5840,0,map,FR,32,7.6500,0.52481,-0.15226,1.00000,0.52481,-0.15226,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.05885,0
19.5860,0,map,BR,25,7.4400,0.05079,-0.12814,1.00000,0.05079,-0.12814,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.05984,0
19.5940,0,map,FL,17,7.2000,0.42906,0.16318,1.00000,0.42906,0.16318,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.07367,0
19.5940,0,map,BL,10,6.9900,-0.07088,0.12726,1.00000,-0.07088,0.12726,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.06673,0
