time,current_plan_index,step_k,leg,x,y,hip_x,n_valid
14.2840,476,31,BL,-0.12062,0.13195,-0.19062,91
15.2640,508,0,FL,0.25333,0.13151,0.18333,131
15.2640,508,1,BR,-0.13327,-0.15205,-0.20327,131
15.2640,508,2,FR,0.25405,-0.15249,0.18405,131
15.2640,508,3,BL,-0.13190,0.13195,-0.20190,131
15.2640,508,4,FL,0.25543,0.13151,0.18543,91
15.2640,508,5,BR,-0.13117,-0.15205,-0.20117,91
15.2640,508,6,FR,0.25615,-0.15249,0.18615,91
15.2640,508,7,BL,-0.12980,0.13195,-0.19980,91
15.2640,508,8,FL,0.25753,0.13151,0.18753,91
15.2640,508,9,BR,-0.12907,-0.15205,-0.19907,91
15.2640,508,10,FR,0.25825,-0.15249,0.18825,91
15.2640,508,11,BL,-0.12770,0.13195,-0.19770,91
15.2640,508,12,FL,0.25963,0.13151,0.18963,91
15.2640,508,13,BR,-0.12697,-0.15205,-0.19697,91
15.2640,508,14,FR,0.26035,-0.15249,0.19035,91
15.2640,508,15,BL,-0.12560,0.13195,-0.19560,91
15.2640,508,16,FL,0.26173,0.13151,0.19173,91
15.2640,508,17,BR,-0.12487,-0.15205,-0.19487,91
15.2640,508,18,FR,0.26245,-0.15249,0.19245,91
15.2640,508,19,BL,-0.12350,0.13195,-0.19350,91
15.2640,508,20,FL,0.26383,0.13151,0.19383,91
15.2640,508,21,BR,-0.12277,-0.15205,-0.19277,91
15.2640,508,22,FR,0.26455,-0.15249,0.19455,91
15.2640,508,23,BL,-0.12140,0.13195,-0.19140,91
15.2640,508,24,FL,0.26593,0.13151,0.19593,91
15.2640,508,25,BR,-0.12067,-0.15205,-0.19067,91
15.2640,508,26,FR,0.26665,-0.15249,0.19665,91
15.2640,508,27,BL,-0.11930,0.13195,-0.18930,91
15.2640,508,28,FL,0.26803,0.13151,0.19803,91
15.2640,508,29,BR,-0.11857,-0.15205,-0.18857,91
15.2640,508,30,FR,0.26875,-0.15249,0.19875,91
15.2640,508,31,BL,-0.11720,0.13195,-0.18720,91
16.2040,540,0,FL,0.25312,0.13151,0.18312,131
16.2040,540,1,BR,-0.13349,-0.15205,-0.20349,131
16.2040,540,2,FR,0.25383,-0.15249,0.18383,131
16.2040,540,3,BL,-0.13213,0.13195,-0.20213,131
16.2040,540,4,FL,0.25518,0.13151,0.18518,91
16.2040,540,5,BR,-0.13143,-0.15205,-0.20143,91
16.2040,540,6,FR,0.25588,-0.15249,0.18588,91
16.2040,540,7,BL,-0.13008,0.13195,-0.20008,91
16.2040,540,8,FL,0.25724,0.13151,0.18724,91
16.2040,540,9,BR,-0.12937,-0.15205,-0.19937,91
16.2040,540,10,FR,0.25794,-0.15249,0.18794,91
16.2040,540,11,BL,-0.12802,0.13195,-0.19802,91
16.2040,540,12,FL,0.25930,0.13151,0.18930,91
16.2040,540,13,BR,-0.12731,-0.15205,-0.19731,91
16.2040,540,14,FR,0.26000,-0.15249,0.19000,91
16.2040,540,15,BL,-0.12596,0.13195,-0.19596,91
16.2040,540,16,FL,0.26135,0.13151,0.19135,91
16.2040,540,17,BR,-0.12526,-0.15205,-0.19526,91
16.2040,540,18,FR,0.26206,-0.15249,0.19206,91
16.2040,540,19,BL,-0.12390,0.13195,-0.19390,91
16.2040,540,20,FL,0.26341,0.13151,0.19341,91
16.2040,540,21,BR,-0.12320,-0.15205,-0.19320,91
16.2040,540,22,FR,0.26412,-0.15249,0.19412,91
16.2040,540,23,BL,-0.12184,0.13195,-0.19184,91
16.2040,540,24,FL,0.26547,0.13151,0.19547,91
16.2040,540,25,BR,-0.12114,-0.15205,-0.19114,91
16.2040,540,26,FR,0.26617,-0.15249,0.19617,91
16.2040,540,27,BL,-0.11979,0.13195,-0.18979,91
16.2040,540,28,FL,0.26753,0.13151,0.19753,91
16.2040,540,29,BR,-0.11908,-0.15205,-0.18908,91
16.2040,540,30,FR,0.26823,-0.15249,0.19823,91
16.2040,540,31,BL,-0.11773,0.13195,-0.18773,91
17.2040,573,0,FL,0.25297,0.13151,0.18297,131
17.2040,573,1,BR,-0.13365,-0.15205,-0.20365,131
17.2040,573,2,FR,0.25365,-0.15249,0.18365,131
17.2040,573,3,BL,-0.13232,0.13195,-0.20232,131
17.2040,573,4,FL,0.25498,0.13151,0.18498,91
17.2040,573,5,BR,-0.13164,-0.15205,-0.20164,91
17.2040,573,6,FR,0.25566,-0.15249,0.18566,91
17.2040,573,7,BL,-0.13031,0.13195,-0.20031,91
17.2040,573,8,FL,0.25699,0.13151,0.18699,91
17.2040,573,9,BR,-0.12963,-0.15205,-0.19963,91
17.2040,573,10,FR,0.25767,-0.15249,0.18767,91
17.2040,573,11,BL,-0.12830,0.13195,-0.19830,91
17.2040,573,12,FL,0.25900,0.13151,0.18900,91
17.2040,573,13,BR,-0.12762,-0.15205,-0.19762,91
17.2040,573,14,FR,0.25968,-0.15249,0.18968,91
17.2040,573,15,BL,-0.12629,0.13195,-0.19629,91
17.2040,573,16,FL,0.26101,0.13151,0.19101,91
17.2040,573,17,BR,-0.12561,-0.15205,-0.19561,91
17.2040,573,18,FR,0.26169,-0.15249,0.19169,91
17.2040,573,19,BL,-0.12428,0.13195,-0.19428,91
17.2040,573,20,FL,0.26302,0.13151,0.19302,91
17.2040,573,21,BR,-0.12360,-0.15205,-0.19360,91
17.2040,573,22,FR,0.26370,-0.15249,0.19370,91
17.2040,573,23,BL,-0.12227,0.13195,-0.19227,91
17.2040,573,24,FL,0.26503,0.13151,0.19503,91
17.2040,573,25,BR,-0.12159,-0.15205,-0.19159,91
17.2040,573,26,FR,0.26571,-0.15249,0.19571,91
17.2040,573,27,BL,-0.12026,0.13195,-0.19026,91
17.2040,573,28,FL,0.26704,0.13151,0.19704,91
17.2040,573,29,BR,-0.11958,-0.15205,-0.18958,91
17.2040,573,30,FR,0.26772,-0.15249,0.19772,91
17.2040,573,31,BL,-0.11825,0.13195,-0.18825,91
18.1960,606,0,FL,0.25286,0.13151,0.18286,131
18.1960,606,1,BR,-0.13377,-0.15205,-0.20377,131
18.1960,606,2,FR,0.25352,-0.15249,0.18352,131
18.1960,606,3,BL,-0.13247,0.13195,-0.20247,131
18.1960,606,4,FL,0.25482,0.13151,0.18482,91
18.1960,606,5,BR,-0.13181,-0.15205,-0.20181,91
18.1960,606,6,FR,0.25548,-0.15249,0.18548,91
18.1960,606,7,BL,-0.13050,0.13195,-0.20050,91
18.1960,606,8,FL,0.25679,0.13151,0.18679,91
18.1960,606,9,BR,-0.12984,-0.15205,-0.19984,91
18.1960,606,10,FR,0.25745,-0.15249,0.18745,91
18.1960,606,11,BL,-0.12854,0.13195,-0.19854,91
18.1960,606,12,FL,0.25875,0.13151,0.18875,91
18.1960,606,13,BR,-0.12788,-0.15205,-0.19788,91
18.1960,606,14,FR,0.25941,-0.15249,0.18941,91
18.1960,606,15,BL,-0.12657,0.13195,-0.19657,91
18.1960,606,16,FL,0.26072,0.13151,0.19072,91
18.1960,606,17,BR,-0.12591,-0.15205,-0.19591,91
18.1960,606,18,FR,0.26138,-0.15249,0.19138,91
18.1960,606,19,BL,-0.12461,0.13195,-0.19461,91
18.1960,606,20,FL,0.26268,0.13151,0.19268,91
18.1960,606,21,BR,-0.12395,-0.15205,-0.19395,91
18.1960,606,22,FR,0.26334,-0.15249,0.19334,91
18.1960,606,23,BL,-0.12264,0.13195,-0.19264,91
18.1960,606,24,FL,0.26465,0.13151,0.19465,91
18.1960,606,25,BR,-0.12198,-0.15205,-0.19198,91
18.1960,606,26,FR,0.26531,-0.15249,0.19531,91
18.1960,606,27,BL,-0.12068,0.13195,-0.19068,91
18.1960,606,28,FL,0.26661,0.13151,0.19661,91
18.1960,606,29,BR,-0.12002,-0.15205,-0.19002,91
18.1960,606,30,FR,0.26727,-0.15249,0.19727,91
18.1960,606,31,BL,-0.11871,0.13195,-0.18871,91
19.2160,640,0,FL,0.25277,0.13151,0.18277,131
19.2160,640,1,BR,-0.13388,-0.15205,-0.20388,131
19.2160,640,2,FR,0.25341,-0.15249,0.18341,131
19.2160,640,3,BL,-0.13259,0.13195,-0.20259,131
19.2160,640,4,FL,0.25469,0.13151,0.18469,91
19.2160,640,5,BR,-0.13195,-0.15205,-0.20195,91
19.2160,640,6,FR,0.25533,-0.15249,0.18533,91
19.2160,640,7,BL,-0.13066,0.13195,-0.20066,91
19.2160,640,8,FL,0.25662,0.13151,0.18662,91
19.2160,640,9,BR,-0.13002,-0.15205,-0.20002,91
19.2160,640,10,FR,0.25726,-0.15249,0.18726,91
19.2160,640,11,BL,-0.12873,0.13195,-0.19873,91
19.2160,640,12,FL,0.25855,0.13151,0.18855,91
19.2160,640,13,BR,-0.12809,-0.15205,-0.19809,91
19.2160,640,14,FR,0.25919,-0.15249,0.18919,91
19.2160,640,15,BL,-0.12680,0.13195,-0.19680,91
19.2160,640,16,FL,0.26048,0.13151,0.19048,91
19.2160,640,17,BR,-0.12616,-0.15205,-0.19616,91
19.2160,640,18,FR,0.26112,-0.15249,0.19112,91
19.2160,640,19,BL,-0.12487,0.13195,-0.19487,91
19.2160,640,20,FL,0.26241,0.13151,0.19241,91
19.2160,640,21,BR,-0.12423,-0.15205,-0.19423,91
19.2160,640,22,FR,0.26305,-0.15249,0.19305,91
19.2160,640,23,BL,-0.12294,0.13195,-0.19294,91
19.2160,640,24,FL,0.26434,0.13151,0.19434,91
19.2160,640,25,BR,-0.12230,-0.15205,-0.19230,91
19.2160,640,26,FR,0.26498,-0.15249,0.19498,91
19.2160,640,27,BL,-0.12101,0.13195,-0.19101,91
19.2160,640,28,FL,0.26627,0.13151,0.19627,91
19.2160,640,29,BR,-0.12037,-0.15205,-0.19037,91
19.2160,640,30,FR,0.26691,-0.15249,0.19691,91
19.2160,640,31,BL,-0.11908,0.13195,-0.18908,91
20.3820,679,0,FL,0.52225,0.14744,0.45225,131
20.3820,679,1,BR,0.20543,-0.14086,0.13543,131
20.3820,679,2,FR,0.65899,-0.13654,0.58899,131
20.3820,679,3,BL,0.33583,0.14313,0.26583,131
20.3820,679,4,FL,0.78939,0.14744,0.71939,117
20.3820,679,5,BR,0.47257,-0.14086,0.40257,117
20.3820,679,6,FR,0.92613,-0.13654,0.85613,117
20.3820,679,7,BL,0.60297,0.14313,0.53297,117
20.3820,679,8,FL,1.05653,0.14744,0.98653,117
20.3820,679,9,BR,0.73971,-0.14086,0.66971,117
20.3820,679,10,FR,1.19327,-0.13654,1.12327,117
20.3820,679,11,BL,0.87011,0.14313,0.80011,117
20.3820,679,12,FL,1.32367,0.14744,1.25367,117
20.3820,679,13,BR,1.00684,-0.14086,0.93684,117
20.3820,679,14,FR,1.46040,-0.13654,1.39040,117
20.3820,679,15,BL,1.13724,0.14313,1.06724,117
20.3820,679,16,FL,1.59080,0.14744,1.52080,117
20.3820,679,17,BR,1.27398,-0.14086,1.20398,117
20.3820,679,18,FR,1.72754,-0.13654,1.65754,117
20.3820,679,19,BL,1.40438,0.14313,1.33438,117
20.3820,679,20,FL,1.85794,0.14744,1.78794,95
20.3820,679,21,BR,1.54112,-0.14086,1.47112,117
20.3820,679,22,FR,1.94468,-0.13654,1.92468,73
20.3820,679,23,BL,1.67152,0.14313,1.60152,117
20.3820,679,24,FL,1.92508,0.14744,2.05508,40
20.3820,679,25,BR,1.80826,-0.14086,1.73826,106
20.3820,679,26,FR,1.91182,-0.13654,2.19182,8
20.3820,679,27,BL,1.93865,0.14313,1.86865,84
21.4720,715,0,FL,0.81448,0.13842,0.74448,131
21.4720,715,1,BR,0.49786,-0.15055,0.42786,131
21.4720,715,2,FR,0.95112,-0.14556,0.88112,131
21.4720,715,3,BL,0.62717,0.13343,0.55717,131
21.4720,715,4,FL,1.08042,0.13842,1.01042,117
21.4720,715,5,BR,0.76380,-0.15055,0.69380,117
21.4720,715,6,FR,1.21706,-0.14556,1.14706,117
21.4720,715,7,BL,0.89311,0.13343,0.82311,117
21.4720,715,8,FL,1.34637,0.13842,1.27637,117
21.4720,715,9,BR,1.02975,-0.15055,0.95975,117
21.4720,715,10,FR,1.48300,-0.14556,1.41300,117
21.4720,715,11,BL,1.15905,0.13343,1.08905,117
21.4720,715,12,FL,1.61231,0.13842,1.54231,117
21.4720,715,13,BR,1.29569,-0.15055,1.22569,117
21.4720,715,14,FR,1.74894,-0.14556,1.67894,117
21.4720,715,15,BL,1.42500,0.13343,1.35500,117
21.4720,715,16,FL,1.87825,0.13842,1.80825,95
21.4720,715,17,BR,1.56163,-0.15055,1.49163,117
21.4720,715,18,FR,1.91488,-0.14556,1.94488,62
21.4720,715,19,BL,1.69094,0.13343,1.62094,117
21.4720,715,20,FL,1.94419,0.13842,2.07419,40
21.4720,715,21,BR,1.82757,-0.15055,1.75757,106
21.4720,715,22,FR,1.93082,-0.14556,2.21082,8
21.4720,715,23,BL,1.90688,0.13343,1.88688,73
22.6000,753,0,FL,1.15187,0.15404,1.08187,131
22.6000,753,1,BR,0.83280,-0.13103,0.76280,131
22.6000,753,2,FR,1.28654,-0.12996,1.21654,131
22.6000,753,3,BL,0.96589,0.15296,0.89589,131
22.6000,753,4,FL,1.41963,0.15404,1.34963,117
22.6000,753,5,BR,1.10056,-0.13103,1.03056,117
22.6000,753,6,FR,1.55430,-0.12996,1.48430,117
22.6000,753,7,BL,1.23365,0.15296,1.16365,117
22.6000,753,8,FL,1.68739,0.15404,1.61739,117
22.6000,753,9,BR,1.36832,-0.13103,1.29832,117
22.6000,753,10,FR,1.82206,-0.12996,1.75206,106
22.6000,753,11,BL,1.50141,0.15296,1.43141,117
22.6000,753,12,FL,1.90515,0.15404,1.88515,73
22.6000,753,13,BR,1.63608,-0.13103,1.56608,117
22.6000,753,14,FR,1.93982,-0.12996,2.01982,51
22.6000,753,15,BL,1.76917,0.15296,1.69917,117
22.6000,753,16,FL,1.92291,0.15404,2.15291,18
22.6000,753,17,BR,1.90384,-0.13103,1.83384,84
23.7180,790,0,FL,1.45600,0.16882,1.38600,131
23.7180,790,1,BR,1.13569,-0.11503,1.06569,131
23.7180,790,2,FR,1.58909,-0.11518,1.51909,131
23.7180,790,3,BL,1.26900,0.16897,1.19900,131
23.7180,790,4,FL,1.72239,0.16882,1.65239,117
23.7180,790,5,BR,1.40208,-0.11503,1.33208,117
23.7180,790,6,FR,1.85548,-0.11518,1.78548,95
23.7180,790,7,BL,1.53538,0.16897,1.46538,117
23.7180,790,8,FL,1.93878,0.16882,1.91878,73
23.7180,790,9,BR,1.66847,-0.11503,1.59847,117
23.7180,790,10,FR,1.92187,-0.11518,2.05187,40
23.7180,790,11,BL,1.80177,0.16897,1.73177,106
23.7180,790,12,FL,1.90517,0.16882,2.18517,8
23.7180,790,13,BR,1.93486,-0.11503,1.86486,84
24.8660,828,0,FL,1.79575,0.15711,1.72575,117
24.8660,828,1,BR,1.47834,-0.13150,1.40834,131
24.8660,828,2,FR,1.93108,-0.12687,1.86108,84
24.8660,828,3,BL,1.60687,0.15248,1.53687,131
24.8660,828,4,FL,1.90961,0.15711,1.98961,51
24.8660,828,5,BR,1.74220,-0.13150,1.67220,117
24.8660,828,6,FR,1.94494,-0.12687,2.12494,29
24.8660,828,7,BL,1.87074,0.15248,1.80074,95
26.1280,870,0,FL,1.90727,0.15579,2.08727,30
26.1280,870,1,BR,1.83775,-0.13095,1.76775,107
26.1280,870,2,FR,1.93979,-0.12821,2.21979,8
26.1280,870,3,BL,1.91623,0.15304,1.89623,74
