step,sim_time_s,base_pos_x_m,base_pos_y_m,base_pos_z_m,base_roll_rad,base_pitch_rad,base_yaw_rad,base_lin_vel_x_mps,base_lin_vel_y_mps,base_lin_vel_z_mps,base_ang_vel_x_radps,base_ang_vel_y_radps,base_ang_vel_z_radps,ref_lin_vel_x_mps,gait_step_freq_hz,gaps_crossed,contact_FL,contact_FR,contact_RL,contact_RR,foot_z_FL_m,foot_z_FR_m,foot_z_RL_m,foot_z_RR_m,foot_over_gap_FL,foot_over_gap_FR,foot_over_gap_RL,foot_over_gap_RR,grf_mpc_FL_x_N,grf_mpc_FL_y_N,grf_mpc_FL_z_N,grf_mpc_FR_x_N,grf_mpc_FR_y_N,grf_mpc_FR_z_N,grf_mpc_RL_x_N,grf_mpc_RL_y_N,grf_mpc_RL_z_N,grf_mpc_RR_x_N,grf_mpc_RR_y_N,grf_mpc_RR_z_N,tau_FL_0_Nm,tau_FL_1_Nm,tau_FL_2_Nm,tau_FR_0_Nm,tau_FR_1_Nm,tau_FR_2_Nm,tau_RL_0_Nm,tau_RL_1_Nm,tau_RL_2_Nm,tau_RR_0_Nm,tau_RR_1_Nm,tau_RR_2_Nm,compute_actions_time_s
10,0.024000000000000007,0.0013235944812151222,3.835349091180227e-05,0.290324454024645,0.0014961672610531518,-0.0060374895018127095,0.00014290376253664136,0.1375484947887079,0.005976561959252622,0.06313541038401395,-0.0018944211235003344,-0.2708085044221531,0.0022792442052002263,0.6999999928524802,2.4,0,True,True,True,True,0.020973076487070308,0.021052827853971584,0.01983771676890808,0.020099766396666635,False,False,False,False,4.385499043930529,-0.06561975896931038,8.770998126705658,5.243372295065158,-0.06673436252480683,10.48674462857165,45.60970662638945,0.7291461686484904,91.21941329731872,46.45942148497137,0.7270735470533718,92.91884301394367,-0.8314322429385416,1.2544887492561765,2.149540206468168,1.0287713688061044,1.4251791951835535,2.580011975411207,-8.78321736183704,11.93796057703278,21.156837422522205,8.535870034859668,12.101661180096052,21.548095562388646,0.0031652250327169895
11,0.02600000000000001,0.001598691470792538,5.030661483030751e-05,0.29045072484541307,0.001492354767528391,-0.006579112717560731,0.00014665300353190747,0.14935257567964424,0.0065483355369936585,0.06981696692792862,-0.008317631055726303,-0.24475231812461806,0.0017563834757808958,0.6999999924725138,2.4,0,True,True,True,True,0.020945007161498608,0.02101576592258078,0.019722398943907232,0.019969621238385304,False,False,False,False,4.385499043930529,-0.06561975896931038,8.770998126705658,5.243372295065158,-0.06673436252480683,10.48674462857165,45.60970662638945,0.7291461686484904,91.21941329731872,46.45942148497137,0.7270735470533718,92.91884301394367,-0.8220346767025236,1.253703892339559,2.140032367537647,1.0214490314828195,1.422120646781686,2.57033984931756,-8.768355885984386,11.906934483679091,21.14599877259287,8.522897059871323,12.06855879876188,21.540111759124443,0.001057920977473259
12,0.02800000000000001,0.0018973966221518266,6.340328590429483e-05,0.2905903587792689,0.0014757004912773597,-0.007068622027818883,0.00014943939332329767,0.16116944482521078,0.00712068878394628,0.07612563953522607,-0.013821141355719324,-0.21839746920336728,0.001306669736479151,0.6999999921837536,2.4,0,True,True,True,True,0.02094019300387001,0.0210017279245443,0.019636260062612598,0.01986669948998465,False,False,False,False,4.385499043930529,-0.06561975896931038,8.770998126705658,5.243372295065158,-0.06673436252480683,10.48674462857165,45.60970662638945,0.7291461686484904,91.21941329731872,46.45942148497137,0.7270735470533718,92.91884301394367,-0.8146001348506638,1.253561028162782,2.1311815427437955,1.0155199613420371,1.4202418515014825,2.5600147277910175,-8.756039389802497,11.877896309567845,21.134656863230813,8.512486905000456,12.038774677201907,21.53040883128039,0.0009971510153263807
13,0.030000000000000013,0.002219735511802248,7.764466347218739e-05,0.29074261005833935,0.001448043817472619,-0.007505420319848133,0.0001514142442905845,0.17300210917950776,0.007693083212039834,0.08210086788937843,-0.018592104315231627,-0.19181797023006336,0.0009186872627569393,0.6999999919758043,2.4,0,True,True,True,True,0.020954194353197814,0.021006404832388997,0.019574457753065932,0.01978675613490269,False,False,False,False,4.385499043930529,-0.06561975896931038,8.770998126705658,5.243372295065158,-0.06673436252480683,10.48674462857165,45.60970662638945,0.7291461686484904,91.21941329731872,46.45942148497137,0.7270735470533718,92.91884301394367,-0.808643125260611,1.2538433523413994,2.123676051345967,1.0108373470687826,1.4186748355361554,2.551314014602893,-8.745709321628908,11.848601569897095,21.12488641527306,8.504237554311862,12.009275166437579,21.521630086037785,0.0009807890746742487
14,0.032000000000000015,0.0025657397301612635,9.303082989626706e-05,0.2909068117941181,0.0014108496865586043,-0.007889058494769063,0.00015270326815418605,0.18485198890836732,0.008265128494838968,0.08777964919589022,-0.022779214921160227,-0.16506561493985555,0.0005832748844265199,0.6999999918385992,2.4,0,True,True,True,True,0.020983268804327576,0.02102615908711772,0.0195328744412204,0.019726161776922574,False,False,False,False,4.385499043930529,-0.06561975896931038,8.770998126705658,5.243372295065158,-0.06673436252480683,10.48674462857165,45.60970662638945,0.7291461686484904,91.21941329731872,46.45942148497137,0.7270735470533718,92.91884301394367,-0.803862079983266,1.2543464425356288,2.1173205563528072,1.0071489361124077,1.4172625445427094,2.5439963587520187,-8.736985422270125,11.818743940787453,21.116302169928847,8.49777012596289,11.97966212756438,21.51349790577254,0.0009680419461801648
15,0.034000000000000016,0.002935443707977998,0.00010956108688594499,0.2910823710925099,0.001365285551407721,-0.008219191025832684,0.00015341159544697948,0.19591923737355577,0.009452872245262109,0.09212968599062049,-0.027381143134175244,-0.14245053904442587,0.00024509749592043655,0.6999999917627088,2.4,0,True,True,True,True,0.021024266562957555,0.02105792466073958,0.019508012585921553,0.019681815240036177,False,False,False,False,3.5841064124335165,0.9419793425716958,7.1682130358614415,7.1723055602476595,0.9459757491234694,14.344611339620148,40.90145034120299,3.7170569502737645,81.80290092426905,44.49618359150966,3.724671854712807,88.99236743562821,-0.9261537043045438,1.0486206464846275,1.7438850725663795,1.0885566175849677,1.9113942249971172,3.426711636170734,-8.656017998191707,10.587194339624311,18.9374617243496,7.318103739799388,11.45007884154057,20.595969454518627,0.0035676300758495927
16,0.03600000000000002,0.0033272821827251098,0.0001284668313764692,0.29126663046449114,0.001310522353124822,-0.00850409250473505,0.00015352062364649467,0.20700254775217852,0.010644729883202773,0.09624025810811684,-0.03187746221183555,-0.11986808723695673,-6.334970075886834e-05,0.6999999917509964,2.4,0,True,True,True,True,0.021074896233465396,0.021097987013389358,0.019499344272750796,0.01965188534184628,False,False,False,False,3.5841064124335165,0.9419793425716958,7.1682130358614415,7.1723055602476595,0.9459757491234694,14.344611339620148,40.90145034120299,3.7170569502737645,81.80290092426905,44.49618359150966,3.724671854712807,88.99236743562821,-0.9233443144846655,1.049568167521924,1.7395410604802424,1.086010043677432,1.908956046962738,3.42111094952993,-8.650488744577586,10.55847746501018,18.931376102161845,7.31397663609945,11.420532606377613,20.588912037128736,0.0009891950758174062
17,0.03800000000000002,0.0037412872782294666,0.00014975629114287475,0.29145911098070737,0.0012467711647080166,-0.008743828321187808,0.00015308737043969887,0.21810239815787869,0.011841242592238264,0.10013791205395475,-0.03629474627736177,-0.09734132817117458,-0.0003470278312945386,0.6999999917974898,2.4,0,True,True,True,True,0.02113287253581672,0.02114440200605419,0.019503851842959996,0.019633940619772472,False,False,False,False,3.5841064124335165,0.9419793425716958,7.1682130358614415,7.1723055602476595,0.9459757491234694,14.344611339620148,40.90145034120299,3.7170569502737645,81.80290092426905,44.49618359150966,3.724671854712807,88.99236743562821,-0.9212781634568269,1.051331303185181,1.7353144624400243,1.083709102839347,1.9063076405955541,3.416910450151431,-8.645959713867729,10.531593500939302,18.923368888061177,7.3105655923008905,11.391784113587311,20.58077360863566,0.0009910780936479568
18,0.04000000000000002,0.004177492074545224,0.00017343877632735127,0.2916593868048153,0.0011741898919028094,-0.008938509994715904,0.0001521576194427705,0.22921738058362684,0.013041676816583126,0.10385018786186803,-0.04065042220094668,-0.07485153613009554,-0.0006081373287316276,0.6999999918968206,2.4,0,True,True,True,True,0.0211962886441954,0.021195545416870937,0.019518990054355784,0.019625912574117915,False,False,False,False,3.5841064124335165,0.9419793425716958,7.1682130358614415,7.1723055602476595,0.9459757491234694,14.344611339620148,40.90145034120299,3.7170569502737645,81.80290092426905,44.49618359150966,3.724671854712807,88.99236743562821,-0.9196208540379257,1.0529565834560595,1.7317131541640256,1.0819308035125075,1.903497694705175,3.4133190817105934,-8.641943639275393,10.503366431351694,18.91585056658217,7.308157614647649,11.362042563552993,20.57270888981811,0.0009922860190272331
19,0.04200000000000002,0.004635926835712478,0.00019952212996051752,0.29186708718053905,0.0010929015399270836,-0.009088211592053863,0.00015077159402807804,0.24034594324819678,0.01424536739231783,0.10740197800365307,-0.044954845340396135,-0.05237946546541368,-0.0008497906749705635,0.6999999920437743,2.4,0,True,True,True,True,0.021263557848402198,0.021250066097348475,0.019542612264418363,0.019626043118822628,False,False,False,False,3.5841064124335165,0.9419793425716958,7.1682130358614415,7.1723055602476595,0.9459757491234694,14.344611339620148,40.90145034120299,3.7170569502737645,81.80290092426905,44.49618359150966,3.724671854712807,88.99236743562821,-0.9182874589789244,1.0544138955096294,1.7286357207034826,1.0805797849897563,1.900484405688693,3.410231157560598,-8.638341368761834,10.473795340889898,18.908628247213933,7.306616706610054,11.331237021563314,20.56458336839228,0.0009702519746497273
20,0.044000000000000025,0.0051166187222088716,0.00022801286474515318,0.29208189113654637,0.001003008388270617,-0.009192968684341274,0.00014896215540208995,0.24996425166506211,0.014874627036390538,0.10875447992978994,-0.047610754199194284,-0.03724348221350774,-0.0009358406991277247,0.6999999922335967,2.4,0,True,True,True,True,0.021333362566303776,0.02130684529694124,0.019572915237092814,0.019632838866223773,False,False,False,False,5.92591849990148,0.4586341294144968,11.85183703826553,6.577733959060892,0.45949884607705915,13.155467955918724,36.07118280850361,1.0672578709157374,72.14236566065945,36.71171757441812,1.0688602274364376,73.42343519161871,-1.2150719369674021,1.651086010373707,2.803358829161406,1.101385117016067,1.7462267440283121,3.1345085523203116,-7.017628531790394,9.227246224859758,16.67362652122569,6.569851488182242,9.341429955267715,16.97276754870589,0.0033421709667891264
21,0.04600000000000003,0.005616547225538996,0.00025776211881793425,0.2922994000964059,0.0009078048132152908,-0.009267453826527605,0.00014701922676753506,0.25959076667150677,0.015493578113625273,0.10996675122095398,-0.050101953103271764,-0.022389236199456923,-0.001004738428894087,0.6999999924348713,2.4,0,True,True,True,True,0.021403022250999243,0.021365059668670444,0.019610691186765394,0.01964890630975208,False,False,False,False,5.92591849990148,0.4586341294144968,11.85183703826553,6.577733959060892,0.45949884607705915,13.155467955918724,36.07118280850361,1.0672578709157374,72.14236566065945,36.71171757441812,1.0688602274364376,73.42343519161871,-1.21394250353782,1.6504042351825128,2.8004540064046837,1.1007468931512197,1.7431299932430475,3.1323114351883836,-7.014579559493333,9.198609918834512,16.667771120232807,6.569996601970323,9.313732550578205,16.966320874466444,0.0010133699979633093
22,0.04800000000000003,0.006135728758882009,0.0002887492750451848,0.29251933359884785,0.0008076199320506836,-0.009312230558883972,0.00014497125523430388,0.2692245868013943,0.016103270514434283,0.11105246846924142,-0.05246700505994299,-0.007776286590047593,-0.0010487007045944313,0.6999999926441672,2.4,0,True,True,True,True,0.021471986285806155,0.021423929750292586,0.019654178834254743,0.019672383147193134,False,False,False,False,5.92591849990148,0.4586341294144968,11.85183703826553,6.577733959060892,0.45949884607705915,13.155467955918724,36.07118280850361,1.0672578709157374,72.14236566065945,36.71171757441812,1.0688602274364376,73.42343519161871,-1.2129262903768756,1.6496401894725454,2.798148386519728,1.100394110211489,1.7405854080160053,3.1293454100053903,-7.011651563905332,9.172592152676184,16.658806233744713,6.570733273460673,9.289007595649872,16.956339555659177,0.001004928955808282
23,0.05000000000000003,0.006674177932484798,0.0003209558160740534,0.2927414385357863,0.000702705579746955,-0.009327781543742919,0.00014286201809508376,0.27886624916588115,0.01670431408200961,0.11203375685779714,-0.054697472553481834,0.006610934499566255,-0.0010861640291635261,0.6999999928566554,2.4,0,True,True,True,True,0.021539730356350484,0.021482818870176418,0.01970192008186536,0.019701710454674726,False,False,False,False,5.92591849990148,0.4586341294144968,11.85183703826553,6.577733959060892,0.45949884607705915,13.155467955918724,36.07118280850361,1.0672578709157374,72.14236566065945,36.71171757441812,1.0688602274364376,73.42343519161871,-1.2120576166446024,1.6486902197597524,2.7959479508535865,1.100196501691864,1.7378221117213792,3.126625299264823,-7.00891323345457,9.145190801086843,16.649977237861496,6.571819340017881,9.262903613201932,16.946411688936884,0.0009979120222851634
24,0.05200000000000003,0.00723191043081656,0.00035436444423807257,0.29296550604950194,0.0005933308039932676,-0.00931455826981864,0.00014069816450333115,0.28851296544213173,0.017298872910330974,0.11291971624498348,-0.05687449208654838,0.020902912579359997,-0.0010983947439509314,0.6999999930714093,2.4,0,True,True,True,True,0.021605869359442087,0.021541225182798523,0.01975269806810298,0.01973556669357185,False,False,False,False,5.92591849990148,0.4586341294144968,11.85183703826553,6.577733959060892,0.45949884607705915,13.155467955918724,36.07118280850361,1.0672578709157374,72.14236566065945,36.71171757441812,1.0688602274364376,73.42343519161871,-1.2113197697926756,1.6476691526232912,2.793852360375375,1.1001259303761128,1.7348338316701948,3.124095480150237,-7.006330841573256,9.116468048532193,16.641166007357867,6.573225374889752,9.235470809853355,16.93643565853416,0.0009745080024003983
25,0.054000000000000034,0.007808936361700823,0.0003889621900587345,0.29319134548199194,0.000479602028152833,-0.009272751272194624,0.00013852370884760517,0.29834970819372736,0.019116719628275616,0.11398484315010696,-0.06243400414445589,0.03896917746056018,-0.00020685677584558857,0.6999999932839137,2.4,0,True,True,True,True,0.02167015607425299,0.021598732547060795,0.019805507723349353,0.019772851716877232,False,False,False,False,2.0723634202939247,2.0709815766254005,4.144727050974743,8.67132044805766,2.9557293152611073,17.342641130774073,34.39552885004994,5.551679076812222,68.79105796116887,41.19669961706367,5.557520547818486,82.39339953178215,-0.9457037972879921,0.682222167126174,1.0260356639705834,0.8084832634763504,2.2553764169770933,4.0793497991558825,-7.908738539047003,8.671217888151743,15.868032037155903,6.195918459099194,10.318186175527348,18.98176151043665,0.0035790769616141915
26,0.056000000000000036,0.008405635778088278,0.00042719562931528576,0.29341931516829217,0.0003547375398183637,-0.009194812751517123,0.00013814249260634786,0.3081904527451965,0.020942234037020134,0.11500489215857247,-0.0680740159902921,0.056978199977910725,0.0006019388187873549,0.6999999933208281,2.4,0,True,True,True,True,0.021735459442621397,0.02165386391748722,0.019860658395590203,0.019810286001459038,False,False,False,False,2.0723634202939247,2.0709815766254005,4.144727050974743,8.67132044805766,2.9557293152611073,17.342641130774073,34.39552885004994,5.551679076812222,68.79105796116887,41.19669961706367,5.557520547818486,82.39339953178215,-0.9456087778140945,0.6843956085189127,1.0252247402272476,0.8083420163010256,2.250073566013482,4.076431617149232,-7.907265704270551,8.641420556164647,15.859612273285107,6.197273680857719,10.284392500253084,18.97006304586726,0.0009975230786949396
27,0.05800000000000004,0.00902201668357867,0.000469080097389326,0.2936493249526093,0.00021857820804041623,-0.009080856701432216,0.00013937908831924633,0.31803371072728376,0.022776224863064517,0.11598796691956109,-0.07378984170453692,0.07499559188230012,0.0013355041100593201,0.6999999932007144,2.4,0,True,True,True,True,0.021801544647401888,0.021706608066482086,0.019917254196858136,0.01984757362651124,False,False,False,False,2.0723634202939247,2.0709815766254005,4.144727050974743,8.67132044805766,2.9557293152611073,17.342641130774073,34.39552885004994,5.551679076812222,68.79105796116887,41.19669961706367,5.557520547818486,82.39339953178215,-0.9460497684636272,0.6878327072883264,1.0219825447354103,0.8080222580806793,2.2437135352674242,4.074296621136536,-7.905816044568618,8.609610964563656,15.85096803091908,6.1990049049033455,10.247049395658617,18.959614741296438,0.0009862639708444476
28,0.06000000000000004,0.009658084105033238,0.000514632547115455,0.2938813008864484,7.0974273405884e-05,-0.00893086590607406,0.00014207192086713403,0.32787913343120195,0.024618180566908454,0.11693911191154714,-0.07957183743544131,0.09306669701814928,0.0020038717745280137,0.6999999929354492,2.4,0,True,True,True,True,0.021868252169805258,0.021756977873577193,0.019974564810152806,0.019884479830657054,False,False,False,False,2.0723634202939247,2.0709815766254005,4.144727050974743,8.67132044805766,2.9557293152611073,17.342641130774073,34.39552885004994,5.551679076812222,68.79105796116887,41.19669961706367,5.557520547818486,82.39339953178215,-0.946572920991065,0.691176647751302,1.0187803289706618,0.8078829726117286,2.2370621527791483,4.072079873147072,-7.904339040021038,8.576548046640324,15.842165966877262,6.201159464787904,10.208640076744084,18.948607566867693,0.0009869839996099472
29,0.06200000000000004,0.010313842371895643,0.0005638689082492719,0.2941151791102715,-8.820480830707662e-05,-0.008744732477713013,0.00014607821727532605,0.33772642451473633,0.02646767905920907,0.11786209320973921,-0.08541008924207089,0.11122774457241737,0.002616058151916555,0.6999999925314041,2.4,0,True,True,True,True,0.021935448598311313,0.021805008580144725,0.02003199208158457,0.019920819752693053,False,False,False,False,2.0723634202939247,2.0709815766254005,4.144727050974743,8.67132044805766,2.9557293152611073,17.342641130774073,34.39552885004994,5.551679076812222,68.79105796116887,41.19669961706367,5.557520547818486,82.39339953178215,-0.9471598939422179,0.6944312768948184,1.0155922647965843,0.8079119115795919,2.2301052862148167,4.069766037245377,-7.902825716423004,8.542255242664295,15.833144612880696,6.203721667148429,10.169139195377264,18.937018668652062,0.0009714299812912941
30,0.06400000000000004,0.010989295220925116,0.00061680426636769,0.294350903296691,-0.00025906982662538013,-0.00852227608370093,0.00015127190046967408,0.3462386973241325,0.027392139631500497,0.11675487439675804,-0.08835841524953737,0.12046017955536804,0.002829909871953362,0.6999999919908843,2.4,0,True,True,True,True,0.022003028884075376,0.021850752611083712,0.020089057616616474,0.019956455757729363,False,False,False,False,6.227868256299715,1.0491220912469752,12.45573796960597,7.664937334377649,1.492926073522429,15.329876251396332,30.735769681710412,1.7851482940980432,61.471541091751746,32.254761879677844,1.7884237895816955,64.50952552780633,-1.4270780857537246,1.7163454890406822,2.911149541066717,1.0208154289074842,1.9758081720852525,3.6088566965232145,-6.19599071667384,7.618307961791095,14.14471919715572,5.557275895497826,7.953067250036023,14.83810543431775,0.0031935609877109528
