time,map_stamp,frame,leg,touchdown_index,touchdown_time,nominal_x,nominal_y,nominal_traversability,selected_x,selected_y,selected_z,selected_z_raw,selected_z_inpainted,selected_hole_mask_recon,selected_observed,selected_binary_safe,snap_distance,hip_distance,foothold_status
21.2300,0,map,FL,23,7.2000,0.38161,0.15629,1.00000,0.38161,0.15629,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.04749,0
21.2300,0,map,BL,16,6.9900,-0.09362,0.13135,1.00000,-0.09362,0.13135,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.04239,0
21.2300,0,map,FR,8,6.7500,0.30782,-0.16841,1.00000,0.30782,-0.16841,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.05192,0
21.2300,0,map,FR,38,7.6500,0.45600,-0.17696,1.00000,0.45600,-0.17696,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.05187,0
21.2300,0,map,BR,1,6.5400,-0.17733,-0.12475,1.00000,-0.17733,-0.12475,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.04624,0
21.2300,0,map,BR,31,7.4400,0.00153,-0.15250,1.00000,0.00153,-0.15250,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.04624,0
21.2500,0,map,FL,23,7.2000,0.39178,0.16156,1.00000,0.39178,0.16156,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.04973,0
21.2500,0,map,BL,16,6.9900,-0.08492,0.13242,1.00000,-0.08492,0.13242,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.04531,0
21.2500,0,map,FR,8,6.7500,0.31188,-0.16772,1.00000,0.31188,-0.16772,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.05505,0
21.2500,0,map,FR,38,7.6500,0.45802,-0.15918,1.00000,0.45802,-0.15918,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.03860,0
21.2500,0,map,BR,1,6.5400,-0.17851,-0.12420,1.00000,-0.17851,-0.12420,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.05097,0
21.2500,0,map,BR,31,7.4400,0.00541,-0.13988,1.00000,0.00541,-0.13988,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.04022,0
21.2580,0,map,FL,22,7.2000,0.39755,0.16234,1.00000,0.39755,0.16234,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.05070,0
21.2580,0,map,BL,15,6.9900,-0.07872,0.13456,1.00000,-0.07872,0.13456,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.04787,0
21.2580,0,map,FR,7,6.7500,0.31296,-0.16452,1.00000,0.31296,-0.16452,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.05724,0
21.2580,0,map,FR,37,7.6500,0.47057,-0.16156,1.00000,0.47057,-0.16156,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.04198,0
21.2580,0,map,BR,30,7.4400,0.01405,-0.13835,1.00000,0.01405,-0.13835,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.04253,0
21.2680,0,map,FL,22,7.2000,0.40811,0.16703,1.00000,0.40811,0.16703,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.05518,0
21.2680,0,map,BL,15,6.9900,-0.07235,0.13613,1.00000,-0.07235,0.13613,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.05060,0
21.2680,0,map,FR,7,6.7500,0.31585,-0.16480,1.00000,0.31585,-0.16480,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.06021,0
21.2680,0,map,FR,37,7.6500,0.48016,-0.15134,1.00000,0.48016,-0.15134,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.04036,0
21.2680,0,map,BR,30,7.4400,0.02218,-0.13107,1.00000,0.02218,-0.13107,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.04319,0
21.2780,0,map,FL,22,7.2000,0.41536,0.16774,1.00000,0.41536,0.16774,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.05769,0
21.2780,0,map,BL,15,6.9900,-0.06703,0.13730,1.00000,-0.06703,0.13730,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.05298,0
21.2780,0,map,FR,7,6.7500,0.31859,-0.16424,1.00000,0.31859,-0.16424,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.06235,0
21.2780,0,map,FR,37,7.6500,0.49267,-0.15183,1.00000,0.49267,-0.15183,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.04400,0
21.2780,0,map,BR,30,7.4400,0.03249,-0.13030,1.00000,0.03249,-0.13030,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.04643,0
21.2880,0,map,FL,21,7.2000,0.41821,0.16856,1.00000,0.41821,0.16856,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.05741,0
21.2880,0,map,BL,14,6.9900,-0.06262,0.13806,1.00000,-0.06262,0.13806,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.05525,0
21.2880,0,map,FR,6,6.7500,0.32008,-0.16329,1.00000,0.32008,-0.16329,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.06426,0
21.2880,0,map,FR,36,7.6500,0.49943,-0.15054,1.00000,0.49943,-0.15054,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.04345,0
21.2880,0,map,BR,29,7.4400,0.03793,-0.12982,1.00000,0.03793,-0.12982,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.04573,0
21.2980,0,map,FL,21,7.2000,0.42669,0.17136,1.00000,0.42669,0.17136,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.06232,0
21.2980,0,map,BL,14,6.9900,-0.05973,0.13848,1.00000,-0.05973,0.13848,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.05757,0
21.2980,0,map,FR,6,6.7500,0.32085,-0.16342,1.00000,0.32085,-0.16342,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.06617,0
21.2980,0,map,FR,36,7.6500,0.50911,-0.14524,1.00000,0.50911,-0.14524,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.04648,0
21.2980,0,map,BR,29,7.4400,0.04513,-0.12512,1.00000,0.04513,-0.12512,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.04934,0
21.3100,0,map,FL,21,7.2000,0.43110,0.17164,1.00000,0.43110,0.17164,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.06414,0
21.3100,0,map,BL,14,6.9900,-0.05672,0.13921,1.00000,-0.05672,0.13921,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.05952,0
21.3100,0,map,FR,6,6.7500,0.32139,-0.16281,1.00000,0.32139,-0.16281,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.06766,0
21.3100,0,map,FR,36,7.6500,0.51702,-0.14532,1.00000,0.51702,-0.14532,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.04876,0
21.3100,0,map,BR,29,7.4400,0.05190,-0.12461,1.00000,0.05190,-0.12461,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.05145,0
21.3240,0,map,FL,20,7.2000,0.43130,0.17206,1.00000,0.43130,0.17206,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.06318,0
21.3240,0,map,BL,13,6.9900,-0.05476,0.14012,1.00000,-0.05476,0.14012,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.06130,0
21.3240,0,map,FR,5,6.7500,0.32166,-0.16258,1.00000,0.32166,-0.16258,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.06869,0
21.3240,0,map,FR,35,7.6500,0.52004,-0.14480,1.00000,0.52004,-0.14480,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.04752,0
21.3240,0,map,BR,28,7.4400,0.05397,-0.12442,1.00000,0.05397,-0.12442,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.05008,0
21.3340,0,map,FL,20,7.2000,0.43798,0.17362,1.00000,0.43798,0.17362,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.06821,0
21.3340,0,map,BL,13,6.9900,-0.05413,0.14009,1.00000,-0.05413,0.14009,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.06312,0
21.3340,0,map,FR,5,6.7500,0.31992,-0.16259,1.00000,0.31992,-0.16259,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.06983,0
21.3340,0,map,FR,35,7.6500,0.52814,-0.14235,1.00000,0.52814,-0.14235,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.05215,0
21.3340,0,map,BR,28,7.4400,0.05954,-0.12143,1.00000,0.05954,-0.12143,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.05477,0
21.3440,0,map,FL,19,7.2000,0.43776,0.17297,1.00000,0.43776,0.17297,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.06679,0
21.3440,0,map,BL,12,6.9900,-0.05234,0.14050,1.00000,-0.05234,0.14050,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.06465,0
21.3440,0,map,FR,4,6.7500,0.32018,-0.16208,1.00000,0.32018,-0.16208,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.07059,0
21.3440,0,map,FR,34,7.6500,0.53033,-0.14305,1.00000,0.53033,-0.14305,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.05068,0
21.3440,0,map,BR,27,7.4400,0.06119,-0.12178,1.00000,0.06119,-0.12178,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.05310,0
21.3560,0,map,FL,19,7.2000,0.44532,0.17399,1.00000,0.44532,0.17399,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.07208,0
21.3560,0,map,BL,12,6.9900,-0.05086,0.14018,1.00000,-0.05086,0.14018,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.06595,0
21.3560,0,map,FR,4,6.7500,0.31962,-0.16200,1.00000,0.31962,-0.16200,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.07169,0
21.3560,0,map,FR,34,7.6500,0.53954,-0.14196,1.00000,0.53954,-0.14196,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.05614,0
21.3560,0,map,BR,27,7.4400,0.06790,-0.11992,1.00000,0.06790,-0.11992,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.05798,0
21.3660,0,map,FL,19,7.2000,0.44311,0.17369,1.00000,0.44311,0.17369,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.07167,0
21.3660,0,map,BL,12,6.9900,-0.05317,0.14037,1.00000,-0.05317,0.14037,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.06623,0
21.3660,0,map,FR,4,6.7500,0.31722,-0.16139,1.00000,0.31722,-0.16139,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.07077,0
21.3660,0,map,FR,34,7.6500,0.53742,-0.14212,1.00000,0.53742,-0.14212,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.05586,0
21.3660,0,map,BR,27,7.4400,0.06637,-0.12005,1.00000,0.06637,-0.12005,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.05803,0
21.3760,0,map,FL,18,7.2000,0.44280,0.17303,1.00000,0.44280,0.17303,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.07025,0
21.3760,0,map,BL,11,6.9900,-0.05131,0.14031,1.00000,-0.05131,0.14031,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.06733,0
21.3760,0,map,FR,3,6.7500,0.31775,-0.16077,1.00000,0.31775,-0.16077,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.07156,0
21.3760,0,map,FR,33,7.6500,0.53892,-0.14276,1.00000,0.53892,-0.14276,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.05414,0
21.3760,0,map,BR,26,7.4400,0.06703,-0.12072,1.00000,0.06703,-0.12072,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.05581,0
21.3840,0,map,FL,18,7.2000,0.44542,0.17368,1.00000,0.44542,0.17368,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.07381,0
21.3840,0,map,BL,11,6.9900,-0.05391,0.13981,1.00000,-0.05391,0.13981,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.06774,0
21.3840,0,map,FR,3,6.7500,0.31454,-0.16022,1.00000,0.31454,-0.16022,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.07102,0
21.3840,0,map,FR,33,7.6500,0.54166,-0.14246,1.00000,0.54166,-0.14246,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.05837,0
21.3840,0,map,BR,26,7.4400,0.06808,-0.11952,1.00000,0.06808,-0.11952,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.06019,0
21.3960,0,map,FL,18,7.2000,0.44838,0.17334,1.00000,0.44838,0.17334,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.07505,0
21.3960,0,map,BL,11,6.9900,-0.05197,0.13971,1.00000,-0.05197,0.13971,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.06881,0
21.3960,0,map,FR,3,6.7500,0.31523,-0.15961,1.00000,0.31523,-0.15961,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.07186,0
21.3960,0,map,FR,33,7.6500,0.54648,-0.14271,1.00000,0.54648,-0.14271,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.05967,0
21.3960,0,map,BR,26,7.4400,0.07253,-0.11984,1.00000,0.07253,-0.11984,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.06102,0
21.4060,0,map,FL,17,7.2000,0.44688,0.17302,1.00000,0.44688,0.17302,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.07472,0
21.4060,0,map,BL,10,6.9900,-0.05352,0.13940,1.00000,-0.05352,0.13940,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.06898,0
21.4060,0,map,FR,2,6.7500,0.31386,-0.15922,1.00000,0.31386,-0.15922,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.07131,0
21.4060,0,map,FR,32,7.6500,0.54152,-0.14346,1.00000,0.54152,-0.14346,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.05619,0
21.4060,0,map,BR,25,7.4400,0.06775,-0.12091,1.00000,0.06775,-0.12091,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.05777,0
21.4140,0,map,FL,17,7.2000,0.45079,0.17285,1.00000,0.45079,0.17285,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.07681,0
21.4140,0,map,BL,10,6.9900,-0.05221,0.13849,1.00000,-0.05221,0.13849,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.07004,0
21.4140,0,map,FR,2,6.7500,0.31457,-0.15898,1.00000,0.31457,-0.15898,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.07227,0
21.4140,0,map,FR,32,7.6500,0.55075,-0.14376,1.00000,0.55075,-0.14376,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.06190,0
21.4140,0,map,BR,25,7.4400,0.07454,-0.12019,1.00000,0.07454,-0.12019,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.06294,0
21.4240,0,map,FL,17,7.2000,0.45017,0.17231,1.00000,0.45017,0.17231,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.07638,0
21.4240,0,map,BL,10,6.9900,-0.05242,0.13794,1.00000,-0.05242,0.13794,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.07010,0
21.4240,0,map,FR,2,6.7500,0.31512,-0.15938,1.00000,0.31512,-0.15938,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.07226,0
21.4240,0,map,FR,32,7.6500,0.55082,-0.14412,1.00000,0.55082,-0.14412,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.06187,0
21.4240,0,map,BR,25,7.4400,0.07486,-0.12095,1.00000,0.07486,-0.12095,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.06304,0
21.4340,0,map,FL,16,7.2000,0.45657,0.17239,1.00000,0.45657,0.17239,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.08040,0
21.4340,0,map,BL,9,6.9900,-0.05024,0.13702,1.00000,-0.05024,0.13702,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.07079,0
21.4340,0,map,BL,39,7.8900,0.19962,0.16916,1.00000,0.19962,0.16916,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.05604,0
21.4340,0,map,FR,1,6.7500,0.31692,-0.15956,1.00000,0.31692,-0.15956,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.07335,0
21.4340,0,map,FR,31,7.6500,0.55146,-0.14515,1.00000,0.55146,-0.14515,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.05954,0
21.4340,0,map,BR,24,7.4400,0.07480,-0.12223,1.00000,0.07480,-0.12223,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.06034,0
21.4460,0,map,FL,16,7.2000,0.45727,0.17186,1.00000,0.45727,0.17186,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.08104,0
21.4460,0,map,BL,9,6.9900,-0.05104,0.13573,1.00000,-0.05104,0.13573,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.07110,0
21.4460,0,map,BL,39,7.8900,0.20823,0.16936,1.00000,0.20823,0.16936,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.05673,0
21.4460,0,map,FR,1,6.7500,0.31652,-0.15948,1.00000,0.31652,-0.15948,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.07343,0
21.4460,0,map,FR,31,7.6500,0.55611,-0.14588,1.00000,0.55611,-0.14588,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.06394,0
21.4460,0,map,BR,24,7.4400,0.07796,-0.12209,1.00000,0.07796,-0.12209,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.06479,0
21.4580,0,map,FL,16,7.2000,0.45948,0.17087,1.00000,0.45948,0.17087,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.08188,0
21.4580,0,map,BL,9,6.9900,-0.04920,0.13450,1.00000,-0.04920,0.13450,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.07185,0
21.4580,0,map,BL,39,7.8900,0.21298,0.16814,1.00000,0.21298,0.16814,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.05786,0
21.4580,0,map,FR,1,6.7500,0.31634,-0.15919,1.00000,0.31634,-0.15919,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.07448,0
21.4580,0,map,FR,31,7.6500,0.56013,-0.14646,1.00000,0.56013,-0.14646,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.06503,0
21.4580,0,map,BR,24,7.4400,0.08153,-0.12329,1.00000,0.08153,-0.12329,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.06545,0
21.4700,0,map,FL,15,7.2000,0.45956,0.16986,1.00000,0.45956,0.16986,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.08160,0
21.4700,0,map,BL,8,6.9900,-0.04890,0.13277,1.00000,-0.04890,0.13277,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.07193,0
21.4700,0,map,BL,38,7.8900,0.20923,0.16649,1.00000,0.20923,0.16649,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.05414,0
21.4700,0,map,FR,30,7.6500,0.55689,-0.14770,1.00000,0.55689,-0.14770,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.06143,0
21.4700,0,map,BR,23,7.4400,0.07844,-0.12544,1.00000,0.07844,-0.12544,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.06194,0
21.4880,0,map,FL,15,7.2000,0.46350,0.16906,1.00000,0.46350,0.16906,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.08273,0
21.4880,0,map,BL,8,6.9900,-0.04626,0.13016,1.00000,-0.04626,0.13016,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.07279,0
21.4880,0,map,BL,38,7.8900,0.22771,0.16152,1.00000,0.22771,0.16152,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.06886,0
21.4900,0,map,FR,30,7.6500,0.57282,-0.14899,1.00000,0.57282,-0.14899,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.07205,0
21.4900,0,map,BR,23,7.4400,0.08873,-0.12650,1.00000,0.08873,-0.12650,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.06938,0
21.4980,0,map,FL,14,7.2000,0.46674,0.16690,1.00000,0.46674,0.16690,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.08375,0
21.4980,0,map,BL,7,6.9900,-0.04406,0.12827,1.00000,-0.04406,0.12827,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.07395,0
21.4980,0,map,BL,37,7.8900,0.22704,0.15886,1.00000,0.22704,0.15886,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.06470,0
21.4980,0,map,FR,29,7.6500,0.57281,-0.15065,1.00000,0.57281,-0.15065,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.06843,0
