time,current_plan_index,leg,touchdown_index,hip_x,hip_y,hip_z,n_in_reach,n_safe,n_valid,min_valid_reach_dist,sel_x,sel_y,sel_in_reach,sel_passes_all,ik_max_reach
27.6040,227,BL,6,-0.21768,0.15643,0.29760,134,134,134,0.27650,-0.20907,0.16598,1,1,0.450
27.6040,227,FR,28,0.30160,-0.14023,0.29999,134,134,134,0.27889,0.37126,-0.15620,1,1,0.450
27.6040,227,BR,21,-0.11996,-0.12557,0.29887,134,134,134,0.27777,-0.08675,-0.13242,1,1,0.450
27.6160,227,FL,13,0.21614,0.15986,0.29877,134,134,134,0.27767,0.33160,0.16440,1,1,0.450
27.6160,227,BL,6,-0.21641,0.15701,0.29706,134,134,134,0.27597,-0.20436,0.16872,1,1,0.450
27.6160,227,FR,28,0.31285,-0.13996,0.30003,134,134,134,0.27893,0.38748,-0.15580,1,1,0.450
27.6160,227,BR,21,-0.11221,-0.12535,0.29874,134,134,134,0.27765,-0.07252,-0.13288,1,1,0.450
27.6260,228,FL,12,0.21976,0.15978,0.29873,134,134,134,0.27763,0.33904,0.16497,1,1,0.450
27.6260,228,BL,5,-0.21484,0.15628,0.29704,134,134,134,0.27595,-0.19891,0.16836,1,1,0.450
27.6260,228,FR,27,0.32251,-0.13957,0.30004,134,134,134,0.27894,0.39866,-0.15598,1,1,0.450
27.6260,228,BR,20,-0.10555,-0.12529,0.29875,134,134,134,0.27766,-0.06374,-0.13362,1,1,0.450
27.6340,228,FL,12,0.22177,0.16050,0.29850,134,134,134,0.27740,0.34499,0.16701,1,1,0.450
27.6340,228,BL,5,-0.21383,0.15543,0.29690,134,134,134,0.27581,-0.19440,0.16771,1,1,0.450
27.6340,228,FR,27,0.33113,-0.13855,0.30000,134,134,134,0.27890,0.41650,-0.15553,1,1,0.450
27.6360,228,BR,20,-0.10033,-0.12377,0.29865,134,134,134,0.27756,-0.05050,-0.13261,1,1,0.450
27.6460,228,FL,12,0.22355,0.16090,0.29889,134,134,134,0.27779,0.35051,0.16763,1,1,0.450
27.6460,228,BL,5,-0.21375,0.15521,0.29762,134,134,134,0.27652,-0.19148,0.16795,1,1,0.450
27.6460,228,FR,27,0.33861,-0.13785,0.30006,134,134,134,0.27896,0.42772,-0.15461,1,1,0.450
27.6460,228,BR,20,-0.09544,-0.12375,0.29866,134,134,134,0.27757,-0.04101,-0.13239,1,1,0.450
27.6540,229,FL,11,0.22451,0.16102,0.29920,134,134,134,0.27810,0.35561,0.16842,1,1,0.450
27.6540,229,BL,4,-0.21361,0.15444,0.29847,134,134,134,0.27737,-0.18821,0.16759,1,1,0.450
27.6560,229,FR,26,0.34414,-0.13718,0.30008,134,134,134,0.27898,0.43459,-0.15456,1,1,0.450
27.6560,229,BR,19,-0.09214,-0.12363,0.29873,134,134,134,0.27763,-0.03597,-0.13288,1,1,0.450
27.6640,229,FL,11,0.22225,0.16187,0.29905,134,134,134,0.27796,0.35027,0.17076,1,1,0.450
27.6640,229,BL,4,-0.21402,0.15358,0.29880,134,134,134,0.27770,-0.19122,0.16668,1,1,0.450
27.6640,229,FR,26,0.34216,-0.13582,0.30004,134,134,134,0.27893,0.43593,-0.15382,1,1,0.450
27.6640,229,BR,19,-0.09475,-0.12203,0.29863,134,134,134,0.27754,-0.03656,-0.13167,1,1,0.450
27.6760,229,FL,11,0.22328,0.16146,0.29931,134,134,134,0.27821,0.35452,0.17145,1,1,0.450
27.6760,229,BL,4,-0.21392,0.15246,0.29966,134,134,134,0.27856,-0.18839,0.16526,1,1,0.450
27.6760,229,FR,26,0.34683,-0.13507,0.30006,134,134,134,0.27896,0.44529,-0.15275,1,1,0.450
27.6760,229,BR,19,-0.09193,-0.12223,0.29868,134,134,134,0.27758,-0.02951,-0.13106,1,1,0.450
27.6860,230,FL,10,0.22164,0.16108,0.29964,134,134,134,0.27854,0.34870,0.17228,1,1,0.450
27.6860,230,BL,3,-0.21395,0.15133,0.30076,134,134,134,0.27965,-0.19165,0.16345,1,1,0.450
27.6860,230,FR,25,0.34377,-0.13438,0.30008,134,134,134,0.27898,0.43661,-0.15269,1,1,0.450
27.6860,230,BR,18,-0.09478,-0.12228,0.29877,134,134,134,0.27767,-0.03817,-0.13146,1,1,0.450
27.6980,230,FL,10,0.22126,0.16198,0.29964,134,134,134,0.27854,0.35103,0.17477,1,1,0.450
27.6980,230,BL,3,-0.21408,0.15057,0.30134,134,134,134,0.28023,-0.18977,0.16261,1,1,0.450
27.6980,230,FR,25,0.34727,-0.13278,0.30001,134,134,134,0.27890,0.44944,-0.15173,1,1,0.450
27.6980,230,BR,18,-0.09360,-0.12055,0.29875,134,134,134,0.27765,-0.02987,-0.12988,1,1,0.450
27.7080,230,FL,10,0.21943,0.16166,0.30007,134,134,134,0.27897,0.34510,0.17524,1,1,0.450
27.7080,230,BL,3,-0.21418,0.14973,0.30243,134,134,134,0.28132,-0.19342,0.16136,1,1,0.450
27.7100,230,FR,25,0.34393,-0.13224,0.30006,134,134,134,0.27896,0.44456,-0.15091,1,1,0.450
27.7100,230,BR,18,-0.09669,-0.12081,0.29879,134,134,134,0.27769,-0.03462,-0.12954,1,1,0.450
27.7220,231,FL,9,0.21926,0.16192,0.30019,134,134,134,0.27909,0.34711,0.17608,1,1,0.450
27.7220,231,BL,2,-0.21445,0.14952,0.30282,134,134,134,0.28170,-0.19276,0.16113,1,1,0.450
27.7220,231,FR,24,0.34630,-0.13151,0.30006,134,134,134,0.27896,0.44651,-0.15093,1,1,0.450
27.7220,231,BR,17,-0.09575,-0.12048,0.29887,134,134,134,0.27777,-0.03062,-0.12891,1,1,0.450
27.7360,231,FL,9,0.21688,0.16273,0.30045,134,134,134,0.27934,0.34003,0.17822,1,1,0.450
27.7360,231,BL,2,-0.21410,0.14878,0.30379,134,134,134,0.28268,-0.19587,0.16062,1,1,0.450
27.7360,231,FR,24,0.34239,-0.13030,0.30001,134,134,134,0.27890,0.44641,-0.15046,1,1,0.450
27.7360,231,BR,17,-0.10002,-0.11877,0.29887,134,134,134,0.27777,-0.03725,-0.12862,1,1,0.450
27.7480,232,FL,8,0.21578,0.16314,0.30071,134,134,134,0.27960,0.33851,0.17888,1,1,0.450
27.7500,232,BL,1,-0.21440,0.14885,0.30421,134,134,134,0.28309,-0.19801,0.16148,1,1,0.450
27.7500,232,FR,23,0.34232,-0.12973,0.30005,134,134,134,0.27895,0.44412,-0.15076,1,1,0.450
27.7500,232,BR,16,-0.10112,-0.11835,0.29896,134,134,134,0.27786,-0.03725,-0.12793,1,1,0.450
27.7720,233,FL,7,0.21428,0.16447,0.30063,134,134,134,0.27952,0.33619,0.18090,1,1,0.450
27.7720,233,BL,30,0.01364,0.14601,0.29979,134,134,134,0.27868,0.07176,0.14794,1,1,0.450
27.7720,233,FR,22,0.34216,-0.12871,0.30003,134,134,134,0.27893,0.44225,-0.15545,1,1,0.450
27.7720,233,BR,15,-0.10289,-0.11607,0.29893,134,134,134,0.27783,-0.03749,-0.12678,1,1,0.450
27.7820,233,FL,7,0.21183,0.16608,0.29951,134,134,134,0.27841,0.32951,0.18338,1,1,0.450
27.7820,233,BL,30,0.01064,0.14652,0.29982,134,134,134,0.27871,0.06894,0.14261,1,1,0.450
27.7820,233,FR,22,0.33755,-0.12725,0.29985,134,134,134,0.27875,0.44243,-0.15697,1,1,0.450
27.7820,233,BR,15,-0.10832,-0.11299,0.29881,134,134,134,0.27771,-0.04321,-0.12504,1,1,0.450
27.7920,233,FL,7,0.21107,0.16629,0.29966,134,134,134,0.27856,0.32931,0.18365,1,1,0.450
27.7920,233,BL,30,0.01164,0.14717,0.29982,134,134,134,0.27872,0.07314,0.14305,1,1,0.450
27.7920,233,FR,22,0.33699,-0.12687,0.29986,134,134,134,0.27876,0.44437,-0.15630,1,1,0.450
27.7920,233,BR,15,-0.10944,-0.11239,0.29866,134,134,134,0.27756,-0.04309,-0.12427,1,1,0.450
27.8020,234,FL,6,0.21018,0.16633,0.29973,134,134,134,0.27863,0.32598,0.18403,1,1,0.450
27.8020,234,BL,29,0.00845,0.14759,0.29982,134,134,134,0.27871,0.06654,0.14356,1,1,0.450
27.8020,234,FR,21,0.33374,-0.12667,0.29988,134,134,134,0.27878,0.43732,-0.15602,1,1,0.450
27.8020,234,BR,14,-0.11209,-0.11207,0.29874,134,134,134,0.27764,-0.04696,-0.12383,1,1,0.450
27.8120,234,FL,6,0.20878,0.16714,0.29949,134,134,134,0.27839,0.32121,0.18555,1,1,0.450
27.8120,234,BL,29,0.00535,0.14733,0.29981,134,134,134,0.27871,0.06327,0.13978,1,1,0.450
27.8120,234,FR,21,0.33078,-0.12571,0.29983,134,134,134,0.27873,0.43739,-0.15761,1,1,0.450
27.8120,234,BR,14,-0.11507,-0.11025,0.29872,134,134,134,0.27763,-0.05189,-0.12283,1,1,0.450
27.8220,234,FL,6,0.20789,0.16700,0.29957,134,134,134,0.27847,0.32102,0.18564,1,1,0.450
27.8220,234,BL,29,0.00646,0.14764,0.29982,134,134,134,0.27872,0.06716,0.13998,1,1,0.450
27.8220,234,FR,21,0.33075,-0.12532,0.29984,134,134,134,0.27874,0.43966,-0.15685,1,1,0.450
27.8220,234,BR,14,-0.11577,-0.11028,0.29877,134,134,134,0.27768,-0.05113,-0.12241,1,1,0.450
27.8320,235,FL,5,0.20737,0.16712,0.29954,134,134,134,0.27844,0.31786,0.18611,1,1,0.450
27.8320,235,BL,28,0.00386,0.14803,0.29982,134,134,134,0.27872,0.06055,0.14077,1,1,0.450
27.8320,235,FR,20,0.32821,-0.12500,0.29985,134,134,134,0.27875,0.43275,-0.15614,1,1,0.450
27.8320,235,BR,13,-0.11777,-0.10993,0.29888,134,134,134,0.27778,-0.05491,-0.12207,1,1,0.450
27.8400,235,FL,5,0.20688,0.16766,0.29943,134,134,134,0.27832,0.31726,0.18735,1,1,0.450
27.8420,235,BL,28,0.00476,0.14778,0.29982,134,134,134,0.27871,0.06556,0.13835,1,1,0.450
27.8420,235,FR,20,0.32830,-0.12397,0.29981,134,134,134,0.27871,0.43909,-0.15709,1,1,0.450
27.8420,235,BR,13,-0.11862,-0.10820,0.29892,134,134,134,0.27782,-0.05475,-0.12097,1,1,0.450
27.8520,235,FL,5,0.20611,0.16742,0.29960,134,134,134,0.27850,0.31481,0.18730,1,1,0.450
27.8520,235,BL,28,0.00306,0.14811,0.29982,134,134,134,0.27871,0.06377,0.13868,1,1,0.450
27.8520,235,FR,20,0.32654,-0.12375,0.29986,134,134,134,0.27876,0.43663,-0.15648,1,1,0.450
27.8520,235,BR,13,-0.12009,-0.10834,0.29897,134,134,134,0.27787,-0.05728,-0.12069,1,1,0.450
27.8600,235,FL,5,0.20528,0.16697,0.30030,134,134,134,0.27920,0.31412,0.18715,1,1,0.450
27.8600,235,BL,28,0.00375,0.14849,0.29982,134,134,134,0.27872,0.06633,0.13910,1,1,0.450
27.8600,235,FR,20,0.32631,-0.12346,0.29992,134,134,134,0.27882,0.43824,-0.15602,1,1,0.450
27.8600,235,BR,13,-0.12098,-0.10832,0.29928,134,134,134,0.27818,-0.05686,-0.12012,1,1,0.450
27.8700,236,FL,4,0.20495,0.16667,0.30069,134,134,134,0.27959,0.31207,0.18699,1,1,0.450
27.8720,236,BL,27,0.00237,0.14875,0.29983,134,134,134,0.27872,0.06104,0.13995,1,1,0.450
27.8720,236,FR,19,0.32495,-0.12329,0.29996,134,134,134,0.27885,0.43276,-0.15516,1,1,0.450
27.8720,236,BR,12,-0.12208,-0.10836,0.29945,134,134,134,0.27835,-0.05905,-0.11981,1,1,0.450
27.8800,236,FL,4,0.20475,0.16675,0.30115,134,134,134,0.28004,0.31212,0.18774,1,1,0.450
27.8800,236,BL,27,0.00359,0.14859,0.29982,134,134,134,0.27872,0.06676,0.13848,1,1,0.450
27.8800,236,FR,19,0.32555,-0.12224,0.29996,134,134,134,0.27886,0.43950,-0.15562,1,1,0.450
27.8800,236,BR,12,-0.12240,-0.10685,0.29968,134,134,134,0.27858,-0.05833,-0.11857,1,1,0.450
27.8900,236,FL,4,0.20369,0.16601,0.30182,134,134,134,0.28071,0.30939,0.18708,1,1,0.450
27.8900,236,BL,27,0.00203,0.14896,0.29982,134,134,134,0.27872,0.06525,0.13896,1,1,0.450
27.8900,236,FR,19,0.32386,-0.12212,0.30006,134,134,134,0.27896,0.43738,-0.15493,1,1,0.450
27.8920,236,BR,12,-0.12406,-0.10730,0.29983,134,134,134,0.27873,-0.06047,-0.11819,1,1,0.450
27.9000,237,FL,3,0.20414,0.16553,0.30259,134,134,134,0.28148,0.31040,0.18665,1,1,0.450
27.9000,237,BL,26,0.00361,0.14942,0.29983,134,134,134,0.27873,0.06479,0.14010,1,1,0.450
27.9000,237,FR,18,0.32470,-0.12181,0.30012,134,134,134,0.27902,0.43610,-0.15379,1,1,0.450
27.9000,237,BR,11,-0.12364,-0.10729,0.30016,134,134,134,0.27906,-0.05919,-0.11755,1,1,0.450
27.9120,237,FL,3,0.20296,0.16495,0.30312,134,134,134,0.28200,0.30755,0.18647,1,1,0.450
27.9120,237,BL,26,0.00220,0.14915,0.29983,134,134,134,0.27873,0.06625,0.13913,1,1,0.450
27.9120,237,FR,18,0.32342,-0.12106,0.30015,134,134,134,0.27905,0.43907,-0.15408,1,1,0.450
27.9120,237,BR,11,-0.12544,-0.10635,0.30043,134,134,134,0.27933,-0.06127,-0.11643,1,1,0.450
27.9220,238,FL,2,0.20274,0.16420,0.30390,134,134,134,0.28279,0.30749,0.18582,1,1,0.450
27.9220,238,BL,25,0.00343,0.14980,0.29983,134,134,134,0.27873,0.06530,0.14055,1,1,0.450
27.9220,238,FR,17,0.32381,-0.12073,0.30027,134,134,134,0.27917,0.44049,-0.15313,1,1,0.450
27.9220,238,BR,10,-0.12555,-0.10665,0.30067,134,134,134,0.27956,-0.06063,-0.11573,1,1,0.450
27.9360,238,FL,2,0.20339,0.16408,0.30411,134,134,134,0.28300,0.30879,0.18598,1,1,0.450
27.9360,238,BL,25,0.00513,0.14984,0.29982,134,134,134,0.27872,0.07174,0.14023,1,1,0.450
27.9360,238,FR,17,0.32508,-0.11970,0.30029,134,134,134,0.27919,0.44394,-0.15245,1,1,0.450
27.9360,238,BR,10,-0.12501,-0.10537,0.30093,134,134,134,0.27982,-0.05927,-0.11436,1,1,0.450
27.9480,238,FL,2,0.20237,0.16290,0.30470,134,134,134,0.28359,0.30724,0.18503,1,1,0.450
27.9480,238,BL,25,0.00438,0.15075,0.29981,134,134,134,0.27871,0.07112,0.14142,1,1,0.450
27.9480,238,FR,17,0.32423,-0.11927,0.30040,134,134,134,0.27930,0.44274,-0.15110,1,1,0.450
27.9480,238,BR,10,-0.12605,-0.10586,0.30104,134,134,134,0.27993,-0.06011,-0.11333,1,1,0.450
27.9580,239,FL,1,0.20244,0.16251,0.30504,133,133,133,0.28392,0.30880,0.18507,1,1,0.450
27.9580,239,BL,24,0.00608,0.15170,0.29981,134,134,134,0.27871,0.07017,0.14327,1,1,0.450
27.9580,239,FR,16,0.32538,-0.11853,0.30044,134,134,134,0.27934,0.44876,-0.15056,1,1,0.450
27.9580,239,BR,9,-0.12540,-0.10556,0.30118,134,134,134,0.28008,-0.05842,-0.11211,1,1,0.450
27.9700,239,FL,1,0.20232,0.16219,0.30509,133,133,133,0.28397,0.30829,0.18494,1,1,0.450
27.9700,239,BL,24,0.00621,0.15178,0.29980,134,134,134,0.27870,0.07361,0.14318,1,1,0.450
27.9700,239,FR,16,0.32558,-0.11760,0.30046,134,134,134,0.27936,0.44975,-0.14965,1,1,0.450
27.9700,239,BR,9,-0.12571,-0.10460,0.30118,134,134,134,0.28008,-0.05877,-0.11069,1,1,0.450
27.9800,239,FL,1,0.20290,0.16196,0.30533,133,133,133,0.28421,0.31116,0.18645,1,1,0.450
27.9800,239,BL,24,0.00912,0.15378,0.29978,134,134,134,0.27868,0.07790,0.14538,1,1,0.450
27.9800,239,FR,16,0.32797,-0.11598,0.30056,134,134,134,0.27946,0.45288,-0.14745,1,1,0.450
27.9800,239,BR,9,-0.12365,-0.10356,0.30128,134,134,134,0.28017,-0.05551,-0.10837,1,1,0.450
27.9900,240,FL,30,0.45667,0.16086,0.30001,134,134,134,0.27891,0.55450,0.17106,1,1,0.450
27.9900,240,BL,23,0.01004,0.15523,0.29976,134,134,134,0.27866,0.07467,0.14758,1,1,0.450
27.9900,240,FR,15,0.32891,-0.11481,0.30063,134,134,134,0.27953,0.45345,-0.14585,1,1,0.450
27.9900,240,BR,8,-0.12278,-0.10294,0.30115,134,134,134,0.28004,-0.05457,-0.10651,1,1,0.450
28.0100,240,FL,30,0.45841,0.16169,0.30001,134,134,134,0.27890,0.56789,0.17260,1,1,0.450
28.0100,240,BL,23,0.01138,0.15568,0.29980,134,134,134,0.27869,0.08258,0.14835,1,1,0.450
28.0100,240,FR,15,0.32996,-0.11373,0.30055,134,134,134,0.27944,0.45555,-0.14490,1,1,0.450
28.0100,240,BR,8,-0.12254,-0.10174,0.30103,134,134,134,0.27992,-0.05325,-0.10477,1,1,0.450
28.0180,241,FL,29,0.46154,0.16433,0.30003,134,134,134,0.27893,0.56728,0.17557,1,1,0.450
28.0180,241,BL,22,0.01398,0.15843,0.29977,134,134,134,0.27867,0.08219,0.15231,1,1,0.450
28.0200,241,FR,14,0.33127,-0.11232,0.30070,134,134,134,0.27959,0.45897,-0.14152,1,1,0.450
28.0200,241,BR,7,-0.12272,-0.10195,0.30140,134,134,134,0.28029,-0.05086,-0.10230,1,1,0.450
28.0280,241,FL,29,0.46210,0.16481,0.30002,134,134,134,0.27892,0.57582,0.17644,1,1,0.450
28.0280,241,BL,22,0.01437,0.15840,0.29975,134,134,134,0.27865,0.08741,0.15268,1,1,0.450
28.0280,241,FR,14,0.33137,-0.11207,0.30067,134,134,134,0.27957,0.45992,-0.14096,1,1,0.450
28.0280,241,BR,7,-0.12323,-0.10174,0.30115,134,134,134,0.28004,-0.05120,-0.10142,1,1,0.450
28.0420,242,FL,28,0.46458,0.16589,0.30005,134,134,134,0.27895,0.57407,0.17803,1,1,0.450
28.0420,242,BL,21,0.01641,0.15966,0.29970,134,134,134,0.27860,0.08578,0.15502,1,1,0.450
28.0420,242,FR,13,0.33236,-0.11171,0.30075,134,134,134,0.27964,0.46219,-0.13957,1,1,0.450
28.0420,242,BR,6,-0.12299,-0.10190,0.30107,134,134,134,0.27997,-0.05000,-0.10055,1,1,0.450
28.0520,242,FL,28,0.46625,0.16651,0.30003,134,134,134,0.27893,0.58338,0.17897,1,1,0.450
28.0520,242,BL,21,0.01761,0.15997,0.29969,134,134,134,0.27859,0.09212,0.15559,1,1,0.450
28.0520,242,FR,13,0.33298,-0.11132,0.30068,134,134,134,0.27957,0.46427,-0.13888,1,1,0.450
28.0520,242,BR,6,-0.12301,-0.10151,0.30079,134,134,134,0.27968,-0.04916,-0.09938,1,1,0.450
28.0640,242,FL,28,0.46652,0.16727,0.30006,134,134,134,0.27895,0.58334,0.17958,1,1,0.450
28.0640,242,BL,21,0.01780,0.16094,0.29967,134,134,134,0.27857,0.09252,0.15685,1,1,0.450
28.0640,242,FR,13,0.33286,-0.11092,0.30085,134,134,134,0.27975,0.46406,-0.13796,1,1,0.450
28.0660,242,BR,6,-0.12301,-0.10136,0.30110,134,134,134,0.27999,-0.04941,-0.09851,1,1,0.450
28.0760,243,FL,27,0.46758,0.16810,0.30006,134,134,134,0.27896,0.58017,0.18107,1,1,0.450
28.0760,243,BL,20,0.01860,0.16191,0.29971,134,134,134,0.27861,0.08907,0.15874,1,1,0.450
28.0760,243,FR,12,0.33320,-0.11033,0.30099,134,134,134,0.27989,0.46508,-0.13702,1,1,0.450
28.0780,243,BR,5,-0.12298,-0.10094,0.30157,134,134,134,0.28046,-0.04882,-0.09734,1,1,0.450
28.0860,243,FL,27,0.46759,0.16843,0.30003,134,134,134,0.27892,0.58645,0.18181,1,1,0.450
28.0860,243,BL,20,0.01840,0.16190,0.29972,134,134,134,0.27862,0.09287,0.15896,1,1,0.450
28.0860,243,FR,12,0.33294,-0.11009,0.30107,134,134,134,0.27997,0.46509,-0.13675,1,1,0.450
28.0880,243,BR,5,-0.12328,-0.10046,0.30184,134,134,134,0.28074,-0.04949,-0.09649,1,1,0.450
28.0980,243,FL,27,0.46774,0.16899,0.30006,134,134,134,0.27895,0.58704,0.18225,1,1,0.450
28.0980,243,BL,20,0.01829,0.16272,0.29972,134,134,134,0.27862,0.09350,0.15993,1,1,0.450
28.0980,243,FR,12,0.33245,-0.10969,0.30131,134,134,134,0.28020,0.46491,-0.13605,1,1,0.450
28.0980,243,BR,5,-0.12372,-0.10019,0.30239,134,134,134,0.28128,-0.04972,-0.09556,1,1,0.450
28.1060,244,FL,26,0.46745,0.16975,0.30006,134,134,134,0.27896,0.58164,0.18367,1,1,0.450
28.1080,244,BL,19,0.01801,0.16376,0.29977,134,134,134,0.27866,0.08805,0.16183,1,1,0.450
28.1080,244,FR,11,0.33212,-0.10902,0.30151,134,134,134,0.28040,0.46415,-0.13518,1,1,0.450
28.1080,244,BR,4,-0.12383,-0.09956,0.30308,134,134,134,0.28197,-0.05029,-0.09417,1,1,0.450
28.1180,244,FL,26,0.46799,0.16974,0.30001,134,134,134,0.27891,0.58881,0.18416,1,1,0.450
28.1180,244,BL,19,0.01815,0.16340,0.29978,134,134,134,0.27868,0.09256,0.16176,1,1,0.450
28.1180,244,FR,11,0.33214,-0.10906,0.30161,134,134,134,0.28051,0.46479,-0.13534,1,1,0.450
28.1180,244,BR,4,-0.12393,-0.09915,0.30336,134,134,134,0.28225,-0.05023,-0.09360,1,1,0.450
28.1260,244,FL,26,0.46748,0.17058,0.30005,134,134,134,0.27894,0.58807,0.18481,1,1,0.450
28.1260,244,BL,19,0.01762,0.16467,0.29980,134,134,134,0.27870,0.09212,0.16310,1,1,0.450
28.1260,244,FR,11,0.33144,-0.10840,0.30195,134,134,134,0.28085,0.46359,-0.13428,1,1,0.450
28.1280,244,BR,4,-0.12414,-0.09865,0.30412,134,134,134,0.28300,-0.05125,-0.09225,1,1,0.450
28.1360,245,FL,25,0.46815,0.17125,0.30005,134,134,134,0.27894,0.58412,0.18622,1,1,0.450
28.1360,245,BL,18,0.01811,0.16554,0.29984,134,134,134,0.27874,0.08788,0.16497,1,1,0.450
28.1360,245,FR,10,0.33163,-0.10789,0.30209,134,134,134,0.28098,0.46403,-0.13354,1,1,0.450
28.1360,245,BR,3,-0.12388,-0.09815,0.30450,134,134,134,0.28338,-0.05110,-0.09116,1,1,0.450
28.1460,245,FL,25,0.46761,0.17139,0.29999,134,134,134,0.27888,0.58943,0.18693,1,1,0.450
28.1460,245,BL,18,0.01736,0.16531,0.29986,134,134,134,0.27875,0.09089,0.16521,1,1,0.450
28.1460,245,FR,10,0.33111,-0.10801,0.30224,134,134,134,0.28113,0.46324,-0.13356,1,1,0.450
28.1460,245,BR,3,-0.12405,-0.09790,0.30469,134,134,134,0.28357,-0.05201,-0.09066,1,1,0.450
28.1560,245,FL,25,0.46741,0.17219,0.30003,134,134,134,0.27893,0.58955,0.18760,1,1,0.450
28.1560,245,BL,18,0.01698,0.16630,0.29984,134,134,134,0.27874,0.09105,0.16646,1,1,0.450
28.1560,245,FR,10,0.33050,-0.10769,0.30244,134,134,134,0.28133,0.46261,-0.13263,1,1,0.450
28.1560,245,BR,3,-0.12414,-0.09786,0.30490,133,133,133,0.28378,-0.05284,-0.09004,1,1,0.450
28.1660,246,FL,24,0.46615,0.17281,0.30003,134,134,134,0.27893,0.58299,0.18908,1,1,0.450
28.1660,246,BL,17,0.01578,0.16691,0.29989,134,134,134,0.27879,0.08953,0.16742,1,1,0.450
28.1660,246,FR,9,0.32959,-0.10752,0.30257,134,134,134,0.28146,0.46093,-0.13196,1,1,0.450
28.1660,246,BR,2,-0.12453,-0.09793,0.30511,133,133,133,0.28400,-0.05408,-0.08946,1,1,0.450
28.1760,246,FL,24,0.46586,0.17297,0.29996,134,134,134,0.27886,0.58893,0.18988,1,1,0.450
28.1760,246,BL,17,0.01512,0.16644,0.29989,134,134,134,0.27878,0.08794,0.16868,1,1,0.450
28.1760,246,FR,9,0.32917,-0.10792,0.30265,134,134,134,0.28154,0.46041,-0.13213,1,1,0.450
28.1760,246,BR,2,-0.12449,-0.09797,0.30500,133,133,133,0.28388,-0.05454,-0.08953,1,1,0.450
28.1880,246,FL,24,0.46509,0.17402,0.30001,134,134,134,0.27891,0.58794,0.19100,1,1,0.450
28.1880,246,BL,17,0.01447,0.16748,0.29989,134,134,134,0.27879,0.08697,0.17008,1,1,0.450
28.1900,246,FR,9,0.32883,-0.10754,0.30282,134,134,134,0.28171,0.45931,-0.13100,1,1,0.450
28.1900,246,BR,2,-0.12408,-0.09789,0.30495,133,133,133,0.28383,-0.05551,-0.08915,1,1,0.450
28.2020,247,FL,23,0.46412,0.17502,0.30001,134,134,134,0.27891,0.58199,0.19302,1,1,0.450
28.2020,247,BL,16,0.01351,0.16819,0.29994,134,134,134,0.27884,0.08590,0.17140,1,1,0.450
28.2020,247,FR,8,0.32834,-0.10736,0.30285,134,134,134,0.28174,0.45812,-0.13006,1,1,0.450
