time,current_plan_index,step_k,leg,x,y,hip_x,n_valid
57.4820,1916,3,BL,8.11877,0.20693,8.04877,132
57.4820,1916,4,FL,8.50614,0.20328,8.43614,91
57.4820,1916,5,BR,8.11727,-0.07706,8.04727,91
57.4820,1916,6,FR,8.50464,-0.08070,8.43464,91
57.4820,1916,7,BL,8.12113,0.20693,8.05113,91
57.4820,1916,8,FL,8.50850,0.20328,8.43850,91
57.4820,1916,9,BR,8.11963,-0.07706,8.04963,91
57.4820,1916,10,FR,8.50701,-0.08070,8.43701,91
57.4820,1916,11,BL,8.12349,0.20693,8.05349,91
57.4820,1916,12,FL,8.51086,0.20328,8.44086,91
57.4820,1916,13,BR,8.12199,-0.07706,8.05199,91
57.4820,1916,14,FR,8.50937,-0.08070,8.43937,91
57.4820,1916,15,BL,8.12585,0.20693,8.05585,91
57.4820,1916,16,FL,8.51323,0.20328,8.44323,91
57.4820,1916,17,BR,8.12435,-0.07706,8.05435,91
57.4820,1916,18,FR,8.51173,-0.08070,8.44173,91
57.4820,1916,19,BL,8.12821,0.20693,8.05821,91
57.4820,1916,20,FL,8.51559,0.20328,8.44559,91
57.4820,1916,21,BR,8.12672,-0.07706,8.05672,91
57.4820,1916,22,FR,8.51409,-0.08070,8.44409,91
57.4820,1916,23,BL,8.13058,0.20693,8.06058,91
57.4820,1916,24,FL,8.51795,0.20328,8.44795,91
57.4820,1916,25,BR,8.12908,-0.07706,8.05908,91
57.4820,1916,26,FR,8.51645,-0.08070,8.44645,91
57.4820,1916,27,BL,8.13294,0.20693,8.06294,91
57.4820,1916,28,FL,8.52031,0.20328,8.45031,91
57.4820,1916,29,BR,8.13144,-0.07706,8.06144,91
57.4820,1916,30,FR,8.51881,-0.08070,8.44881,91
57.4820,1916,31,BL,8.13530,0.20693,8.06530,91
