time,current_plan_index,phase,period,dt,leg,event_ordinal,pred_touchdown_horizon_index,pred_touchdown_time
20.8480,694,4,30,0.03000,FL,0,26,21.60000
20.8480,694,4,30,0.03000,BL,0,19,21.39000
20.8480,694,4,30,0.03000,FR,0,11,21.15000
20.8480,694,4,30,0.03000,BR,0,4,20.94000
20.8480,694,4,30,0.03000,BR,1,34,21.84000
20.8860,696,6,30,0.03000,FL,0,24,21.60000
20.8860,696,6,30,0.03000,BL,0,17,21.39000
20.8860,696,6,30,0.03000,FR,0,9,21.15000
20.8860,696,6,30,0.03000,FR,1,39,22.05000
20.8860,696,6,30,0.03000,BR,0,2,20.94000
20.8860,696,6,30,0.03000,BR,1,32,21.84000
20.8960,696,6,30,0.03000,FL,0,24,21.60000
20.8960,696,6,30,0.03000,BL,0,17,21.39000
20.8960,696,6,30,0.03000,FR,0,9,21.15000
20.8960,696,6,30,0.03000,FR,1,39,22.05000
20.8960,696,6,30,0.03000,BR,0,2,20.94000
20.8960,696,6,30,0.03000,BR,1,32,21.84000
20.9060,696,6,30,0.03000,FL,0,24,21.60000
20.9060,696,6,30,0.03000,BL,0,17,21.39000
20.9060,696,6,30,0.03000,FR,0,9,21.15000
20.9060,696,6,30,0.03000,FR,1,39,22.05000
20.9060,696,6,30,0.03000,BR,0,2,20.94000
20.9060,696,6,30,0.03000,BR,1,32,21.84000
20.9160,697,7,30,0.03000,FL,0,23,21.60000
20.9160,697,7,30,0.03000,BL,0,16,21.39000
20.9160,697,7,30,0.03000,FR,0,8,21.15000
20.9160,697,7,30,0.03000,FR,1,38,22.05000
20.9160,697,7,30,0.03000,BR,0,1,20.94000
20.9160,697,7,30,0.03000,BR,1,31,21.84000
20.9340,697,7,30,0.03000,FL,0,23,21.60000
20.9340,697,7,30,0.03000,BL,0,16,21.39000
20.9340,697,7,30,0.03000,FR,0,8,21.15000
20.9340,697,7,30,0.03000,FR,1,38,22.05000
20.9340,697,7,30,0.03000,BR,0,1,20.94000
20.9340,697,7,30,0.03000,BR,1,31,21.84000
20.9460,698,8,30,0.03000,FL,0,22,21.60000
20.9460,698,8,30,0.03000,BL,0,15,21.39000
20.9460,698,8,30,0.03000,FR,0,7,21.15000
20.9460,698,8,30,0.03000,FR,1,37,22.05000
20.9460,698,8,30,0.03000,BR,0,30,21.84000
20.9540,698,8,30,0.03000,FL,0,22,21.60000
20.9540,698,8,30,0.03000,BL,0,15,21.39000
20.9540,698,8,30,0.03000,FR,0,7,21.15000
20.9540,698,8,30,0.03000,FR,1,37,22.05000
20.9540,698,8,30,0.03000,BR,0,30,21.84000
20.9640,698,8,30,0.03000,FL,0,22,21.60000
20.9640,698,8,30,0.03000,BL,0,15,21.39000
20.9640,698,8,30,0.03000,FR,0,7,21.15000
20.9640,698,8,30,0.03000,FR,1,37,22.05000
20.9640,698,8,30,0.03000,BR,0,30,21.84000
20.9740,699,9,30,0.03000,FL,0,21,21.60000
20.9740,699,9,30,0.03000,BL,0,14,21.39000
20.9740,699,9,30,0.03000,FR,0,6,21.15000
20.9740,699,9,30,0.03000,FR,1,36,22.05000
20.9740,699,9,30,0.03000,BR,0,29,21.84000
20.9840,699,9,30,0.03000,FL,0,21,21.60000
20.9840,699,9,30,0.03000,BL,0,14,21.39000
20.9840,699,9,30,0.03000,FR,0,6,21.15000
20.9840,699,9,30,0.03000,FR,1,36,22.05000
20.9840,699,9,30,0.03000,BR,0,29,21.84000
20.9940,699,9,30,0.03000,FL,0,21,21.60000
20.9940,699,9,30,0.03000,BL,0,14,21.39000
20.9940,699,9,30,0.03000,FR,0,6,21.15000
20.9940,699,9,30,0.03000,FR,1,36,22.05000
20.9940,699,9,30,0.03000,BR,0,29,21.84000
21.0020,700,10,30,0.03000,FL,0,20,21.60000
21.0020,700,10,30,0.03000,BL,0,13,21.39000
21.0020,700,10,30,0.03000,FR,0,5,21.15000
21.0020,700,10,30,0.03000,FR,1,35,22.05000
21.0020,700,10,30,0.03000,BR,0,28,21.84000
21.0120,700,10,30,0.03000,FL,0,20,21.60000
21.0120,700,10,30,0.03000,BL,0,13,21.39000
21.0120,700,10,30,0.03000,FR,0,5,21.15000
21.0120,700,10,30,0.03000,FR,1,35,22.05000
21.0120,700,10,30,0.03000,BR,0,28,21.84000
21.0220,700,10,30,0.03000,FL,0,20,21.60000
21.0220,700,10,30,0.03000,BL,0,13,21.39000
21.0220,700,10,30,0.03000,FR,0,5,21.15000
21.0220,700,10,30,0.03000,FR,1,35,22.05000
21.0220,700,10,30,0.03000,BR,0,28,21.84000
21.0300,701,11,30,0.03000,FL,0,19,21.60000
21.0300,701,11,30,0.03000,BL,0,12,21.39000
21.0300,701,11,30,0.03000,FR,0,4,21.15000
21.0300,701,11,30,0.03000,FR,1,34,22.05000
21.0300,701,11,30,0.03000,BR,0,27,21.84000
21.0420,701,11,30,0.03000,FL,0,19,21.60000
21.0420,701,11,30,0.03000,BL,0,12,21.39000
21.0420,701,11,30,0.03000,FR,0,4,21.15000
21.0420,701,11,30,0.03000,FR,1,34,22.05000
21.0420,701,11,30,0.03000,BR,0,27,21.84000
21.0500,701,11,30,0.03000,FL,0,19,21.60000
21.0500,701,11,30,0.03000,BL,0,12,21.39000
21.0500,701,11,30,0.03000,FR,0,4,21.15000
21.0500,701,11,30,0.03000,FR,1,34,22.05000
21.0500,701,11,30,0.03000,BR,0,27,21.84000
21.0600,702,12,30,0.03000,FL,0,18,21.60000
21.0600,702,12,30,0.03000,BL,0,11,21.39000
21.0600,702,12,30,0.03000,FR,0,3,21.15000
21.0600,702,12,30,0.03000,FR,1,33,22.05000
21.0600,702,12,30,0.03000,BR,0,26,21.84000
21.0700,702,12,30,0.03000,FL,0,18,21.60000
21.0700,702,12,30,0.03000,BL,0,11,21.39000
21.0700,702,12,30,0.03000,FR,0,3,21.15000
21.0700,702,12,30,0.03000,FR,1,33,22.05000
21.0700,702,12,30,0.03000,BR,0,26,21.84000
21.0780,702,12,30,0.03000,FL,0,18,21.60000
21.0780,702,12,30,0.03000,BL,0,11,21.39000
21.0780,702,12,30,0.03000,FR,0,3,21.15000
21.0780,702,12,30,0.03000,FR,1,33,22.05000
21.0780,702,12,30,0.03000,BR,0,26,21.84000
21.0900,703,13,30,0.03000,FL,0,17,21.60000
21.0900,703,13,30,0.03000,BL,0,10,21.39000
21.0900,703,13,30,0.03000,FR,0,2,21.15000
21.0900,703,13,30,0.03000,FR,1,32,22.05000
21.0900,703,13,30,0.03000,BR,0,25,21.84000
21.0980,703,13,30,0.03000,FL,0,17,21.60000
21.0980,703,13,30,0.03000,BL,0,10,21.39000
21.0980,703,13,30,0.03000,FR,0,2,21.15000
21.0980,703,13,30,0.03000,FR,1,32,22.05000
21.0980,703,13,30,0.03000,BR,0,25,21.84000
21.1080,703,13,30,0.03000,FL,0,17,21.60000
21.1080,703,13,30,0.03000,BL,0,10,21.39000
21.1080,703,13,30,0.03000,FR,0,2,21.15000
21.1080,703,13,30,0.03000,FR,1,32,22.05000
21.1080,703,13,30,0.03000,BR,0,25,21.84000
21.1160,703,13,30,0.03000,FL,0,17,21.60000
21.1160,703,13,30,0.03000,BL,0,10,21.39000
21.1160,703,13,30,0.03000,FR,0,2,21.15000
21.1160,703,13,30,0.03000,FR,1,32,22.05000
21.1160,703,13,30,0.03000,BR,0,25,21.84000
21.1260,704,14,30,0.03000,FL,0,16,21.60000
21.1260,704,14,30,0.03000,BL,0,9,21.39000
21.1260,704,14,30,0.03000,BL,1,39,22.29000
21.1260,704,14,30,0.03000,FR,0,1,21.15000
21.1260,704,14,30,0.03000,FR,1,31,22.05000
21.1260,704,14,30,0.03000,BR,0,24,21.84000
21.1360,704,14,30,0.03000,FL,0,16,21.60000
21.1360,704,14,30,0.03000,BL,0,9,21.39000
21.1360,704,14,30,0.03000,BL,1,39,22.29000
21.1360,704,14,30,0.03000,FR,0,1,21.15000
21.1360,704,14,30,0.03000,FR,1,31,22.05000
21.1360,704,14,30,0.03000,BR,0,24,21.84000
21.1460,704,14,30,0.03000,FL,0,16,21.60000
21.1460,704,14,30,0.03000,BL,0,9,21.39000
21.1460,704,14,30,0.03000,BL,1,39,22.29000
21.1460,704,14,30,0.03000,FR,0,1,21.15000
21.1460,704,14,30,0.03000,FR,1,31,22.05000
21.1460,704,14,30,0.03000,BR,0,24,21.84000
21.1560,705,15,30,0.03000,FL,0,15,21.60000
21.1560,705,15,30,0.03000,BL,0,8,21.39000
21.1560,705,15,30,0.03000,BL,1,38,22.29000
21.1560,705,15,30,0.03000,FR,0,30,22.05000
21.1560,705,15,30,0.03000,BR,0,23,21.84000
21.1740,705,15,30,0.03000,FL,0,15,21.60000
21.1740,705,15,30,0.03000,BL,0,8,21.39000
21.1740,705,15,30,0.03000,BL,1,38,22.29000
21.1740,705,15,30,0.03000,FR,0,30,22.05000
21.1740,705,15,30,0.03000,BR,0,23,21.84000
21.1860,706,16,30,0.03000,FL,0,14,21.60000
21.1860,706,16,30,0.03000,BL,0,7,21.39000
21.1860,706,16,30,0.03000,BL,1,37,22.29000
21.1860,706,16,30,0.03000,FR,0,29,22.05000
21.1860,706,16,30,0.03000,BR,0,22,21.84000
21.1940,706,16,30,0.03000,FL,0,14,21.60000
21.1940,706,16,30,0.03000,BL,0,7,21.39000
21.1940,706,16,30,0.03000,BL,1,37,22.29000
21.1940,706,16,30,0.03000,FR,0,29,22.05000
21.1940,706,16,30,0.03000,BR,0,22,21.84000
21.2040,706,16,30,0.03000,FL,0,14,21.60000
21.2040,706,16,30,0.03000,BL,0,7,21.39000
21.2040,706,16,30,0.03000,BL,1,37,22.29000
21.2040,706,16,30,0.03000,FR,0,29,22.05000
21.2040,706,16,30,0.03000,BR,0,22,21.84000
21.2140,707,17,30,0.03000,FL,0,13,21.60000
21.2140,707,17,30,0.03000,BL,0,6,21.39000
21.2140,707,17,30,0.03000,BL,1,36,22.29000
21.2140,707,17,30,0.03000,FR,0,28,22.05000
21.2140,707,17,30,0.03000,BR,0,21,21.84000
21.2240,707,17,30,0.03000,FL,0,13,21.60000
21.2240,707,17,30,0.03000,BL,0,6,21.39000
21.2240,707,17,30,0.03000,BL,1,36,22.29000
21.2240,707,17,30,0.03000,FR,0,28,22.05000
21.2240,707,17,30,0.03000,BR,0,21,21.84000
21.2340,707,17,30,0.03000,FL,0,13,21.60000
21.2340,707,17,30,0.03000,BL,0,6,21.39000
21.2340,707,17,30,0.03000,BL,1,36,22.29000
21.2340,707,17,30,0.03000,FR,0,28,22.05000
21.2340,707,17,30,0.03000,BR,0,21,21.84000
21.2420,708,18,30,0.03000,FL,0,12,21.60000
21.2420,708,18,30,0.03000,BL,0,5,21.39000
21.2420,708,18,30,0.03000,BL,1,35,22.29000
21.2420,708,18,30,0.03000,FR,0,27,22.05000
21.2420,708,18,30,0.03000,BR,0,20,21.84000
21.2540,708,18,30,0.03000,FL,0,12,21.60000
21.2540,708,18,30,0.03000,BL,0,5,21.39000
21.2540,708,18,30,0.03000,BL,1,35,22.29000
21.2540,708,18,30,0.03000,FR,0,27,22.05000
21.2540,708,18,30,0.03000,BR,0,20,21.84000
21.2620,708,18,30,0.03000,FL,0,12,21.60000
21.2620,708,18,30,0.03000,BL,0,5,21.39000
21.2620,708,18,30,0.03000,BL,1,35,22.29000
21.2620,708,18,30,0.03000,FR,0,27,22.05000
21.2620,708,18,30,0.03000,BR,0,20,21.84000
21.2720,709,19,30,0.03000,FL,0,11,21.60000
21.2720,709,19,30,0.03000,BL,0,4,21.39000
21.2720,709,19,30,0.03000,BL,1,34,22.29000
21.2720,709,19,30,0.03000,FR,0,26,22.05000
21.2720,709,19,30,0.03000,BR,0,19,21.84000
21.2820,709,19,30,0.03000,FL,0,11,21.60000
21.2820,709,19,30,0.03000,BL,0,4,21.39000
21.2820,709,19,30,0.03000,BL,1,34,22.29000
21.2820,709,19,30,0.03000,FR,0,26,22.05000
21.2820,709,19,30,0.03000,BR,0,19,21.84000
21.3100,710,20,30,0.03000,FL,0,10,21.60000
21.3100,710,20,30,0.03000,BL,0,3,21.39000
21.3100,710,20,30,0.03000,BL,1,33,22.29000
21.3100,710,20,30,0.03000,FR,0,25,22.05000
21.3100,710,20,30,0.03000,BR,0,18,21.84000
21.3200,710,20,30,0.03000,FL,0,10,21.60000
21.3200,710,20,30,0.03000,BL,0,3,21.39000
21.3200,710,20,30,0.03000,BL,1,33,22.29000
21.3200,710,20,30,0.03000,FR,0,25,22.05000
21.3200,710,20,30,0.03000,BR,0,18,21.84000
21.3300,711,21,30,0.03000,FL,0,9,21.60000
21.3300,711,21,30,0.03000,FL,1,39,22.50000
21.3300,711,21,30,0.03000,BL,0,2,21.39000
21.3300,711,21,30,0.03000,BL,1,32,22.29000
21.3300,711,21,30,0.03000,FR,0,24,22.05000
21.3300,711,21,30,0.03000,BR,0,17,21.84000
21.3380,711,21,30,0.03000,FL,0,9,21.60000
21.3380,711,21,30,0.03000,FL,1,39,22.50000
21.3380,711,21,30,0.03000,BL,0,2,21.39000
21.3380,711,21,30,0.03000,BL,1,32,22.29000
21.3380,711,21,30,0.03000,FR,0,24,22.05000
21.3380,711,21,30,0.03000,BR,0,17,21.84000
21.3480,711,21,30,0.03000,FL,0,9,21.60000
21.3480,711,21,30,0.03000,FL,1,39,22.50000
21.3480,711,21,30,0.03000,BL,0,2,21.39000
21.3480,711,21,30,0.03000,BL,1,32,22.29000
21.3480,711,21,30,0.03000,FR,0,24,22.05000
21.3480,711,21,30,0.03000,BR,0,17,21.84000
21.3580,711,21,30,0.03000,FL,0,9,21.60000
21.3580,711,21,30,0.03000,FL,1,39,22.50000
21.3580,711,21,30,0.03000,BL,0,2,21.39000
21.3580,711,21,30,0.03000,BL,1,32,22.29000
21.3580,711,21,30,0.03000,FR,0,24,22.05000
21.3580,711,21,30,0.03000,BR,0,17,21.84000
21.3680,712,22,30,0.03000,FL,0,8,21.60000
21.3680,712,22,30,0.03000,FL,1,38,22.50000
21.3680,712,22,30,0.03000,BL,0,1,21.39000
21.3680,712,22,30,0.03000,BL,1,31,22.29000
21.3680,712,22,30,0.03000,FR,0,23,22.05000
21.3680,712,22,30,0.03000,BR,0,16,21.84000
21.3880,712,22,30,0.03000,FL,0,8,21.60000
21.3880,712,22,30,0.03000,FL,1,38,22.50000
21.3880,712,22,30,0.03000,BL,0,1,21.39000
21.3880,712,22,30,0.03000,BL,1,31,22.29000
21.3880,712,22,30,0.03000,FR,0,23,22.05000
21.3880,712,22,30,0.03000,BR,0,16,21.84000
21.3980,713,23,30,0.03000,FL,0,7,21.60000
21.3980,713,23,30,0.03000,FL,1,37,22.50000
21.3980,713,23,30,0.03000,BL,0,30,22.29000
21.3980,713,23,30,0.03000,FR,0,22,22.05000
21.3980,713,23,30,0.03000,BR,0,15,21.84000
21.4100,713,23,30,0.03000,FL,0,7,21.60000
21.4100,713,23,30,0.03000,FL,1,37,22.50000
21.4100,713,23,30,0.03000,BL,0,30,22.29000
21.4100,713,23,30,0.03000,FR,0,22,22.05000
21.4100,713,23,30,0.03000,BR,0,15,21.84000
21.4220,714,24,30,0.03000,FL,0,6,21.60000
21.4220,714,24,30,0.03000,FL,1,36,22.50000
21.4220,714,24,30,0.03000,BL,0,29,22.29000
21.4220,714,24,30,0.03000,FR,0,21,22.05000
21.4220,714,24,30,0.03000,BR,0,14,21.84000
21.4340,714,24,30,0.03000,FL,0,6,21.60000
21.4340,714,24,30,0.03000,FL,1,36,22.50000
21.4340,714,24,30,0.03000,BL,0,29,22.29000
21.4340,714,24,30,0.03000,FR,0,21,22.05000
21.4340,714,24,30,0.03000,BR,0,14,21.84000
21.4440,714,24,30,0.03000,FL,0,6,21.60000
21.4440,714,24,30,0.03000,FL,1,36,22.50000
21.4440,714,24,30,0.03000,BL,0,29,22.29000
21.4440,714,24,30,0.03000,FR,0,21,22.05000
21.4440,714,24,30,0.03000,BR,0,14,21.84000
21.4540,715,25,30,0.03000,FL,0,5,21.60000
21.4540,715,25,30,0.03000,FL,1,35,22.50000
21.4540,715,25,30,0.03000,BL,0,28,22.29000
21.4540,715,25,30,0.03000,FR,0,20,22.05000
21.4540,715,25,30,0.03000,BR,0,13,21.84000
21.4640,715,25,30,0.03000,FL,0,5,21.60000
21.4640,715,25,30,0.03000,FL,1,35,22.50000
21.4640,715,25,30,0.03000,BL,0,28,22.29000
21.4640,715,25,30,0.03000,FR,0,20,22.05000
21.4640,715,25,30,0.03000,BR,0,13,21.84000
21.4740,715,25,30,0.03000,FL,0,5,21.60000
21.4740,715,25,30,0.03000,FL,1,35,22.50000
21.4740,715,25,30,0.03000,BL,0,28,22.29000
21.4740,715,25,30,0.03000,FR,0,20,22.05000
21.4740,715,25,30,0.03000,BR,0,13,21.84000
21.4840,716,26,30,0.03000,FL,0,4,21.60000
21.4840,716,26,30,0.03000,FL,1,34,22.50000
21.4840,716,26,30,0.03000,BL,0,27,22.29000
21.4840,716,26,30,0.03000,FR,0,19,22.05000
21.4840,716,26,30,0.03000,BR,0,12,21.84000
21.4920,716,26,30,0.03000,FL,0,4,21.60000
21.4920,716,26,30,0.03000,FL,1,34,22.50000
21.4920,716,26,30,0.03000,BL,0,27,22.29000
21.4920,716,26,30,0.03000,FR,0,19,22.05000
21.4920,716,26,30,0.03000,BR,0,12,21.84000
21.5020,716,26,30,0.03000,FL,0,4,21.60000
21.5020,716,26,30,0.03000,FL,1,34,22.50000
21.5020,716,26,30,0.03000,BL,0,27,22.29000
21.5020,716,26,30,0.03000,FR,0,19,22.05000
21.5020,716,26,30,0.03000,BR,0,12,21.84000
21.5120,717,27,30,0.03000,FL,0,3,21.60000
21.5120,717,27,30,0.03000,FL,1,33,22.50000
21.5120,717,27,30,0.03000,BL,0,26,22.29000
21.5120,717,27,30,0.03000,FR,0,18,22.05000
21.5120,717,27,30,0.03000,BR,0,11,21.84000
21.5220,717,27,30,0.03000,FL,0,3,21.60000
21.5220,717,27,30,0.03000,FL,1,33,22.50000
21.5220,717,27,30,0.03000,BL,0,26,22.29000
21.5220,717,27,30,0.03000,FR,0,18,22.05000
21.5220,717,27,30,0.03000,BR,0,11,21.84000
21.5320,717,27,30,0.03000,FL,0,3,21.60000
21.5320,717,27,30,0.03000,FL,1,33,22.50000
21.5320,717,27,30,0.03000,BL,0,26,22.29000
21.5320,717,27,30,0.03000,FR,0,18,22.05000
21.5320,717,27,30,0.03000,BR,0,11,21.84000
21.5420,718,28,30,0.03000,FL,0,2,21.60000
21.5420,718,28,30,0.03000,FL,1,32,22.50000
21.5420,718,28,30,0.03000,BL,0,25,22.29000
21.5420,718,28,30,0.03000,FR,0,17,22.05000
21.5420,718,28,30,0.03000,BR,0,10,21.84000
21.5500,718,28,30,0.03000,FL,0,2,21.60000
21.5500,718,28,30,0.03000,FL,1,32,22.50000
21.5500,718,28,30,0.03000,BL,0,25,22.29000
21.5500,718,28,30,0.03000,FR,0,17,22.05000
21.5500,718,28,30,0.03000,BR,0,10,21.84000
21.5620,718,28,30,0.03000,FL,0,2,21.60000
21.5620,718,28,30,0.03000,FL,1,32,22.50000
21.5620,718,28,30,0.03000,BL,0,25,22.29000
21.5620,718,28,30,0.03000,FR,0,17,22.05000
21.5620,718,28,30,0.03000,BR,0,10,21.84000
21.5720,719,29,30,0.03000,FL,0,1,21.60000
21.5720,719,29,30,0.03000,FL,1,31,22.50000
21.5720,719,29,30,0.03000,BL,0,24,22.29000
21.5720,719,29,30,0.03000,FR,0,16,22.05000
21.5720,719,29,30,0.03000,BR,0,9,21.84000
21.5720,719,29,30,0.03000,BR,1,39,22.74000
21.5800,719,29,30,0.03000,FL,0,1,21.60000
21.5800,719,29,30,0.03000,FL,1,31,22.50000
21.5800,719,29,30,0.03000,BL,0,24,22.29000
21.5800,719,29,30,0.03000,FR,0,16,22.05000
21.5800,719,29,30,0.03000,BR,0,9,21.84000
21.5800,719,29,30,0.03000,BR,1,39,22.74000
21.5900,719,29,30,0.03000,FL,0,1,21.60000
21.5900,719,29,30,0.03000,FL,1,31,22.50000
21.5900,719,29,30,0.03000,BL,0,24,22.29000
21.5900,719,29,30,0.03000,FR,0,16,22.05000
21.5900,719,29,30,0.03000,BR,0,9,21.84000
21.5900,719,29,30,0.03000,BR,1,39,22.74000
21.6000,720,0,30,0.03000,FL,0,30,22.50000
21.6000,720,0,30,0.03000,BL,0,23,22.29000
21.6000,720,0,30,0.03000,FR,0,15,22.05000
21.6000,720,0,30,0.03000,BR,0,8,21.84000
21.6000,720,0,30,0.03000,BR,1,38,22.74000
21.6220,720,0,30,0.03000,FL,0,30,22.50000
21.6220,720,0,30,0.03000,BL,0,23,22.29000
21.6220,720,0,30,0.03000,FR,0,15,22.05000
21.6220,720,0,30,0.03000,BR,0,8,21.84000
21.6220,720,0,30,0.03000,BR,1,38,22.74000
21.6320,721,1,30,0.03000,FL,0,29,22.50000
21.6320,721,1,30,0.03000,BL,0,22,22.29000
21.6320,721,1,30,0.03000,FR,0,14,22.05000
21.6320,721,1,30,0.03000,BR,0,7,21.84000
21.6320,721,1,30,0.03000,BR,1,37,22.74000
21.6440,721,1,30,0.03000,FL,0,29,22.50000
21.6440,721,1,30,0.03000,BL,0,22,22.29000
21.6440,721,1,30,0.03000,FR,0,14,22.05000
21.6440,721,1,30,0.03000,BR,0,7,21.84000
21.6440,721,1,30,0.03000,BR,1,37,22.74000
21.6540,721,1,30,0.03000,FL,0,29,22.50000
21.6540,721,1,30,0.03000,BL,0,22,22.29000
21.6540,721,1,30,0.03000,FR,0,14,22.05000
21.6540,721,1,30,0.03000,BR,0,7,21.84000
21.6540,721,1,30,0.03000,BR,1,37,22.74000
21.6640,722,2,30,0.03000,FL,0,28,22.50000
21.6640,722,2,30,0.03000,BL,0,21,22.29000
21.6640,722,2,30,0.03000,FR,0,13,22.05000
21.6640,722,2,30,0.03000,BR,0,6,21.84000
21.6640,722,2,30,0.03000,BR,1,36,22.74000
21.6740,722,2,30,0.03000,FL,0,28,22.50000
21.6740,722,2,30,0.03000,BL,0,21,22.29000
21.6740,722,2,30,0.03000,FR,0,13,22.05000
21.6740,722,2,30,0.03000,BR,0,6,21.84000
21.6740,722,2,30,0.03000,BR,1,36,22.74000
21.6840,722,2,30,0.03000,FL,0,28,22.50000
21.6840,722,2,30,0.03000,BL,0,21,22.29000
21.6840,722,2,30,0.03000,FR,0,13,22.05000
21.6840,722,2,30,0.03000,BR,0,6,21.84000
21.6840,722,2,30,0.03000,BR,1,36,22.74000
21.6920,723,3,30,0.03000,FL,0,27,22.50000
21.6920,723,3,30,0.03000,BL,0,20,22.29000
21.6920,723,3,30,0.03000,FR,0,12,22.05000
21.6920,723,3,30,0.03000,BR,0,5,21.84000
21.6920,723,3,30,0.03000,BR,1,35,22.74000
21.7020,723,3,30,0.03000,FL,0,27,22.50000
21.7020,723,3,30,0.03000,BL,0,20,22.29000
21.7020,723,3,30,0.03000,FR,0,12,22.05000
21.7020,723,3,30,0.03000,BR,0,5,21.84000
21.7020,723,3,30,0.03000,BR,1,35,22.74000
21.7120,723,3,30,0.03000,FL,0,27,22.50000
21.7120,723,3,30,0.03000,BL,0,20,22.29000
21.7120,723,3,30,0.03000,FR,0,12,22.05000
21.7120,723,3,30,0.03000,BR,0,5,21.84000
21.7120,723,3,30,0.03000,BR,1,35,22.74000
21.7220,724,4,30,0.03000,FL,0,26,22.50000
21.7220,724,4,30,0.03000,BL,0,19,22.29000
21.7220,724,4,30,0.03000,FR,0,11,22.05000
21.7220,724,4,30,0.03000,BR,0,4,21.84000
21.7220,724,4,30,0.03000,BR,1,34,22.74000
21.7320,724,4,30,0.03000,FL,0,26,22.50000
21.7320,724,4,30,0.03000,BL,0,19,22.29000
21.7320,724,4,30,0.03000,FR,0,11,22.05000
21.7320,724,4,30,0.03000,BR,0,4,21.84000
21.7320,724,4,30,0.03000,BR,1,34,22.74000
21.7420,724,4,30,0.03000,FL,0,26,22.50000
21.7420,724,4,30,0.03000,BL,0,19,22.29000
21.7420,724,4,30,0.03000,FR,0,11,22.05000
21.7420,724,4,30,0.03000,BR,0,4,21.84000
21.7420,724,4,30,0.03000,BR,1,34,22.74000
21.7520,725,5,30,0.03000,FL,0,25,22.50000
21.7520,725,5,30,0.03000,BL,0,18,22.29000
21.7520,725,5,30,0.03000,FR,0,10,22.05000
21.7520,725,5,30,0.03000,BR,0,3,21.84000
21.7520,725,5,30,0.03000,BR,1,33,22.74000
21.7600,725,5,30,0.03000,FL,0,25,22.50000
21.7600,725,5,30,0.03000,BL,0,18,22.29000
21.7600,725,5,30,0.03000,FR,0,10,22.05000
21.7600,725,5,30,0.03000,BR,0,3,21.84000
21.7600,725,5,30,0.03000,BR,1,33,22.74000
21.7700,725,5,30,0.03000,FL,0,25,22.50000
21.7700,725,5,30,0.03000,BL,0,18,22.29000
21.7700,725,5,30,0.03000,FR,0,10,22.05000
21.7700,725,5,30,0.03000,BR,0,3,21.84000
21.7700,725,5,30,0.03000,BR,1,33,22.74000
21.7800,726,6,30,0.03000,FL,0,24,22.50000
21.7800,726,6,30,0.03000,BL,0,17,22.29000
21.7800,726,6,30,0.03000,FR,0,9,22.05000
21.7800,726,6,30,0.03000,FR,1,39,22.95000
21.7800,726,6,30,0.03000,BR,0,2,21.84000
21.7800,726,6,30,0.03000,BR,1,32,22.74000
21.7900,726,6,30,0.03000,FL,0,24,22.50000
21.7900,726,6,30,0.03000,BL,0,17,22.29000
21.7900,726,6,30,0.03000,FR,0,9,22.05000
21.7900,726,6,30,0.03000,FR,1,39,22.95000
21.7900,726,6,30,0.03000,BR,0,2,21.84000
21.7900,726,6,30,0.03000,BR,1,32,22.74000
21.8000,726,6,30,0.03000,FL,0,24,22.50000
21.8000,726,6,30,0.03000,BL,0,17,22.29000
21.8000,726,6,30,0.03000,FR,0,9,22.05000
21.8000,726,6,30,0.03000,FR,1,39,22.95000
21.8000,726,6,30,0.03000,BR,0,2,21.84000
21.8000,726,6,30,0.03000,BR,1,32,22.74000
21.8100,727,7,30,0.03000,FL,0,23,22.50000
21.8100,727,7,30,0.03000,BL,0,16,22.29000
21.8100,727,7,30,0.03000,FR,0,8,22.05000
21.8100,727,7,30,0.03000,FR,1,38,22.95000
21.8100,727,7,30,0.03000,BR,0,1,21.84000
21.8100,727,7,30,0.03000,BR,1,31,22.74000
21.8300,727,7,30,0.03000,FL,0,23,22.50000
21.8300,727,7,30,0.03000,BL,0,16,22.29000
21.8300,727,7,30,0.03000,FR,0,8,22.05000
21.8300,727,7,30,0.03000,FR,1,38,22.95000
21.8300,727,7,30,0.03000,BR,0,1,21.84000
21.8300,727,7,30,0.03000,BR,1,31,22.74000
21.8400,728,8,30,0.03000,FL,0,22,22.50000
21.8400,728,8,30,0.03000,BL,0,15,22.29000
21.8400,728,8,30,0.03000,FR,0,7,22.05000
21.8400,728,8,30,0.03000,FR,1,37,22.95000
21.8400,728,8,30,0.03000,BR,0,30,22.74000
21.8500,728,8,30,0.03000,FL,0,22,22.50000
21.8500,728,8,30,0.03000,BL,0,15,22.29000
21.8500,728,8,30,0.03000,FR,0,7,22.05000
21.8500,728,8,30,0.03000,FR,1,37,22.95000
21.8500,728,8,30,0.03000,BR,0,30,22.74000
21.8580,728,8,30,0.03000,FL,0,22,22.50000
21.8580,728,8,30,0.03000,BL,0,15,22.29000
21.8580,728,8,30,0.03000,FR,0,7,22.05000
21.8580,728,8,30,0.03000,FR,1,37,22.95000
21.8580,728,8,30,0.03000,BR,0,30,22.74000
21.8680,728,8,30,0.03000,FL,0,22,22.50000
21.8680,728,8,30,0.03000,BL,0,15,22.29000
21.8680,728,8,30,0.03000,FR,0,7,22.05000
21.8680,728,8,30,0.03000,FR,1,37,22.95000
21.8680,728,8,30,0.03000,BR,0,30,22.74000
21.8780,729,9,30,0.03000,FL,0,21,22.50000
