time,map_stamp,frame,leg,touchdown_index,touchdown_time,nominal_x,nominal_y,nominal_traversability,selected_x,selected_y,selected_z,selected_z_raw,selected_z_inpainted,selected_hole_mask_recon,selected_observed,selected_binary_safe,snap_distance,hip_distance,foothold_status
19.8240,0,map,FL,30,20.7000,0.37064,0.15227,1.00000,0.37064,0.15227,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.03559,0
19.8240,0,map,BL,23,20.4900,-0.08309,0.12939,1.00000,-0.08309,0.12939,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.03103,0
19.8240,0,map,FR,15,20.2500,0.32530,-0.16551,1.00000,0.32530,-0.16551,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.05571,0
19.8240,0,map,BR,8,20.0400,-0.17694,-0.13727,1.00000,-0.17694,-0.13727,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.04917,0
19.8240,0,map,BR,38,20.9400,-0.01026,-0.16163,1.00000,-0.01026,-0.16163,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.02894,0
19.8400,0,map,FL,29,20.7000,0.38569,0.15320,1.00000,0.38569,0.15320,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.03728,0
19.8400,0,map,BL,22,20.4900,-0.07066,0.13187,1.00000,-0.07066,0.13187,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.03226,0
19.8400,0,map,FR,14,20.2500,0.33647,-0.16442,1.00000,0.33647,-0.16442,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.06078,0
19.8400,0,map,BR,7,20.0400,-0.17555,-0.14095,1.00000,-0.17555,-0.14095,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.05602,0
19.8400,0,map,BR,37,20.9400,0.00768,-0.16016,1.00000,0.00768,-0.16016,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.03043,0
19.8520,0,map,FL,29,20.7000,0.40881,0.15359,1.00000,0.40881,0.15359,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.04644,0
19.8520,0,map,BL,22,20.4900,-0.05309,0.13241,1.00000,-0.05309,0.13241,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.03909,0
19.8520,0,map,FR,14,20.2500,0.34647,-0.16475,1.00000,0.34647,-0.16475,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.06675,0
19.8520,0,map,BR,7,20.0400,-0.17523,-0.14582,1.00000,-0.17523,-0.14582,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.06305,0
19.8520,0,map,BR,37,20.9400,0.03414,-0.15807,1.00000,0.03414,-0.15807,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.04348,0
19.8620,0,map,FL,28,20.7000,0.42078,0.15418,1.00000,0.42078,0.15418,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.04757,0
19.8620,0,map,BL,21,20.4900,-0.04244,0.13413,1.00000,-0.04244,0.13413,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.03856,0
19.8620,0,map,FR,13,20.2500,0.35595,-0.16458,1.00000,0.35595,-0.16458,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.07158,0
19.8620,0,map,BR,6,20.0400,-0.17056,-0.14781,1.00000,-0.17056,-0.14781,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.06617,0
19.8620,0,map,BR,36,20.9400,0.04906,-0.15697,1.00000,0.04906,-0.15697,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.04272,0
19.8720,0,map,FL,28,20.7000,0.42314,0.15405,1.00000,0.42314,0.15405,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.05126,0
19.8720,0,map,BL,21,20.4900,-0.04225,0.13376,1.00000,-0.04225,0.13376,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.04256,0
19.8720,0,map,FR,13,20.2500,0.35152,-0.16586,1.00000,0.35152,-0.16586,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.07024,0
19.8720,0,map,BR,6,20.0400,-0.17376,-0.14757,1.00000,-0.17376,-0.14757,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.06710,0
19.8720,0,map,BR,36,20.9400,0.05022,-0.15633,1.00000,0.05022,-0.15633,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.04960,0
19.8820,0,map,FL,28,20.7000,0.43710,0.15375,1.00000,0.43710,0.15375,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.05498,0
19.8820,0,map,BL,21,20.4900,-0.03080,0.13383,1.00000,-0.03080,0.13383,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.04544,0
19.8820,0,map,FR,13,20.2500,0.36006,-0.16587,1.00000,0.36006,-0.16587,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.07422,0
19.8820,0,map,BR,6,20.0400,-0.16860,-0.14777,1.00000,-0.16860,-0.14777,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.06920,0
19.8820,0,map,BR,36,20.9400,0.06703,-0.15613,1.00000,0.06703,-0.15613,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.05242,0
19.8900,0,map,FL,27,20.7000,0.43001,0.15438,1.00000,0.43001,0.15438,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.05110,0
