step,sim_time_s,base_pos_x_m,base_pos_y_m,base_pos_z_m,base_roll_rad,base_pitch_rad,base_yaw_rad,base_lin_vel_x_mps,base_lin_vel_y_mps,base_lin_vel_z_mps,base_ang_vel_x_radps,base_ang_vel_y_radps,base_ang_vel_z_radps,ref_lin_vel_x_mps,gait_step_freq_hz,gaps_crossed,contact_FL,contact_FR,contact_RL,contact_RR,foot_z_FL_m,foot_z_FR_m,foot_z_RL_m,foot_z_RR_m,foot_over_gap_FL,foot_over_gap_FR,foot_over_gap_RL,foot_over_gap_RR,grf_mpc_FL_x_N,grf_mpc_FL_y_N,grf_mpc_FL_z_N,grf_mpc_FR_x_N,grf_mpc_FR_y_N,grf_mpc_FR_z_N,grf_mpc_RL_x_N,grf_mpc_RL_y_N,grf_mpc_RL_z_N,grf_mpc_RR_x_N,grf_mpc_RR_y_N,grf_mpc_RR_z_N,tau_FL_0_Nm,tau_FL_1_Nm,tau_FL_2_Nm,tau_FR_0_Nm,tau_FR_1_Nm,tau_FR_2_Nm,tau_RL_0_Nm,tau_RL_1_Nm,tau_RL_2_Nm,tau_RR_0_Nm,tau_RR_1_Nm,tau_RR_2_Nm,compute_actions_time_s
3017,6.037999999999557,3.783478446201852,-0.02729978290524508,0.294514496808553,0.002938273176013282,0.07316851816874093,-0.05130295927358347,0.6180777661215239,-0.01140268452439812,-0.1474657399992469,-0.21255339618050823,0.36272752934405744,-0.02728929530704559,0.6990790042605836,2.6,3,True,False,False,True,0.020975966023765474,-0.01472740799901251,0.03384835419395285,0.01901354912900441,False,True,False,True,-3.942822953004918,12.075261850889282,82.04500998575914,0.0,0.0,0.0,0.0,-0.0,0.0,-2.56425526140624,11.8983675266749,81.35372048357593,-8.42829749580435,-1.8971015637158348,13.677999164484413,-2.1164314384478597,0.790843367832303,-13.332590643581332,2.209198945657558,2.6778136323173922,-8.861042625289613,4.737108457729584,1.639387006309716,13.182907017378612,0.0020507320296019316
3018,6.039999999999557,3.784714601734095,-0.027322588274293874,0.29421956532855453,0.0025092914540541765,0.07389411919108002,-0.05135570420884032,0.611573378693054,-0.01039272989170789,-0.13949580003034362,-0.07918518371633926,0.3699482557124892,-0.012627533443899929,0.6990771099390722,2.6,3,True,False,False,True,0.019088971928347992,-0.012155140607050752,0.03630236115092822,0.018981333112209536,False,True,False,True,-3.942822953004918,12.075261850889282,82.04500998575914,0.0,0.0,0.0,0.0,-0.0,0.0,-2.56425526140624,11.8983675266749,81.35372048357593,-8.212974804435085,-2.09006014820128,13.62735880576004,-1.8462796425084014,-1.4175704299856946,-11.83428543514932,1.6434455777835266,0.1362739708229208,-8.048127182282949,4.738470344168676,1.531657247836029,13.148833126011375,0.0020489959279075265
3019,6.041999999999557,3.7859377484914813,-0.02734337373407729,0.29394057372849386,0.0023491758112328537,0.07463407486903462,-0.05137922665610687,0.6048514878889105,-0.009260016879681969,-0.13048584525647833,0.041957520537941606,0.38620318016362803,-0.0001342072086185208,0.6990762645090333,2.6,3,True,False,False,True,0.017605279472954455,-0.009504517888611036,0.03886663608062507,0.018946983166487408,False,True,False,True,-3.942822953004918,12.075261850889282,82.04500998575914,0.0,0.0,0.0,0.0,-0.0,0.0,-2.56425526140624,11.8983675266749,81.35372048357593,-7.760666422172907,-2.2060619764384284,13.393344221028135,-1.5863797834876063,-3.6072765834420184,-10.440885900561439,1.035579481009206,-2.415697502895057,-7.265984672052068,4.706004551177137,1.4316491577969905,13.112800930940965,0.0020537800155580044
3020,6.043999999999556,3.787147451467259,-0.027361893767836654,0.2936796020379809,0.002433209502936965,0.07540647966273317,-0.05137764364660631,0.5985776455919054,-0.009077929624038361,-0.11940882984246391,0.09275422386694321,0.4022264958530264,0.01011224955069156,0.6990763214167743,2.6,3,True,False,False,True,0.016449376228757195,-0.0068157985225350826,0.04150582653902052,0.018911540074986605,False,True,False,True,0.3001630120203309,6.229737892726937,89.31967745704628,0.0,0.0,0.0,0.0,-0.0,0.0,0.8550710257390639,6.559927580246775,82.98460501751526,-6.263037925663509,-1.3242362038821467,14.7765416234054,-1.174017773359943,-6.137220667080406,-9.412616227463287,0.45661690788920517,-5.521853737396787,-6.5849881859093795,6.338696658039673,2.4349973820723645,13.828174850643352,0.004671409027650952
3021,6.045999999999556,3.788344606758443,-0.02738004962708473,0.29344078437829596,0.00262040848420525,0.07621087898180767,-0.05135532240693171,0.5920009100210522,-0.00909069598148343,-0.10838709786237295,0.1417431496356816,0.423404044911758,0.021200369073207166,0.699077123658383,2.6,3,True,False,False,True,0.015559480145538929,-0.004122304009045258,0.04416893565590002,0.018875191682873688,False,True,False,True,0.3001630120203309,6.229737892726937,89.31967745704628,0.0,0.0,0.0,0.0,-0.0,0.0,0.8550710257390639,6.559927580246775,82.98460501751526,-5.9619217474942054,-1.4304738040047198,14.586051202394957,-0.8331088625258158,-8.390205812437712,-8.180103050564798,-0.13716021680965018,-8.218016438043428,-5.862250592524796,6.306682231542682,2.326711370114443,13.796296085207853,0.0020420129876583815
3022,6.047999999999556,3.789528608578485,-0.0273982310190477,0.2932240101825712,0.002907330223315723,0.0770575666446165,-0.051310449668343486,0.5852162409842757,-0.009088051201946412,-0.09665388671517519,0.1887334840483132,0.45513439916718956,0.03162504262276036,0.699078735363364,2.6,3,True,False,False,True,0.014888248734932275,-0.0014655385819329347,0.046819520612137344,0.018840465535389844,False,True,False,True,0.3001630120203309,6.229737892726937,89.31967745704628,0.0,0.0,0.0,0.0,-0.0,0.0,0.8550710257390639,6.559927580246775,82.98460501751526,-5.715039456748878,-1.531215635093727,14.420350995601101,-0.45930203290303173,-10.666010021731813,-6.955736560704306,-0.7506008523880154,-10.958163535188145,-5.13251049014256,6.2954819878930355,2.216382141564539,13.766774791181515,0.002062245039269328
3023,6.049999999999556,3.7906990410604537,-0.027416407121451592,0.29303070240914086,0.0032899287848757695,0.07796763507964388,-0.05124418032799802,0.5782406059892758,-0.009046014797232436,-0.08402113353371304,0.2326835229115739,0.49870356917941205,0.04132081519427851,0.6990811130007861,2.6,3,True,False,False,True,0.014397207226514164,0.001113647541421181,0.04942015858281715,0.018807865149982145,False,True,False,True,0.3001630120203309,6.229737892726937,89.31967745704628,0.0,0.0,0.0,0.0,-0.0,0.0,0.8550710257390639,6.559927580246775,82.98460501751526,-5.519966059638048,-1.6293272922328834,14.275110340938435,-0.07044324388594159,-12.979562492853182,-5.6958034409381515,-1.3719178724426269,-13.758395306769973,-4.370271703390698,6.284673183875436,2.1058083292675063,13.736173949426425,0.002052032039500773
3024,6.0519999999995555,3.7918555222724324,-0.02743449915104606,0.29286266014207346,0.0037620702663023232,0.07896474461567027,-0.05115775644890602,0.5660980467543746,-0.013766323503934391,-0.08080107473318614,0.43061145846601007,0.6521399777604742,0.014048502861463027,0.6990842091380082,2.6,3,True,True,False,True,0.014054729383911418,0.0035752376111528594,0.05193411048277885,0.01877729928390623,False,True,False,True,0.3001630120203309,6.229737892726937,89.31967745704628,0.0,0.0,0.0,0.0,-0.0,0.0,0.8550710257390639,6.559927580246775,82.98460501751526,-5.36581916927041,-1.7272043770123542,14.147354163887995,0.3358823462149152,-15.347380120386875,-4.351152887163226,-2.005423337565237,-16.633377727622168,-3.5491332437239844,6.273872075703922,1.9923532752959163,13.706227483042012,0.0020499409874901175
3025,6.053999999999555,3.792987718365941,-0.027462031798053926,0.2927010579926071,0.004625971458280035,0.08026889522092606,-0.05112408286306372,0.555916833086475,-0.019527372088145444,-0.07666170923635518,0.5000888800458312,0.7770234103628064,-0.009879849677508684,0.699085414081318,2.6,3,True,True,False,True,0.013830141795431822,0.005794551401041348,0.05435479898954135,0.0187497440272833,False,True,False,True,13.912432847409564,-2.450761246017021,86.00295953161506,0.0,0.0,0.0,0.0,-0.0,0.0,13.697088478881426,-1.5283649029438902,76.03672149172539,-3.049141634104862,1.7607945621106091,15.208513072294908,0.8029553273031222,-19.409569848211824,-5.424728839566114,-2.3883953637137636,-20.017359553157213,-2.964508743618012,7.807027210490974,5.597637262839895,14.321657526932048,0.004550614976324141
3026,6.055999999999555,3.794099552032114,-0.027501086542230217,0.2925477345741344,0.005625191458570534,0.08182302284280452,-0.051135915783178734,0.5462670239351981,-0.02438086041441547,-0.07137021925518265,0.546393888081481,0.8914876418046372,-0.03157642892172682,0.6990849907537853,2.6,3,True,True,False,True,0.013703676396260023,0.007779668431547426,0.05663036193709295,0.018725053221087806,False,True,False,True,13.912432847409564,-2.450761246017021,86.00295953161506,0.0,0.0,0.0,0.0,-0.0,0.0,13.697088478881426,-1.5283649029438902,76.03672149172539,-2.9760581896292364,1.6518944611154567,15.102498881905547,0.5644950476207953,-20.117669828579206,-6.690423879864832,-2.3798072894649662,-19.699466449755878,-2.599629193325285,7.752469112272427,5.460978827767708,14.306602608517533,0.0021014290396124125
3027,6.057999999999555,3.795192086079984,-0.02754984826305905,0.29240499413562404,0.006713655939378879,0.08360635372084735,-0.051188246483423794,0.5369762401896417,-0.028574470713174142,-0.06531231606437723,0.5731666100939687,0.9993154633604754,-0.052186636320191285,0.6990831174280195,2.6,3,True,True,False,True,0.01365803677244204,0.009563938330734378,0.058763111599198226,0.018702329211171848,False,True,False,True,13.912432847409564,-2.450761246017021,86.00295953161506,0.0,0.0,0.0,0.0,-0.0,0.0,13.697088478881426,-1.5283649029438902,76.03672149172539,-2.9064639474748946,1.5504522894437063,15.0088054151486,0.39413123944085315,-20.792976328205658,-7.787498282757483,-2.3345902955328808,-19.46074279095433,-2.094535741248113,7.736840073163414,5.3332747011706765,14.291209792854527,0.002076391945593059
3028,6.059999999999555,3.7962660385603635,-0.0276069972044854,0.2922743695034953,0.007852372502648641,0.08560569167901266,-0.051278383455217715,0.5279703503149286,-0.032265693244196876,-0.058790732077376895,0.5850739200929731,1.1024558586701458,-0.07227551237722767,0.6990798862309165,2.6,3,True,True,False,True,0.013678498893514857,0.011171633495207084,0.06075533435615227,0.018680816507848197,False,True,False,True,13.912432847409564,-2.450761246017021,86.00295953161506,0.0,0.0,0.0,0.0,-0.0,0.0,13.697088478881426,-1.5283649029438902,76.03672149172539,-2.8520758554023047,1.449095633165946,14.927323410654765,0.24968702101501875,-21.33,-8.783502414985499,-2.2759298258596616,-19.233679566868744,-1.485995526157841,7.727386607240055,5.210032144037592,14.27526341889331,0.0021537250140681863
3029,6.061999999999554,3.7973219792609934,-0.02767152859097379,0.29215678803934053,0.009011572021855836,0.08781174372711686,-0.05140481274989912,0.5193196702145595,-0.03556144713940949,-0.05204273972710686,0.5854050602677783,1.2010398537754954,-0.09176894831755993,0.6990753444694248,2.6,3,True,True,False,True,0.013752545047908737,0.01262228063623036,0.0626094573905204,0.01865987073020517,False,True,False,True,13.912432847409564,-2.450761246017021,86.00295953161506,0.0,0.0,0.0,0.0,-0.0,0.0,13.697088478881426,-1.5283649029438902,76.03672149172539,-2.809603484966493,1.3475195810328953,14.85588099273438,0.12380561345654147,-21.33,-9.708965251956954,-2.2031999499773196,-19.00310583280323,-0.7918186462610147,7.723194079326258,5.090185456006542,14.258758605237722,0.002239461988210678
3030,6.063999999999554,3.7983606186014223,-0.02774265148525261,0.2920527025598863,0.010168058673156125,0.09021547291790366,-0.051565944949389,0.5152805131879807,-0.03969296791664132,-0.04592627331090446,0.5189192619225652,1.2431089612372006,-0.10177292418668994,0.6990695398680085,2.6,3,True,True,False,True,0.01386956579421278,0.013937071957096342,0.0643275576423035,0.018638918588860548,False,True,False,True,37.537452653811336,-5.718901692594951,91.86169657359541,0.0,0.0,0.0,0.0,-0.0,0.0,34.02687098985348,-13.048269165097919,68.05374641933395,-2.5142434872484816,6.92872965521815,19.03119313227069,-0.0001454274351291307,-21.33,-10.736847733110869,-2.2762507246340267,-19.17710988191229,-0.21034600229135458,10.124496988622761,10.960807405926156,15.840267227756245,0.004724688013084233
3031,6.065999999999554,3.7993911796277984,-0.027822037421085893,0.2919608500132645,0.0111896654863399,0.09270372257158144,-0.051743672479370215,0.5156800641409268,-0.04154725273083728,-0.03617392584370634,0.3821922990635386,1.2262173100476526,-0.08978558529197743,0.6990631163883533,2.6,3,True,False,False,True,0.01402017205091946,0.015152323128648726,0.06589194195313727,0.01861570460817502,False,True,False,True,37.537452653811336,-5.718901692594951,91.86169657359541,0.0,0.0,0.0,0.0,-0.0,0.0,34.02687098985348,-13.048269165097919,68.05374641933395,-2.4920481374734433,6.805468462323765,18.982169089610313,-0.08478467682835569,-21.33,-11.508215216759313,-2.17428814668689,-18.82751630981014,0.5940972693798278,10.135001839303436,10.862356079338156,15.841500511802417,0.0021299710497260094
3032,6.067999999999554,3.80042253975608,-0.027905131926547568,0.2918885021615771,0.011939806379212017,0.09515806978724406,-0.051895539945561606,0.5114676339321517,-0.045194129242483616,-0.030383596023884983,0.3165418093477065,1.2711644633221146,-0.10212394364123809,0.6990576100548581,2.6,3,True,True,False,True,0.014199028570639843,0.016231568901827476,0.06729072130326227,0.0185888315430989,False,True,False,True,37.537452653811336,-5.718901692594951,91.86169657359541,0.0,0.0,0.0,0.0,-0.0,0.0,34.02687098985348,-13.048269165097919,68.05374641933395,-2.4672945034253244,6.691613819292154,18.944832941464377,-0.07046567806740088,-21.33,-11.292448417585046,-2.031032155169389,-18.37386491810696,1.4153369530129567,10.167315731256227,10.785772347496009,15.836825894439315,0.002171859028749168
3033,6.0699999999995535,3.8014454750239444,-0.027995520185032534,0.2918277349695293,0.012556146787165344,0.09770270954990878,-0.0520694427761093,0.5122885579965846,-0.04663885457377524,-0.02134592914974951,0.17944183381668308,1.252189206690055,-0.08930012517971524,0.6990512849726782,2.6,3,True,False,False,True,0.014396900496379178,0.017248161822107533,0.06854414613709872,0.0185602397483679,False,True,False,True,37.537452653811336,-5.718901692594951,91.86169657359541,0.0,0.0,0.0,0.0,-0.0,0.0,34.02687098985348,-13.048269165097919,68.05374641933395,-2.438830427041141,6.584847442299625,18.9200035810323,-0.08989131910557435,-21.33,-11.938748063262327,-1.8510808724261925,-17.888915561449767,2.268895845444891,10.221346044518627,10.728562245218056,15.82849207359706,0.0021397300297394395
3034,6.071999999999553,3.8024700521399377,-0.028088797894180083,0.29178504311122977,0.012900465222024156,0.10020915830750621,-0.052216874141419366,0.5079403584815952,-0.04937196247467306,-0.015441214900962789,0.12036451134512396,1.2953245424017779,-0.10278375865256181,0.6990459061349547,2.6,3,True,True,False,True,0.014610917123108025,0.018134594365539575,0.06963891695869162,0.018528178775249565,False,True,False,True,37.537452653811336,-5.718901692594951,91.86169657359541,0.0,0.0,0.0,0.0,-0.0,0.0,34.02687098985348,-13.048269165097919,68.05374641933395,-2.424252056843146,6.467807474781588,18.88915165534882,-0.0506920726282707,-21.33,-11.426992791177152,-1.6796629848442064,-17.265456087772552,3.0876686231682178,10.253156692059362,10.653290435468538,15.822546461880345,0.0021071890369057655
3035,6.073999999999553,3.803485932856901,-0.028187541819129427,0.29175416068142784,0.013123691338366925,0.10280226286395466,-0.05238960452234517,0.504175724071638,-0.05130422144821576,-0.009971278743683802,0.1198015913629135,1.319054988466742,-0.11690899388660268,0.6990395849670268,2.6,3,True,True,False,True,0.01483403803900063,0.01900345219986921,0.07059532026150928,0.01849479848023991,False,True,False,True,47.9533357409143,0.23130606871099513,95.91123604372034,0.0,0.0,0.0,0.0,-0.0,0.0,28.198548061050865,-11.13039565957634,56.39709856179897,-4.270882737505927,8.651199780971258,21.209671591165414,-0.0043425163143841206,-21.33,-11.984413591748458,-1.4541983568566281,-16.79273621272464,3.8521150044344843,8.626082398310578,8.77966127145674,13.128901602888146,0.003844631020911038
3036,6.075999999999553,3.804494284305044,-0.02829015026202586,0.29173421812394046,0.01334251070276634,0.10544323590727323,-0.052589575641823975,0.5007193656705494,-0.05285800202304695,-0.004240486375816054,0.10365022305195835,1.3349987458585466,-0.129646331972695,0.6990322408590225,2.6,3,True,True,False,True,0.015062444637558403,0.01986508694724831,0.07141643354364746,0.01846284134448567,False,True,False,True,47.9533357409143,0.23130606871099513,95.91123604372034,0.0,0.0,0.0,0.0,-0.0,0.0,28.198548061050865,-11.13039565957634,56.39709856179897,-4.261184591694499,8.520065514658903,21.18660141793652,-0.03943006525918748,-21.33,-12.513214271232625,-1.2693008954310812,-15.981381367404458,4.641074733376162,8.6537052850686,8.715083421774132,13.12477445270322,0.002116039046086371
3037,6.077999999999553,3.805495723036385,-0.028395866266071955,0.2917257371511888,0.013525865443166828,0.10811647575365768,-0.05281425635256249,0.5021882776571797,-0.053092554852212044,0.0026383446427536697,0.04299972062243799,1.2963973069579116,-0.11986923914203547,0.6990239559227465,2.6,3,True,False,False,True,0.015293219797136048,0.02073288361986686,0.0721017054628521,0.018431670290959018,False,True,False,True,47.9533357409143,0.23130606871099513,95.91123604372034,0.0,0.0,0.0,0.0,-0.0,0.0,28.198548061050865,-11.13039565957634,56.39709856179897,-4.262984058933931,8.389222992879942,21.170617155405903,-0.0656161448175125,-21.33,-12.92898631206987,-1.0667563175202388,-15.043110586074896,5.377142978301226,8.663082912850166,8.660133038379383,13.115130026238715,0.002133849891833961
3038,6.079999999999552,3.8065000995916995,-0.02850205137577638,0.29173101384047434,0.013589392780099168,0.11071228227554997,-0.053020052284969865,0.503796532544923,-0.05316426529733056,0.009126845193504112,-0.029742443191172717,1.2535216412071108,-0.11025337042194207,0.6990163363854127,2.6,3,True,False,False,True,0.01552564215864155,0.02147792609175278,0.0726395861143719,0.018398866777922407,False,True,False,True,47.9533357409143,0.23130606871099513,95.91123604372034,0.0,0.0,0.0,0.0,-0.0,0.0,28.198548061050865,-11.13039565957634,56.39709856179897,-4.265241227238546,8.25985246814967,21.156757186678778,-0.045886845366720865,-21.33,-12.236930793569615,-0.8440571621017677,-13.926259398701436,6.015313663950199,8.676878271315394,8.608205649074698,13.10501151682454,0.002134984009899199
3039,6.081999999999552,3.8075076926567895,-0.02860837990637104,0.29174926753086133,0.013508936110297336,0.11322208303788583,-0.053207746735635095,0.49988623032016216,-0.05288188020966738,0.01598712038479237,-0.07896321721192281,1.2543137079741007,-0.12357697273737356,0.6990093612371513,2.6,3,True,True,False,True,0.015757172166044026,0.02210346714192643,0.07304875606481048,0.01836442469956273,False,True,False,True,47.9533357409143,0.23130606871099513,95.91123604372034,0.0,0.0,0.0,0.0,-0.0,0.0,28.198548061050865,-11.13039565957634,56.39709856179897,-4.263361320665099,8.140402645905594,21.15093645323105,0.040031125155835394,-21.33,-11.048903691444682,-0.5882055791892182,-12.679682805048378,6.615560285837128,8.705340802902162,8.576247036622785,13.089856472009288,0.0021551409736275673
3040,6.083999999999552,3.80850746511743,-0.028714143666790374,0.2917812417716309,0.013326464347086769,0.11573380078241824,-0.05342262585611908,0.5011617795586059,-0.05235098868068283,0.02092181053496179,-0.11737438486538372,1.2031865030322213,-0.11515718459067503,0.6990013456116035,2.6,3,True,False,False,True,0.015984638097290005,0.022837297085957137,0.07337979813933265,0.018330719230674808,False,True,False,True,48.372117723522756,3.1795875279481307,96.74423681571848,0.0,0.0,0.0,0.0,-0.0,0.0,23.927165895852017,-11.619348685211316,47.854332386408274,-5.054887186858419,8.043315310553059,21.426629156415576,-0.22099571974138998,-21.33,-10.969762258002696,-0.5937024765342673,-11.541056374112932,7.115425289601365,8.053256777472699,7.269428852835733,11.13118993989865,0.00452226703055203
3041,6.085999999999552,3.809509788676547,-0.028818845644151738,0.2918230853927008,0.013068392409171476,0.11814300370168906,-0.05362252834188021,0.5026773361815233,-0.051738039311296925,0.025554140498867825,-0.16801592870609486,1.1470243872518924,-0.10761644884143036,0.6989938596795825,2.6,3,True,False,False,True,0.01620784673193154,0.023449064717927154,0.0736227435781304,0.01829726735563808,False,True,True,True,48.372117723522756,3.1795875279481307,96.74423681571848,0.0,0.0,0.0,0.0,-0.0,0.0,23.927165895852017,-11.619348685211316,47.854332386408274,-5.053483309930832,7.916187689815479,21.415848073643065,-0.14224785123466713,-21.33,-9.890870218598613,-0.36282475755663424,-10.121181286713755,7.63910799964588,8.074877721976586,7.226167570273951,11.123110335150795,0.002224805997684598
3042,6.0879999999995515,3.81051514334891,-0.02892232172277433,0.29187419367369855,0.012710108634758268,0.12043963603034036,-0.05380950436554817,0.5044763020456847,-0.05105001896110917,0.029958604642950172,-0.23188445435074498,1.0852313278641785,-0.10082261663152169,0.6989868325350951,2.6,3,True,False,False,True,0.016425510052370834,0.023946513236444394,0.0737758243842277,0.018263720202101763,False,False,True,True,48.372117723522756,3.1795875279481307,96.74423681571848,0.0,0.0,0.0,0.0,-0.0,0.0,23.927165895852017,-11.619348685211316,47.854332386408274,-5.055074798564047,7.799773816115852,21.412028398439,0.009434953951743832,-21.33,-7.865869923647659,-0.1414082663977025,-8.685340230870256,8.203345971394802,8.0955548409689,7.20614654006527,11.106011274734627,0.0021879009436815977
3043,6.089999999999551,3.8115240959530015,-0.02902442176069655,0.29193411088298443,0.012225019689849414,0.12261244394565018,-0.05398537126440482,0.506560621534586,-0.05027233033156228,0.03437192013303379,-0.30552994838306746,1.0200338562047682,-0.09555525547171796,0.6989802006044074,2.6,3,True,False,False,True,0.01663666038144257,0.02433179640526087,0.07383315490509118,0.01822981930933018,False,False,True,True,48.372117723522756,3.1795875279481307,96.74423681571848,0.0,0.0,0.0,0.0,-0.0,0.0,23.927165895852017,-11.619348685211316,47.854332386408274,-5.054672767672643,7.685845122741587,21.408037556629868,0.24470083771406242,-20.965518856743373,-5.09437930659327,0.02819328694476181,-7.326205276992926,8.94496378036613,8.119387913738807,7.187080516755012,11.088400086804501,0.002104647923260927
3044,6.091999999999551,3.8125372171960707,-0.029124966421359675,0.2920028547232505,0.011593231517439486,0.12465464286950234,-0.05415345631908085,0.5090485904630991,-0.04941784700454936,0.03868746294544476,-0.3861569049009316,0.9500617808358727,-0.09151361675666145,0.6989738419214804,2.6,3,True,False,False,True,0.01684060756787556,0.02460494850135922,0.07378075764929262,0.01819529070083123,False,False,True,True,48.372117723522756,3.1795875279481307,96.74423681571848,0.0,0.0,0.0,0.0,-0.0,0.0,23.927165895852017,-11.619348685211316,47.854332386408274,-5.052034581723815,7.574511685076798,21.403815185340406,0.48051177032032966,-20.319979492668335,-2.0978055798845032,0.22124861579564498,-5.842860756223576,9.561294504287536,8.14669611512967,7.169103384495229,11.070250967145025,0.002056756056845188
3045,6.093999999999551,3.813555314376997,-0.029223802115368774,0.2920802296491414,0.010800494391549231,0.12655669656842417,-0.05431648138851854,0.5107328243588682,-0.04748208948906546,0.04073697291549406,-0.39245428646477964,0.8876120540925946,-0.09150971952071683,0.6989676557935129,2.6,3,True,False,False,True,0.01703691531692511,0.024767306940452705,0.0736041208284857,0.018159921144408397,False,False,True,True,42.752732568437445,6.49157800744543,85.50546565045764,0.0,0.0,0.0,0.0,-0.0,0.0,20.009261340986384,-3.6029448774766326,40.01852276712562,-5.395085945826174,6.581669204397711,19.01242897249363,0.6014155709217475,-19.939035277499027,0.7287633780265638,0.3856025768243598,-4.763476736724661,9.806915139247476,5.047572385294077,5.87532967378167,9.234773207413477,0.0042594230035319924
3046,6.095999999999551,3.8145767800257144,-0.029318766294346904,0.29216170359497234,0.009994499958354323,0.12833372758786177,-0.05448237880752633,0.5128865536880598,-0.045533932745557774,0.0424844583345571,-0.4073862859725917,0.8187697780834386,-0.09251404411069089,0.6989613416013242,2.6,3,True,False,False,True,0.01722862527569724,0.024807270304446377,0.07330689620413966,0.018125764886250645,False,False,True,True,42.752732568437445,6.49157800744543,85.50546565045764,0.0,0.0,0.0,0.0,-0.0,0.0,20.009261340986384,-3.6029448774766326,40.01852276712562,-5.386837502675871,6.487020741724607,19.009849766366752,0.7875824128144453,-19.06759300739072,3.910413963513764,0.5598865541236716,-3.0787317808597727,10.228534906566368,5.074015461155835,5.863395302060434,9.218229444623217,0.002182548982091248
3047,6.0979999999995504,3.8156025531330906,-0.02940983415983802,0.29224667251164144,0.009157734132336389,0.12997296384398482,-0.05465313957394323,0.5155516957546823,-0.04353766809697708,0.04394983500181956,-0.4242455854734226,0.7442853457589029,-0.09492441971163819,0.6989548222151875,2.6,3,True,False,False,True,0.017414959481540537,0.02472413177612054,0.07287526283080904,0.01809228688163378,False,False,True,True,42.752732568437445,6.49157800744543,85.50546565045764,0.0,0.0,0.0,0.0,-0.0,0.0,20.009261340986384,-3.6029448774766326,40.01852276712562,-5.390184896378315,6.392854473126487,19.00476550480115,0.9193065638578409,-18.032696486248184,7.067145813908035,0.7271049932135413,-1.3428817614569952,10.53594060802866,5.076819090048807,5.851547226542543,9.19847873810908,0.0020743199856951833
3048,6.09999999999955,3.8166336565246,-0.029496909496031974,0.2923345721816451,0.008285991593938637,0.13146313369124418,-0.05483152006941547,0.5187336078353664,-0.04154218679782407,0.0450228926335846,-0.44532963734586234,0.6636955614402537,-0.09842903090713749,0.6989479901539469,2.6,3,True,False,False,True,0.017595406462042024,0.02451495794687067,0.0722947815337747,0.01805905023633589,False,False,True,True,42.752732568437445,6.49157800744543,85.50546565045764,0.0,0.0,0.0,0.0,-0.0,0.0,20.009261340986384,-3.6029448774766326,40.01852276712562,-5.39206911540597,6.300799926765624,18.99959255505045,1.0080693827332714,-16.796705873677357,10.119413650013634,0.8989247261854058,0.43678159722164267,10.725913817940885,5.081815996828542,5.841243880898023,9.178182924100708,0.002150591928511858
3049,6.10199999999955,3.8176711237402707,-0.029579993869627622,0.29242461796691227,0.007370551173073454,0.13279202514447253,-0.05501962052076525,0.5223498835789704,-0.03947765093921719,0.04484779787998888,-0.4713759801859763,0.5824878118360454,-0.1027172202533381,0.6989407617225204,2.6,3,True,False,False,True,0.017769587198914083,0.024175456531909806,0.07155324262416111,0.018025693157673328,False,False,True,True,42.752732568437445,6.49157800744543,85.50546565045764,0.0,0.0,0.0,0.0,-0.0,0.0,20.009261340986384,-3.6029448774766326,40.01852276712562,-5.393478123482082,6.2105847807835595,18.99432206495117,1.0470174897848763,-15.335964244337518,12.997074736745423,1.0550767558721739,2.234714189487458,10.809104241714323,5.086945811630395,5.832372980843758,9.157250472991734,0.0021124440245330334
3050,6.10399999999955,3.8187158235074286,-0.029658949171506056,0.29251431356267227,0.006401312566746413,0.1339583877060564,-0.05521879713935466,0.5249759544029684,-0.036643938943421994,0.04307789248584117,-0.45627624913068765,0.5176750167028878,-0.1074649650454264,0.6989330806928923,2.6,3,True,False,False,True,0.01793888996490453,0.023712092715967248,0.07063943970016463,0.01799199645853297,False,False,True,True,30.24394967105076,9.665188676132097,73.15902397552047,0.0,0.0,0.0,0.0,-0.0,0.0,19.55243914001879,2.177439435687268,39.12539158379567,-5.528354504362591,3.749195114907006,15.38878795833767,0.8989455944180686,-14.315640306299771,15.198316510128576,1.2122136566351513,3.159519504043519,10.432843499267655,3.2824575934702125,5.601106926812898,8.89797536738697,0.004340871004387736
3051,6.10599999999955,3.8197657754162346,-0.0297322370493929,0.29260046934764394,0.005460512703080289,0.13499499422098715,-0.05542948490568067,0.5282044535462327,-0.033776713397835716,0.040097164857529774,-0.4462019596909482,0.4514785678899492,-0.1128004286422795,0.6989249255707524,2.6,3,True,False,False,True,0.018105549317487757,0.023110096269161995,0.06956017938387028,0.0179583445542362,False,False,True,True,30.24394967105076,9.665188676132097,73.15902397552047,0.0,0.0,0.0,0.0,-0.0,0.0,19.55243914001879,2.177439435687268,39.12539158379567,-5.526277120408746,3.6788705391740653,15.380013584757046,0.8595578543269458,-12.389336412134224,17.66593187142138,1.323779230808864,4.9530070839306735,10.417279091298203,3.286820977816917,5.594439070380035,8.875650089727678,0.0023384259548038244
