time,current_plan_index,step_k,leg,x,y,hip_x,n_valid
16.0480,43,26,FR,0.25926,-0.15244,0.18926,91
16.0480,43,27,BL,-0.12689,0.13219,-0.19689,91
16.0480,43,28,FL,0.26010,0.13156,0.19010,91
16.0480,43,29,BR,-0.12698,-0.15181,-0.19698,91
16.0480,43,30,FR,0.26001,-0.15244,0.19001,91
16.0480,43,31,BL,-0.12614,0.13219,-0.19614,91
17.0520,77,0,FL,0.25276,0.13156,0.18276,131
17.0520,77,1,BR,-0.13388,-0.15180,-0.20388,131
17.0520,77,2,FR,0.25354,-0.15244,0.18354,131
17.0520,77,3,BL,-0.13217,0.13220,-0.20217,131
17.0520,77,4,FL,0.25525,0.13156,0.18525,91
17.0520,77,5,BR,-0.13139,-0.15180,-0.20139,91
17.0520,77,6,FR,0.25603,-0.15244,0.18603,91
17.0520,77,7,BL,-0.12968,0.13220,-0.19968,91
17.0520,77,8,FL,0.25774,0.13156,0.18774,91
17.0520,77,9,BR,-0.12890,-0.15180,-0.19890,91
17.0520,77,10,FR,0.25852,-0.15244,0.18852,91
17.0520,77,11,BL,-0.12719,0.13220,-0.19719,91
17.0520,77,12,FL,0.26023,0.13156,0.19023,91
17.0520,77,13,BR,-0.12641,-0.15180,-0.19641,91
17.0520,77,14,FR,0.26101,-0.15244,0.19101,91
17.0520,77,15,BL,-0.12470,0.13220,-0.19470,91
17.0520,77,16,FL,0.26272,0.13156,0.19272,91
17.0520,77,17,BR,-0.12392,-0.15180,-0.19392,91
17.0520,77,18,FR,0.26350,-0.15244,0.19350,91
17.0520,77,19,BL,-0.12221,0.13220,-0.19221,91
17.0520,77,20,FL,0.26521,0.13156,0.19521,91
17.0520,77,21,BR,-0.12143,-0.15180,-0.19143,91
17.0520,77,22,FR,0.26599,-0.15244,0.19599,91
17.0520,77,23,BL,-0.11972,0.13220,-0.18972,91
17.0520,77,24,FL,0.26770,0.13156,0.19770,91
17.0520,77,25,BR,-0.11895,-0.15180,-0.18895,91
17.0520,77,26,FR,0.26848,-0.15244,0.19848,91
17.0520,77,27,BL,-0.11723,0.13220,-0.18723,91
17.0520,77,28,FL,0.27019,0.13156,0.20019,91
17.0520,77,29,BR,-0.11646,-0.15180,-0.18646,91
17.0520,77,30,FR,0.27097,-0.15244,0.20097,91
17.0520,77,31,BL,-0.11474,0.13220,-0.18474,91
18.0980,111,0,FL,0.25265,0.13156,0.18265,131
18.0980,111,1,BR,-0.13403,-0.15180,-0.20403,131
18.0980,111,2,FR,0.25336,-0.15244,0.18336,131
18.0980,111,3,BL,-0.13238,0.13220,-0.20238,131
18.0980,111,4,FL,0.25501,0.13156,0.18501,91
18.0980,111,5,BR,-0.13166,-0.15180,-0.20166,91
18.0980,111,6,FR,0.25573,-0.15244,0.18573,91
18.0980,111,7,BL,-0.13001,0.13220,-0.20001,91
18.0980,111,8,FL,0.25738,0.13156,0.18738,91
18.0980,111,9,BR,-0.12930,-0.15180,-0.19930,91
18.0980,111,10,FR,0.25809,-0.15244,0.18809,91
18.0980,111,11,BL,-0.12765,0.13220,-0.19765,91
18.0980,111,12,FL,0.25974,0.13156,0.18974,91
18.0980,111,13,BR,-0.12694,-0.15180,-0.19694,91
18.0980,111,14,FR,0.26045,-0.15244,0.19045,91
18.0980,111,15,BL,-0.12529,0.13220,-0.19529,91
18.0980,111,16,FL,0.26210,0.13156,0.19210,91
18.0980,111,17,BR,-0.12457,-0.15180,-0.19457,91
18.0980,111,18,FR,0.26282,-0.15244,0.19282,91
18.0980,111,19,BL,-0.12293,0.13220,-0.19293,91
18.0980,111,20,FL,0.26446,0.13156,0.19446,91
18.0980,111,21,BR,-0.12221,-0.15180,-0.19221,91
18.0980,111,22,FR,0.26518,-0.15244,0.19518,91
18.0980,111,23,BL,-0.12056,0.13220,-0.19056,91
18.0980,111,24,FL,0.26683,0.13156,0.19683,91
18.0980,111,25,BR,-0.11985,-0.15180,-0.18985,91
18.0980,111,26,FR,0.26754,-0.15244,0.19754,91
18.0980,111,27,BL,-0.11820,0.13220,-0.18820,91
18.0980,111,28,FL,0.26919,0.13156,0.19919,91
18.0980,111,29,BR,-0.11749,-0.15180,-0.18749,91
18.0980,111,30,FR,0.26990,-0.15244,0.19990,91
18.0980,111,31,BL,-0.11584,0.13220,-0.18584,91
19.0600,144,0,FL,0.25270,0.13156,0.18270,131
19.0600,144,1,BR,-0.13404,-0.15180,-0.20404,131
19.0600,144,2,FR,0.25329,-0.15244,0.18329,131
19.0600,144,3,BL,-0.13251,0.13220,-0.20251,131
19.0600,144,4,FL,0.25483,0.13156,0.18483,91
19.0600,144,5,BR,-0.13191,-0.15180,-0.20191,91
19.0600,144,6,FR,0.25543,-0.15244,0.18543,91
19.0600,144,7,BL,-0.13037,0.13220,-0.20037,91
19.0600,144,8,FL,0.25696,0.13156,0.18696,91
19.0600,144,9,BR,-0.12978,-0.15180,-0.19978,91
19.0600,144,10,FR,0.25756,-0.15244,0.18756,91
19.0600,144,11,BL,-0.12824,0.13220,-0.19824,91
19.0600,144,12,FL,0.25909,0.13156,0.18909,91
19.0600,144,13,BR,-0.12764,-0.15180,-0.19764,91
19.0600,144,14,FR,0.25969,-0.15244,0.18969,91
19.0600,144,15,BL,-0.12611,0.13220,-0.19611,91
19.0600,144,16,FL,0.26122,0.13156,0.19122,91
19.0600,144,17,BR,-0.12551,-0.15180,-0.19551,91
19.0600,144,18,FR,0.26182,-0.15244,0.19182,91
19.0600,144,19,BL,-0.12398,0.13220,-0.19398,91
19.0600,144,20,FL,0.26335,0.13156,0.19335,91
19.0600,144,21,BR,-0.12338,-0.15180,-0.19338,91
19.0600,144,22,FR,0.26395,-0.15244,0.19395,91
19.0600,144,23,BL,-0.12185,0.13220,-0.19185,91
19.0600,144,24,FL,0.26548,0.13156,0.19548,91
19.0600,144,25,BR,-0.12125,-0.15180,-0.19125,91
19.0600,144,26,FR,0.26608,-0.15244,0.19608,91
19.0600,144,27,BL,-0.11972,0.13220,-0.18972,91
19.0600,144,28,FL,0.26762,0.13156,0.19762,91
19.0600,144,29,BR,-0.11912,-0.15180,-0.18912,91
19.0600,144,30,FR,0.26821,-0.15244,0.19821,91
19.0600,144,31,BL,-0.11758,0.13220,-0.18758,91
20.0040,175,0,FL,0.25268,0.13156,0.18268,131
20.0040,175,1,BR,-0.13409,-0.15180,-0.20409,131
20.0040,175,2,FR,0.25321,-0.15244,0.18321,131
20.0040,175,3,BL,-0.13262,0.13220,-0.20262,131
20.0040,175,4,FL,0.25468,0.13156,0.18468,91
20.0040,175,5,BR,-0.13209,-0.15180,-0.20209,91
20.0040,175,6,FR,0.25521,-0.15244,0.18521,91
20.0040,175,7,BL,-0.13062,0.13220,-0.20062,91
20.0040,175,8,FL,0.25668,0.13156,0.18668,91
20.0040,175,9,BR,-0.13009,-0.15180,-0.20009,91
20.0040,175,10,FR,0.25721,-0.15244,0.18721,91
20.0040,175,11,BL,-0.12863,0.13220,-0.19863,91
20.0040,175,12,FL,0.25867,0.13156,0.18867,91
20.0040,175,13,BR,-0.12810,-0.15180,-0.19810,91
20.0040,175,14,FR,0.25920,-0.15244,0.18920,91
20.0040,175,15,BL,-0.12663,0.13220,-0.19663,91
20.0040,175,16,FL,0.26067,0.13156,0.19067,91
20.0040,175,17,BR,-0.12610,-0.15180,-0.19610,91
20.0040,175,18,FR,0.26120,-0.15244,0.19120,91
20.0040,175,19,BL,-0.12463,0.13220,-0.19463,91
20.0040,175,20,FL,0.26266,0.13156,0.19266,91
20.0040,175,21,BR,-0.12410,-0.15180,-0.19410,91
20.0040,175,22,FR,0.26320,-0.15244,0.19320,91
20.0040,175,23,BL,-0.12264,0.13220,-0.19264,91
20.0040,175,24,FL,0.26466,0.13156,0.19466,91
20.0040,175,25,BR,-0.12211,-0.15180,-0.19211,91
20.0040,175,26,FR,0.26519,-0.15244,0.19519,91
20.0040,175,27,BL,-0.12064,0.13220,-0.19064,91
20.0040,175,28,FL,0.26666,0.13156,0.19666,91
20.0040,175,29,BR,-0.12011,-0.15180,-0.19011,91
20.0040,175,30,FR,0.26719,-0.15244,0.19719,91
20.0040,175,31,BL,-0.11864,0.13220,-0.18864,91
21.3320,219,0,FL,0.25486,0.13156,0.18486,127
21.3320,219,1,BR,-0.13240,-0.15181,-0.20240,127
21.3320,219,2,FR,0.25440,-0.15244,0.18440,127
21.3320,219,3,BL,-0.13194,0.13219,-0.20194,127
21.3320,219,4,FL,0.25486,0.13156,0.18486,88
21.3320,219,5,BR,-0.13240,-0.15181,-0.20240,88
21.3320,219,6,FR,0.25440,-0.15244,0.18440,88
21.3320,219,7,BL,-0.13194,0.13219,-0.20194,88
21.3320,219,8,FL,0.25486,0.13156,0.18486,88
21.3320,219,9,BR,-0.13240,-0.15181,-0.20240,88
21.3320,219,10,FR,0.25440,-0.15244,0.18440,88
21.3320,219,11,BL,-0.13194,0.13219,-0.20194,88
21.3320,219,12,FL,0.25486,0.13156,0.18486,88
21.3320,219,13,BR,-0.13240,-0.15181,-0.20240,88
21.3320,219,14,FR,0.25440,-0.15244,0.18440,88
21.3320,219,15,BL,-0.13194,0.13219,-0.20194,88
21.3320,219,16,FL,0.25486,0.13156,0.18486,88
21.3320,219,17,BR,-0.13240,-0.15181,-0.20240,88
21.3320,219,18,FR,0.25440,-0.15244,0.18440,88
21.3320,219,19,BL,-0.13194,0.13219,-0.20194,88
21.3320,219,20,FL,0.25486,0.13156,0.18486,88
21.3320,219,21,BR,-0.13240,-0.15181,-0.20240,88
21.3320,219,22,FR,0.25440,-0.15244,0.18440,88
21.3320,219,23,BL,-0.13194,0.13219,-0.20194,88
21.3320,219,24,FL,0.25486,0.13156,0.18486,88
21.3320,219,25,BR,-0.13240,-0.15181,-0.20240,88
21.3320,219,26,FR,0.25440,-0.15244,0.18440,88
21.3320,219,27,BL,-0.13194,0.13219,-0.20194,88
21.3320,219,28,FL,0.25486,0.13156,0.18486,88
21.3320,219,29,BR,-0.13240,-0.15181,-0.20240,88
21.3320,219,30,FR,0.25440,-0.15244,0.18440,88
21.3320,219,31,BL,-0.13194,0.13219,-0.20194,88
22.5340,259,0,FL,0.49457,0.14741,0.42457,131
22.5340,259,1,BR,0.17401,-0.13682,0.10401,131
22.5340,259,2,FR,0.62688,-0.13659,0.55688,131
22.5340,259,3,BL,0.30598,0.14718,0.23598,131
22.5340,259,4,FL,0.75885,0.14741,0.68885,117
22.5340,259,5,BR,0.43829,-0.13682,0.36829,117
22.5340,259,6,FR,0.89116,-0.13659,0.82116,117
22.5340,259,7,BL,0.57027,0.14718,0.50027,117
22.5340,259,8,FL,1.02314,0.14741,0.95314,117
22.5340,259,9,BR,0.70258,-0.13682,0.63258,117
22.5340,259,10,FR,1.15545,-0.13659,1.08545,117
22.5340,259,11,BL,0.83455,0.14718,0.76455,117
22.5340,259,12,FL,1.28742,0.14741,1.21742,117
22.5340,259,13,BR,0.96686,-0.13682,0.89686,117
22.5340,259,14,FR,1.41973,-0.13659,1.34973,117
22.5340,259,15,BL,1.09884,0.14718,1.02884,117
22.5340,259,16,FL,1.55171,0.14741,1.48171,117
22.5340,259,17,BR,1.23115,-0.13682,1.16115,117
22.5340,259,18,FR,1.68402,-0.13659,1.61402,117
22.5340,259,19,BL,1.36312,0.14718,1.29312,117
22.5340,259,20,FL,1.81599,0.14741,1.74599,106
22.5340,259,21,BR,1.49543,-0.13682,1.42543,117
22.5340,259,22,FR,1.94830,-0.13659,1.87830,84
22.5340,259,23,BL,1.62741,0.14718,1.55741,117
22.5340,259,24,FL,1.93028,0.14741,2.01028,51
22.5340,259,25,BR,1.75972,-0.13682,1.68972,117
22.5340,259,26,FR,1.91259,-0.13659,2.14259,18
22.5340,259,27,BL,1.89169,0.14718,1.82169,95
23.6260,296,0,FL,0.78836,0.13722,0.71836,131
23.6260,296,1,BR,0.46780,-0.14769,0.39780,131
23.6260,296,2,FR,0.92016,-0.14678,0.85016,131
23.6260,296,3,BL,0.59825,0.13630,0.52825,131
23.6260,296,4,FL,1.05061,0.13722,0.98061,117
23.6260,296,5,BR,0.73004,-0.14769,0.66004,117
23.6260,296,6,FR,1.18240,-0.14678,1.11240,117
23.6260,296,7,BL,0.86049,0.13630,0.79049,117
23.6260,296,8,FL,1.31285,0.13722,1.24285,117
23.6260,296,9,BR,0.99229,-0.14769,0.92229,117
23.6260,296,10,FR,1.44465,-0.14678,1.37465,117
23.6260,296,11,BL,1.12274,0.13630,1.05274,117
23.6260,296,12,FL,1.57510,0.13722,1.50510,117
23.6260,296,13,BR,1.25453,-0.14769,1.18453,117
23.6260,296,14,FR,1.70690,-0.14678,1.63690,117
23.6260,296,15,BL,1.38498,0.13630,1.31498,117
23.6260,296,16,FL,1.83735,0.13722,1.76735,106
23.6260,296,17,BR,1.51678,-0.14769,1.44678,117
23.6260,296,18,FR,1.91914,-0.14678,1.89914,73
23.6260,296,19,BL,1.64723,0.13630,1.57723,117
23.6260,296,20,FL,1.94959,0.13722,2.02959,51
23.6260,296,21,BR,1.77903,-0.14769,1.70903,117
23.6260,296,22,FR,1.93139,-0.14678,2.16139,18
23.6260,296,23,BL,1.90948,0.13630,1.83948,84
24.7420,333,0,FL,1.12441,0.14970,1.05441,131
24.7420,333,1,BR,0.80201,-0.13096,0.73201,131
24.7420,333,2,FR,1.25562,-0.13429,1.18562,131
24.7420,333,3,BL,0.93812,0.15303,0.86812,131
24.7420,333,4,FL,1.39174,0.14970,1.32174,117
24.7420,333,5,BR,1.06934,-0.13096,0.99934,117
24.7420,333,6,FR,1.52296,-0.13429,1.45296,117
24.7420,333,7,BL,1.20546,0.15303,1.13546,117
24.7420,333,8,FL,1.65908,0.14970,1.58908,117
24.7420,333,9,BR,1.33667,-0.13096,1.26667,117
24.7420,333,10,FR,1.79029,-0.13429,1.72029,117
24.7420,333,11,BL,1.47279,0.15303,1.40279,117
24.7420,333,12,FL,1.92641,0.14970,1.85641,84
24.7420,333,13,BR,1.60401,-0.13096,1.53401,117
24.7420,333,14,FR,1.90763,-0.13429,1.98763,51
24.7420,333,15,BL,1.74013,0.15303,1.67013,117
24.7420,333,16,FL,1.94375,0.14970,2.12375,29
24.7420,333,17,BR,1.87134,-0.13096,1.80134,95
25.8360,369,0,FL,1.42173,0.15891,1.35173,131
25.8360,369,1,BR,1.09800,-0.12086,1.02800,131
25.8360,369,2,FR,1.55092,-0.12508,1.48092,131
25.8360,369,3,BL,1.23339,0.16313,1.16339,131
25.8360,369,4,FL,1.68632,0.15891,1.61632,117
25.8360,369,5,BR,1.36259,-0.12086,1.29259,117
25.8360,369,6,FR,1.81551,-0.12508,1.74551,106
25.8360,369,7,BL,1.49798,0.16313,1.42798,117
25.8360,369,8,FL,1.90090,0.15891,1.88090,73
25.8360,369,9,BR,1.62717,-0.12086,1.55717,117
25.8360,369,10,FR,1.93010,-0.12508,2.01010,51
25.8360,369,11,BL,1.76256,0.16313,1.69256,117
25.8360,369,12,FL,1.91549,0.15891,2.14549,18
25.8360,369,13,BR,1.89176,-0.12086,1.82176,95
26.9420,406,0,FL,1.74515,0.14652,1.67515,126
26.9420,406,1,BR,1.42305,-0.13566,1.35305,131
26.9420,406,2,FR,1.87586,-0.13747,1.80586,95
26.9420,406,3,BL,1.55642,0.14834,1.48642,131
26.9420,406,4,FL,1.90924,0.14652,1.93924,62
26.9420,406,5,BR,1.68713,-0.13566,1.61713,117
26.9420,406,6,FR,1.93995,-0.13747,2.06995,40
26.9420,406,7,BL,1.82051,0.14834,1.75051,106
26.9420,406,8,FL,1.92333,0.14652,2.20333,8
26.9420,406,9,BR,1.90122,-0.13566,1.88122,73
28.2640,450,0,FL,1.90262,0.12604,2.08262,31
28.2640,450,1,BR,1.83220,-0.15902,1.76220,108
28.2640,450,2,FR,1.93459,-0.15796,2.21459,9
28.2640,450,3,BL,1.91261,0.12498,1.89261,75
