time,current_plan_index,verdict,blocked_step_k,blocked_leg,n_placed,max_feasible_progress_m,plan_distance_m,compute_time_us
17.0960,78,FEASIBLE_TO_RANGE,-1,-,32,-0.1032,2.50,572
17.1440,80,FEASIBLE_TO_RANGE,-1,-,32,-0.1033,2.50,523
17.1980,81,FEASIBLE_TO_RANGE,-1,-,32,-0.1033,2.50,572
17.2640,84,FEASIBLE_TO_RANGE,-1,-,32,-0.1033,2.50,530
17.3120,85,FEASIBLE_TO_RANGE,-1,-,32,-0.1033,2.50,628
17.3620,87,FEASIBLE_TO_RANGE,-1,-,32,-0.1033,2.50,527
17.4160,89,FEASIBLE_TO_RANGE,-1,-,32,-0.1034,2.50,634
17.4700,91,FEASIBLE_TO_RANGE,-1,-,32,-0.1034,2.50,958
17.5140,92,FEASIBLE_TO_RANGE,-1,-,32,-0.1034,2.50,784
17.5660,94,FEASIBLE_TO_RANGE,-1,-,32,-0.1035,2.50,586
17.6100,95,FEASIBLE_TO_RANGE,-1,-,32,-0.1035,2.50,523
17.6640,97,FEASIBLE_TO_RANGE,-1,-,32,-0.1037,2.50,551
17.7060,98,FEASIBLE_TO_RANGE,-1,-,32,-0.1037,2.50,598
17.7600,100,FEASIBLE_TO_RANGE,-1,-,32,-0.1038,2.50,520
17.8080,102,FEASIBLE_TO_RANGE,-1,-,32,-0.1039,2.50,571
17.8680,104,FEASIBLE_TO_RANGE,-1,-,32,-0.1040,2.50,1757
17.9480,106,FEASIBLE_TO_RANGE,-1,-,32,-0.1041,2.50,541
17.9980,108,FEASIBLE_TO_RANGE,-1,-,32,-0.1041,2.50,553
18.0440,110,FEASIBLE_TO_RANGE,-1,-,32,-0.1042,2.50,630
18.0980,111,FEASIBLE_TO_RANGE,-1,-,32,-0.1043,2.50,592
18.1440,113,FEASIBLE_TO_RANGE,-1,-,32,-0.1044,2.50,538
18.1880,114,FEASIBLE_TO_RANGE,-1,-,32,-0.1045,2.50,521
18.2340,116,FEASIBLE_TO_RANGE,-1,-,32,-0.1046,2.50,546
18.2800,118,FEASIBLE_TO_RANGE,-1,-,32,-0.1048,2.50,528
18.3240,119,FEASIBLE_TO_RANGE,-1,-,32,-0.1049,2.50,610
18.3700,121,FEASIBLE_TO_RANGE,-1,-,32,-0.1050,2.50,552
18.4140,122,FEASIBLE_TO_RANGE,-1,-,32,-0.1052,2.50,571
18.4600,124,FEASIBLE_TO_RANGE,-1,-,32,-0.1053,2.50,542
18.5100,125,FEASIBLE_TO_RANGE,-1,-,32,-0.1054,2.50,569
18.5580,127,FEASIBLE_TO_RANGE,-1,-,32,-0.1055,2.50,550
18.6060,128,FEASIBLE_TO_RANGE,-1,-,32,-0.1056,2.50,627
18.6540,130,FEASIBLE_TO_RANGE,-1,-,32,-0.1057,2.50,562
18.7020,132,FEASIBLE_TO_RANGE,-1,-,32,-0.1058,2.50,539
18.7480,133,FEASIBLE_TO_RANGE,-1,-,32,-0.1059,2.50,557
18.8000,135,FEASIBLE_TO_RANGE,-1,-,32,-0.1060,2.50,537
18.8500,137,FEASIBLE_TO_RANGE,-1,-,32,-0.1060,2.50,672
18.9060,138,FEASIBLE_TO_RANGE,-1,-,32,-0.1060,2.50,561
18.9620,140,FEASIBLE_TO_RANGE,-1,-,32,-0.1061,2.50,568
19.0120,142,FEASIBLE_TO_RANGE,-1,-,32,-0.1061,2.50,522
19.0600,144,FEASIBLE_TO_RANGE,-1,-,32,-0.1061,2.50,543
19.1200,146,FEASIBLE_TO_RANGE,-1,-,32,-0.1062,2.50,590
19.1660,147,FEASIBLE_TO_RANGE,-1,-,32,-0.1062,2.50,543
19.2120,149,FEASIBLE_TO_RANGE,-1,-,32,-0.1062,2.50,529
19.2580,150,FEASIBLE_TO_RANGE,-1,-,32,-0.1063,2.50,523
19.3020,152,FEASIBLE_TO_RANGE,-1,-,32,-0.1064,2.50,521
19.3460,153,FEASIBLE_TO_RANGE,-1,-,32,-0.1065,2.50,533
19.3960,155,FEASIBLE_TO_RANGE,-1,-,32,-0.1066,2.50,551
19.4440,156,FEASIBLE_TO_RANGE,-1,-,32,-0.1066,2.50,521
19.4980,158,FEASIBLE_TO_RANGE,-1,-,32,-0.1067,2.50,549
19.5480,160,FEASIBLE_TO_RANGE,-1,-,32,-0.1067,2.50,528
19.5920,161,FEASIBLE_TO_RANGE,-1,-,32,-0.1067,2.50,522
19.6360,163,FEASIBLE_TO_RANGE,-1,-,32,-0.1068,2.50,529
19.6820,164,FEASIBLE_TO_RANGE,-1,-,32,-0.1068,2.50,578
19.7320,166,FEASIBLE_TO_RANGE,-1,-,32,-0.1069,2.50,961
19.7800,168,FEASIBLE_TO_RANGE,-1,-,32,-0.1069,2.50,536
19.8240,169,FEASIBLE_TO_RANGE,-1,-,32,-0.1069,2.50,572
19.8680,170,FEASIBLE_TO_RANGE,-1,-,32,-0.1070,2.50,569
19.9140,172,FEASIBLE_TO_RANGE,-1,-,32,-0.1071,2.50,549
19.9580,173,FEASIBLE_TO_RANGE,-1,-,32,-0.1071,2.50,529
20.0040,175,FEASIBLE_TO_RANGE,-1,-,32,-0.1072,2.50,555
20.0520,177,FEASIBLE_TO_RANGE,-1,-,32,-0.1073,2.50,598
20.0980,178,FEASIBLE_TO_RANGE,-1,-,32,-0.1073,2.50,535
20.1440,180,FEASIBLE_TO_RANGE,-1,-,32,-0.1073,2.50,550
20.1880,181,FEASIBLE_TO_RANGE,-1,-,32,-0.1074,2.50,642
20.2320,183,FEASIBLE_TO_RANGE,-1,-,32,-0.1074,2.50,559
20.2780,184,FEASIBLE_TO_RANGE,-1,-,32,-0.1075,2.50,570
20.3260,186,FEASIBLE_TO_RANGE,-1,-,32,-0.1075,2.50,559
20.3740,187,FEASIBLE_TO_RANGE,-1,-,32,-0.1075,2.50,539
20.4220,189,FEASIBLE_TO_RANGE,-1,-,32,-0.1075,2.50,527
20.4820,191,FEASIBLE_TO_RANGE,-1,-,32,-0.1075,2.50,572
20.5300,193,FEASIBLE_TO_RANGE,-1,-,32,-0.1075,2.50,942
20.5840,194,FEASIBLE_TO_RANGE,-1,-,32,-0.1074,2.50,721
20.6300,196,FEASIBLE_TO_RANGE,-1,-,32,-0.1074,2.50,523
20.6740,197,FEASIBLE_TO_RANGE,-1,-,32,-0.1074,2.50,609
20.7200,199,FEASIBLE_TO_RANGE,-1,-,32,-0.1075,2.50,528
20.7640,200,FEASIBLE_TO_RANGE,-1,-,32,-0.1075,2.50,613
20.8100,202,FEASIBLE_TO_RANGE,-1,-,32,-0.1075,2.50,554
20.8840,204,FEASIBLE_TO_RANGE,-1,-,32,-0.1075,2.50,580
20.9320,206,FEASIBLE_TO_RANGE,-1,-,32,-0.1074,2.50,619
21.3320,219,FEASIBLE_TO_RANGE,-1,-,32,-0.1232,2.50,545
21.3800,221,FEASIBLE_TO_RANGE,-1,-,32,-0.1232,2.50,566
21.4280,222,FEASIBLE_TO_RANGE,-1,-,32,-0.1232,2.50,537
21.5220,226,FEASIBLE_TO_RANGE,-1,-,32,0.2789,2.50,548
21.6420,230,FEASIBLE_TO_RANGE,-1,-,32,0.9917,2.50,572
21.6920,231,FEASIBLE_TO_RANGE,-1,-,32,1.4267,2.50,591
21.7600,234,FEASIBLE_TO_RANGE,-1,-,32,1.6155,2.50,577
21.8120,235,FEASIBLE_TO_RANGE,-1,-,32,1.6944,2.50,1604
21.8620,237,FEASIBLE_TO_RANGE,-1,-,32,1.7848,2.50,595
21.9080,238,FEASIBLE_TO_RANGE,-1,-,32,1.7916,2.50,658
21.9760,241,FEASIBLE_TO_RANGE,-1,-,32,1.8461,2.50,624
22.0320,243,FEASIBLE_TO_RANGE,-1,-,32,1.8897,2.50,795
22.0860,244,FEASIBLE_TO_RANGE,-1,-,32,1.8739,2.50,588
22.1480,246,BLOCKED_AT_STEP_K,30,FR,30,1.8172,2.50,521
22.2080,248,BLOCKED_AT_STEP_K,30,FR,30,1.8234,2.50,587
22.2580,250,BLOCKED_AT_STEP_K,30,FR,30,1.8518,2.50,535
22.3200,252,BLOCKED_AT_STEP_K,30,FR,30,1.8455,2.50,984
22.3760,254,BLOCKED_AT_STEP_K,30,FR,30,1.7977,2.50,529
22.4360,256,BLOCKED_AT_STEP_K,28,FL,28,1.7230,2.50,543
22.4840,258,BLOCKED_AT_STEP_K,28,FL,28,1.7032,2.50,502
22.5340,259,BLOCKED_AT_STEP_K,28,FL,28,1.7265,2.50,500
22.5840,261,BLOCKED_AT_STEP_K,28,FL,28,1.7492,2.50,541
22.6440,263,BLOCKED_AT_STEP_K,28,FL,28,1.7491,2.50,518
22.6940,265,BLOCKED_AT_STEP_K,28,FL,28,1.7142,2.50,536
22.7460,266,BLOCKED_AT_STEP_K,28,FL,28,1.7236,2.50,505
22.7980,268,BLOCKED_AT_STEP_K,28,FL,28,1.6848,2.50,515
22.8660,270,BLOCKED_AT_STEP_K,28,FL,28,1.6571,2.50,525
22.9140,272,BLOCKED_AT_STEP_K,26,FR,26,1.6033,2.50,516
22.9680,274,BLOCKED_AT_STEP_K,26,FR,26,1.5799,2.50,483
23.0180,275,BLOCKED_AT_STEP_K,26,FR,26,1.5918,2.50,646
23.0800,278,BLOCKED_AT_STEP_K,26,FR,26,1.5950,2.50,637
23.1300,279,BLOCKED_AT_STEP_K,26,FR,26,1.6068,2.50,855
23.1920,281,BLOCKED_AT_STEP_K,26,FR,26,1.5982,2.50,551
23.2400,283,BLOCKED_AT_STEP_K,26,FR,26,1.5579,2.50,511
23.2940,285,BLOCKED_AT_STEP_K,26,FR,26,1.5690,2.50,868
23.3640,287,BLOCKED_AT_STEP_K,24,FL,24,1.4760,2.50,436
23.4120,289,BLOCKED_AT_STEP_K,24,FL,24,1.4537,2.50,444
23.4600,290,BLOCKED_AT_STEP_K,24,FL,24,1.4720,2.50,428
23.5240,292,BLOCKED_AT_STEP_K,24,FL,24,1.4772,2.50,556
23.5760,294,BLOCKED_AT_STEP_K,24,FL,24,1.4792,2.50,434
23.6260,296,BLOCKED_AT_STEP_K,24,FL,24,1.4497,2.50,505
23.6760,297,BLOCKED_AT_STEP_K,24,FL,24,1.4614,2.50,469
23.7260,299,BLOCKED_AT_STEP_K,24,FL,24,1.4167,2.50,526
23.7880,301,BLOCKED_AT_STEP_K,22,FR,22,1.3335,2.50,441
23.8380,303,BLOCKED_AT_STEP_K,24,FL,24,1.3942,2.50,443
23.8900,305,BLOCKED_AT_STEP_K,22,FR,22,1.3261,2.50,514
23.9880,308,BLOCKED_AT_STEP_K,22,FR,22,1.3300,2.50,419
24.0360,309,BLOCKED_AT_STEP_K,22,FR,22,1.3302,2.50,402
24.0860,311,BLOCKED_AT_STEP_K,22,FR,22,1.3414,2.50,388
24.1360,313,BLOCKED_AT_STEP_K,22,FR,22,1.3119,2.50,398
24.1820,314,BLOCKED_AT_STEP_K,22,FR,22,1.3247,2.50,435
24.2420,316,BLOCKED_AT_STEP_K,20,FL,20,1.2006,2.50,363
24.2900,318,BLOCKED_AT_STEP_K,20,FL,20,1.2180,2.50,664
24.3560,320,BLOCKED_AT_STEP_K,20,FL,20,1.2139,2.50,375
24.4120,322,BLOCKED_AT_STEP_K,20,FL,20,1.1908,2.50,656
24.4720,324,BLOCKED_AT_STEP_K,20,FL,20,1.2184,2.50,360
24.5240,326,BLOCKED_AT_STEP_K,20,FL,20,1.1882,2.50,415
24.5760,327,BLOCKED_AT_STEP_K,20,FL,20,1.1996,2.50,384
24.6300,329,BLOCKED_AT_STEP_K,20,FL,20,1.1992,2.50,492
24.6940,331,BLOCKED_AT_STEP_K,20,FL,20,1.1452,2.50,583
24.7420,333,BLOCKED_AT_STEP_K,18,FR,18,1.0784,2.50,593
24.8040,335,BLOCKED_AT_STEP_K,18,FR,18,1.0798,2.50,341
24.8760,337,BLOCKED_AT_STEP_K,18,FR,18,1.0748,2.50,329
24.9240,339,BLOCKED_AT_STEP_K,18,FR,18,1.0807,2.50,358
24.9760,341,BLOCKED_AT_STEP_K,18,FR,18,1.0589,2.50,403
25.0340,343,BLOCKED_AT_STEP_K,18,FR,18,1.0505,2.50,338
25.0920,345,BLOCKED_AT_STEP_K,18,FR,18,1.0523,2.50,348
25.1540,347,BLOCKED_AT_STEP_K,18,FR,18,1.0027,2.50,365
25.2060,348,BLOCKED_AT_STEP_K,16,FL,16,0.9332,2.50,314
25.2580,350,BLOCKED_AT_STEP_K,16,FL,16,0.9456,2.50,495
25.3080,352,BLOCKED_AT_STEP_K,16,FL,16,0.9283,2.50,306
25.3700,354,BLOCKED_AT_STEP_K,16,FL,16,0.9519,2.50,315
25.4220,356,BLOCKED_AT_STEP_K,16,FL,16,0.9292,2.50,309
25.4720,357,BLOCKED_AT_STEP_K,16,FL,16,0.9350,2.50,286
25.5200,359,BLOCKED_AT_STEP_K,16,FL,16,0.9426,2.50,295
25.5780,361,BLOCKED_AT_STEP_K,16,FL,16,0.9201,2.50,280
25.6260,362,BLOCKED_AT_STEP_K,16,FL,16,0.8846,2.50,278
25.6720,364,BLOCKED_AT_STEP_K,14,FR,14,0.8108,2.50,320
25.7240,366,BLOCKED_AT_STEP_K,14,FR,14,0.7961,2.50,258
25.7800,368,BLOCKED_AT_STEP_K,14,FR,14,0.8007,2.50,493
25.8360,369,BLOCKED_AT_STEP_K,14,FR,14,0.8011,2.50,257
25.8860,371,BLOCKED_AT_STEP_K,14,FR,14,0.8082,2.50,252
25.9400,373,BLOCKED_AT_STEP_K,14,FR,14,0.8117,2.50,249
25.9920,375,BLOCKED_AT_STEP_K,14,FR,14,0.7867,2.50,272
26.0560,377,BLOCKED_AT_STEP_K,14,FR,14,0.7394,2.50,258
26.1120,379,BLOCKED_AT_STEP_K,12,FL,12,0.6652,2.50,233
26.1640,380,BLOCKED_AT_STEP_K,12,FL,12,0.6740,2.50,228
26.2260,382,BLOCKED_AT_STEP_K,12,FL,12,0.6769,2.50,240
26.2800,384,BLOCKED_AT_STEP_K,12,FL,12,0.6759,2.50,274
26.3300,386,BLOCKED_AT_STEP_K,12,FL,12,0.6806,2.50,259
26.3800,388,BLOCKED_AT_STEP_K,12,FL,12,0.6645,2.50,225
26.4280,389,BLOCKED_AT_STEP_K,12,FL,12,0.6721,2.50,213
26.4940,391,BLOCKED_AT_STEP_K,12,FL,12,0.6199,2.50,206
26.5420,393,BLOCKED_AT_STEP_K,10,FR,10,0.5437,2.50,205
26.5920,395,BLOCKED_AT_STEP_K,10,FR,10,0.5331,2.50,182
26.6460,396,BLOCKED_AT_STEP_K,10,FR,10,0.5386,2.50,201
26.7160,399,BLOCKED_AT_STEP_K,10,FR,10,0.5311,2.50,193
26.7700,401,BLOCKED_AT_STEP_K,10,FR,10,0.5330,2.50,206
26.8240,402,BLOCKED_AT_STEP_K,10,FR,10,0.5339,2.50,179
26.8740,404,BLOCKED_AT_STEP_K,10,FR,10,0.5388,2.50,180
26.9420,406,BLOCKED_AT_STEP_K,10,FR,10,0.4862,2.50,239
26.9920,408,BLOCKED_AT_STEP_K,10,FR,10,0.4947,2.50,210
27.0500,410,BLOCKED_AT_STEP_K,10,FR,10,0.4811,2.50,170
27.1040,412,BLOCKED_AT_STEP_K,8,FL,8,0.4045,2.50,201
27.1640,414,BLOCKED_AT_STEP_K,8,FL,8,0.4043,2.50,145
27.2140,415,BLOCKED_AT_STEP_K,8,FL,8,0.4072,2.50,147
27.2600,417,BLOCKED_AT_STEP_K,8,FL,8,0.4111,2.50,177
27.3140,419,BLOCKED_AT_STEP_K,8,FL,8,0.3980,2.50,167
27.3820,421,BLOCKED_AT_STEP_K,8,FL,8,0.4097,2.50,147
27.4300,423,BLOCKED_AT_STEP_K,8,FL,8,0.3547,2.50,190
27.4880,424,BLOCKED_AT_STEP_K,8,FL,8,0.3593,2.50,168
27.5500,427,BLOCKED_AT_STEP_K,6,FR,6,0.2741,2.50,152
27.6180,429,BLOCKED_AT_STEP_K,6,FR,6,0.2742,2.50,121
27.6720,431,BLOCKED_AT_STEP_K,6,FR,6,0.2744,2.50,118
27.7280,432,BLOCKED_AT_STEP_K,6,FR,6,0.2738,2.50,129
27.8000,435,BLOCKED_AT_STEP_K,6,FR,6,0.2689,2.50,110
27.8920,438,BLOCKED_AT_STEP_K,6,FR,6,0.2334,2.50,124
27.9580,440,BLOCKED_AT_STEP_K,4,FL,4,0.1499,2.50,75
28.1000,445,BLOCKED_AT_STEP_K,4,FL,4,0.1442,2.50,82
28.2020,448,BLOCKED_AT_STEP_K,4,FL,4,0.1412,2.50,78
28.2640,450,BLOCKED_AT_STEP_K,4,FL,4,0.0886,2.50,89
28.3140,452,BLOCKED_AT_STEP_K,2,FR,2,0.0100,2.50,42
28.3600,454,BLOCKED_AT_STEP_K,2,FR,2,0.0079,2.50,45
28.4080,455,BLOCKED_AT_STEP_K,2,FR,2,0.0094,2.50,43
28.4600,457,BLOCKED_AT_STEP_K,2,FR,2,0.0064,2.50,66
28.5660,460,BLOCKED_AT_STEP_K,2,FR,2,0.0070,2.50,41
28.6360,463,BLOCKED_AT_STEP_K,2,FR,2,0.0054,2.50,79
28.6980,465,BLOCKED_AT_STEP_K,2,FR,2,0.0054,2.50,38
28.7600,467,BLOCKED_AT_STEP_K,2,FR,2,-0.0433,2.50,62
28.8060,468,BLOCKED_AT_STEP_K,2,FR,2,-0.0410,2.50,38
28.8620,470,BLOCKED_AT_STEP_K,2,FR,2,-0.0391,2.50,40
28.9700,474,BLOCKED_AT_STEP_K,2,FR,2,-0.0424,2.50,42
29.1520,480,BLOCKED_AT_STEP_K,0,FL,0,0.0000,2.50,11
29.3980,488,BLOCKED_AT_STEP_K,0,FL,0,0.0000,2.50,24
30.0140,509,BLOCKED_AT_STEP_K,0,FL,0,0.0000,2.50,7
30.6060,528,BLOCKED_AT_STEP_K,0,FL,0,0.0000,2.50,6
31.2180,549,BLOCKED_AT_STEP_K,0,FL,0,0.0000,2.50,7
31.8140,569,BLOCKED_AT_STEP_K,0,FL,0,0.0000,2.50,6
32.4180,589,BLOCKED_AT_STEP_K,0,FL,0,0.0000,2.50,9
33.0220,609,BLOCKED_AT_STEP_K,0,FL,0,0.0000,2.50,6
33.6300,629,BLOCKED_AT_STEP_K,0,FL,0,0.0000,2.50,7
34.2420,650,BLOCKED_AT_STEP_K,0,FL,0,0.0000,2.50,10
34.8540,670,BLOCKED_AT_STEP_K,0,FL,0,0.0000,2.50,9
35.4720,691,BLOCKED_AT_STEP_K,0,FL,0,0.0000,2.50,6
36.0860,711,BLOCKED_AT_STEP_K,0,FL,0,0.0000,2.50,8
36.6940,731,BLOCKED_AT_STEP_K,0,FL,0,0.0000,2.50,6
37.2940,751,BLOCKED_AT_STEP_K,0,FL,0,0.0000,2.50,6
37.9100,772,BLOCKED_AT_STEP_K,0,FL,0,0.0000,2.50,7
38.5140,792,BLOCKED_AT_STEP_K,0,FL,0,0.0000,2.50,7
39.1200,812,BLOCKED_AT_STEP_K,0,FL,0,0.0000,2.50,6
39.7380,833,BLOCKED_AT_STEP_K,0,FL,0,0.0000,2.50,8
40.3620,854,BLOCKED_AT_STEP_K,0,FL,0,0.0000,2.50,6
40.9720,874,BLOCKED_AT_STEP_K,0,FL,0,0.0000,2.50,6
41.5760,894,BLOCKED_AT_STEP_K,0,FL,0,0.0000,2.50,5
42.1780,914,BLOCKED_AT_STEP_K,0,FL,0,0.0000,2.50,6
42.7820,934,BLOCKED_AT_STEP_K,0,FL,0,0.0000,2.50,6
43.3940,955,BLOCKED_AT_STEP_K,0,FL,0,0.0000,2.50,7
44.0000,975,BLOCKED_AT_STEP_K,0,FL,0,0.0000,2.50,14
44.6060,995,BLOCKED_AT_STEP_K,0,FL,0,0.0000,2.50,29
45.2120,1015,BLOCKED_AT_STEP_K,0,FL,0,0.0000,2.50,7
45.8160,1035,BLOCKED_AT_STEP_K,0,FL,0,0.0000,2.50,6
46.4200,1056,BLOCKED_AT_STEP_K,0,FL,0,0.0000,2.50,6
47.0140,1075,BLOCKED_AT_STEP_K,0,FL,0,0.0000,2.50,6
47.6140,1095,BLOCKED_AT_STEP_K,0,FL,0,0.0000,2.50,8
48.2160,1115,BLOCKED_AT_STEP_K,0,FL,0,0.0000,2.50,7
48.8120,1135,BLOCKED_AT_STEP_K,0,FL,0,0.0000,2.50,6
49.4040,1155,BLOCKED_AT_STEP_K,0,FL,0,0.0000,2.50,6
50.0060,1175,BLOCKED_AT_STEP_K,0,FL,0,0.0000,2.50,6
50.6060,1195,BLOCKED_AT_STEP_K,0,FL,0,0.0000,2.50,6
51.2080,1215,BLOCKED_AT_STEP_K,0,FL,0,0.0000,2.50,6
51.8040,1235,BLOCKED_AT_STEP_K,0,FL,0,0.0000,2.50,7
52.3980,1255,BLOCKED_AT_STEP_K,0,FL,0,0.0000,2.50,9
52.9980,1275,BLOCKED_AT_STEP_K,0,FL,0,0.0000,2.50,7
